Z_5,gene,abs_loading,factor
-0.41454905,ENSG00000109861.17,0.41454905,Z_5
-0.37430352,ENSG00000109971.14,0.37430352,Z_5
-0.3413696,ENSG00000172172.8,0.3413696,Z_5
-0.33121002,ENSG00000196126.11,0.33121002,Z_5
-0.3145076,ENSG00000204397.9,0.3145076,Z_5
-0.31197685,ENSG00000145220.14,0.31197685,Z_5
-0.30187207,ENSG00000211677.2,0.30187207,Z_5
-0.29806378,ENSG00000099194.6,0.29806378,Z_5
-0.28918985,ENSG00000137364.5,0.28918985,Z_5
-0.2862134,ENSG00000154813.10,0.2862134,Z_5
-0.2799079,ENSG00000061794.13,0.2799079,Z_5
-0.27386647,ENSG00000116120.11,0.27386647,Z_5
-0.2736425,ENSG00000111845.5,0.2736425,Z_5
-0.2677146,ENSG00000133935.7,0.2677146,Z_5
-0.26478902,ENSG00000165813.20,0.26478902,Z_5
-0.26462045,ENSG00000224057.1,0.26462045,Z_5
-0.25802028,ENSG00000169248.13,0.25802028,Z_5
-0.2477763,ENSG00000171848.16,0.2477763,Z_5
-0.24316317,ENSG00000095932.7,0.24316317,Z_5
-0.24058922,ENSG00000133321.11,0.24058922,Z_5
-0.2365695,ENSG00000100554.12,0.2365695,Z_5
-0.23163302,ENSG00000106299.8,0.23163302,Z_5
-0.23042458,ENSG00000112312.10,0.23042458,Z_5
-0.23034537,ENSG00000150782.12,0.23034537,Z_5
-0.2303359,ENSG00000000419.14,0.2303359,Z_5
-0.22721355,ENSG00000163739.5,0.22721355,Z_5
-0.2271665,ENSG00000127125.9,0.2271665,Z_5
-0.22554474,ENSG00000161980.6,0.22554474,Z_5
-0.22307123,ENSG00000077152.11,0.22307123,Z_5
-0.22133389,ENSG00000113810.16,0.22133389,Z_5
-0.21616985,ENSG00000144354.14,0.21616985,Z_5
-0.21432798,ENSG00000134193.15,0.21432798,Z_5
-0.21228792,ENSG00000106211.10,0.21228792,Z_5
-0.21183759,ENSG00000185499.16,0.21183759,Z_5
-0.211059,ENSG00000127324.9,0.211059,Z_5
-0.20730682,ENSG00000144029.12,0.20730682,Z_5
-0.20633677,ENSG00000088325.16,0.20633677,Z_5
-0.20315036,ENSG00000205277.10,0.20315036,Z_5
-0.2030227,ENSG00000151500.15,0.2030227,Z_5
-0.2016449,ENSG00000087586.18,0.2016449,Z_5
-0.20080741,ENSG00000250786.2,0.20080741,Z_5
-0.20019606,ENSG00000170653.19,0.20019606,Z_5
-0.20004708,ENSG00000160551.12,0.20004708,Z_5
-0.19970962,ENSG00000147400.10,0.19970962,Z_5
-0.19818568,ENSG00000100994.12,0.19818568,Z_5
-0.1979889,ENSG00000116667.15,0.1979889,Z_5
-0.19797212,ENSG00000182718.18,0.19797212,Z_5
-0.196688,ENSG00000163660.12,0.196688,Z_5
-0.19651663,ENSG00000099812.9,0.19651663,Z_5
-0.19514722,ENSG00000106628.12,0.19514722,Z_5
