Z_3,gene,abs_loading,factor
0.40300015,ENSG00000211677.2,0.40300015,Z_3
0.31397146,ENSG00000178035.13,0.31397146,Z_3
0.31204224,ENSG00000161980.6,0.31204224,Z_3
0.30506366,ENSG00000115053.17,0.30506366,Z_3
0.29319528,ENSG00000124207.17,0.29319528,Z_3
0.281569,ENSG00000211592.8,0.281569,Z_3
0.27875447,ENSG00000198695.2,0.27875447,Z_3
0.27577898,ENSG00000214160.10,0.27577898,Z_3
0.27463785,ENSG00000133119.13,0.27463785,Z_3
0.27025387,ENSG00000117523.17,0.27025387,Z_3
0.2682809,ENSG00000268621.6,0.2682809,Z_3
0.25365093,ENSG00000019582.16,0.25365093,Z_3
0.25057286,ENSG00000164822.5,0.25057286,Z_3
0.2396521,ENSG00000117448.14,0.2396521,Z_3
0.2304303,ENSG00000001497.18,0.2304303,Z_3
0.22862831,ENSG00000115738.10,0.22862831,Z_3
0.22453147,ENSG00000198938.2,0.22453147,Z_3
0.22450608,ENSG00000109861.17,0.22450608,Z_3
0.21805488,ENSG00000142089.17,0.21805488,Z_3
0.21718454,ENSG00000159182.5,0.21718454,Z_3
0.21420711,ENSG00000000419.14,0.21420711,Z_3
0.2121149,ENSG00000164951.16,0.2121149,Z_3
0.20990713,ENSG00000163714.18,0.20990713,Z_3
0.20947939,ENSG00000164062.13,0.20947939,Z_3
0.204371,ENSG00000204397.9,0.204371,Z_3
0.201741,ENSG00000101057.16,0.201741,Z_3
0.2004725,ENSG00000177685.17,0.2004725,Z_3
0.19866855,ENSG00000163739.5,0.19866855,Z_3
0.1874093,ENSG00000100941.9,0.1874093,Z_3
0.18703167,ENSG00000113810.16,0.18703167,Z_3
0.18653661,ENSG00000140988.16,0.18653661,Z_3
0.18511726,ENSG00000160932.11,0.18511726,Z_3
0.18413194,ENSG00000106628.12,0.18413194,Z_3
0.18355386,ENSG00000245532.9,0.18355386,Z_3
0.1825379,ENSG00000131051.24,0.1825379,Z_3
0.18143061,ENSG00000142856.17,0.18143061,Z_3
0.17636266,ENSG00000187608.10,0.17636266,Z_3
0.17425667,ENSG00000172172.8,0.17425667,Z_3
0.17405,ENSG00000178878.13,0.17405,Z_3
0.173195,ENSG00000100453.13,0.173195,Z_3
0.17319329,ENSG00000164032.12,0.17319329,Z_3
0.1727272,ENSG00000198431.16,0.1727272,Z_3
0.16994853,ENSG00000114346.14,0.16994853,Z_3
0.16956529,ENSG00000177984.7,0.16956529,Z_3
0.16869576,ENSG00000158417.11,0.16869576,Z_3
0.1671936,ENSG00000151500.15,0.1671936,Z_3
0.16711077,ENSG00000114115.10,0.16711077,Z_3
0.16691974,ENSG00000119969.15,0.16691974,Z_3
0.1657193,ENSG00000239839.7,0.1657193,Z_3
0.16483875,ENSG00000144029.12,0.16483875,Z_3
