Z_5,gene,abs_loading,factor
0.3333846,ENSG00000115053.17,0.3333846,Z_5
0.3245088,ENSG00000109084.14,0.3245088,Z_5
0.32239106,ENSG00000101337.16,0.32239106,Z_5
0.31516534,ENSG00000141429.14,0.31516534,Z_5
0.31109405,ENSG00000215712.11,0.31109405,Z_5
0.30603915,ENSG00000138182.15,0.30603915,Z_5
0.3036023,ENSG00000006327.14,0.3036023,Z_5
0.29641724,ENSG00000079459.13,0.29641724,Z_5
0.29173225,ENSG00000065135.12,0.29173225,Z_5
0.28989923,ENSG00000070501.12,0.28989923,Z_5
0.28878203,ENSG00000198431.16,0.28878203,Z_5
0.28177592,ENSG00000143416.21,0.28177592,Z_5
0.28017622,ENSG00000097033.14,0.28017622,Z_5
0.27781543,ENSG00000130816.17,0.27781543,Z_5
0.26798257,ENSG00000124207.17,0.26798257,Z_5
0.2654627,ENSG00000173110.8,0.2654627,Z_5
0.25629124,ENSG00000171617.15,0.25629124,Z_5
0.2549249,ENSG00000017797.13,0.2549249,Z_5
0.24868119,ENSG00000130340.17,0.24868119,Z_5
0.24601209,ENSG00000157456.8,0.24601209,Z_5
0.24335213,ENSG00000214049.8,0.24335213,Z_5
0.24320439,ENSG00000173890.17,0.24320439,Z_5
0.24122995,ENSG00000052802.13,0.24122995,Z_5
0.24027362,ENSG00000115758.13,0.24027362,Z_5
0.23686112,ENSG00000137767.14,0.23686112,Z_5
0.23580702,ENSG00000100526.20,0.23580702,Z_5
0.23541485,ENSG00000069329.18,0.23541485,Z_5
0.2321154,ENSG00000114346.14,0.2321154,Z_5
0.2307311,ENSG00000167986.15,0.2307311,Z_5
0.22839728,ENSG00000159111.13,0.22839728,Z_5
0.22437012,ENSG00000120509.11,0.22437012,Z_5
0.2208991,ENSG00000169062.15,0.2208991,Z_5
0.21998666,ENSG00000163032.12,0.21998666,Z_5
0.21834545,ENSG00000187735.14,0.21834545,Z_5
0.21789429,ENSG00000178999.13,0.21789429,Z_5
0.21561976,ENSG00000182600.9,0.21561976,Z_5
0.21561787,ENSG00000163956.13,0.21561787,Z_5
0.21499208,ENSG00000086065.14,0.21499208,Z_5
0.21259822,ENSG00000073067.14,0.21259822,Z_5
0.21122064,ENSG00000165280.18,0.21122064,Z_5
0.21106358,ENSG00000147853.17,0.21106358,Z_5
0.21062851,ENSG00000136159.4,0.21062851,Z_5
0.20909087,ENSG00000197771.13,0.20909087,Z_5
0.20871776,ENSG00000100347.15,0.20871776,Z_5
0.20650241,ENSG00000059728.11,0.20650241,Z_5
0.20385073,ENSG00000197019.5,0.20385073,Z_5
0.20336632,ENSG00000139746.16,0.20336632,Z_5
0.20282458,ENSG00000204385.13,0.20282458,Z_5
0.20170616,ENSG00000119760.16,0.20170616,Z_5
0.20149171,ENSG00000101443.18,0.20149171,Z_5
