Z_1,gene,abs_loading,factor
0.3593727,ENSG00000171848.16,0.3593727,Z_1
0.3499462,ENSG00000164822.5,0.3499462,Z_1
0.2775644,ENSG00000224057.1,0.2775644,Z_1
0.2741056,ENSG00000061794.13,0.2741056,Z_1
0.2681387,ENSG00000115053.17,0.2681387,Z_1
0.26762602,ENSG00000129824.16,0.26762602,Z_1
0.24909319,ENSG00000117394.24,0.24909319,Z_1
0.24247208,ENSG00000052802.13,0.24247208,Z_1
0.2359317,ENSG00000158050.5,0.2359317,Z_1
0.23364578,ENSG00000169908.12,0.23364578,Z_1
0.22634096,ENSG00000160180.17,0.22634096,Z_1
0.22245656,ENSG00000134240.12,0.22245656,Z_1
0.22190522,ENSG00000166681.14,0.22190522,Z_1
0.21747042,ENSG00000118523.6,0.21747042,Z_1
0.21652861,ENSG00000145632.15,0.21652861,Z_1
0.20958047,ENSG00000173467.9,0.20958047,Z_1
0.20704943,ENSG00000102445.20,0.20704943,Z_1
0.20542184,ENSG00000234753.5,0.20542184,Z_1
0.2010472,ENSG00000143167.12,0.2010472,Z_1
0.20087673,ENSG00000104671.8,0.20087673,Z_1
0.18883727,ENSG00000172016.16,0.18883727,Z_1
0.1878184,ENSG00000117983.17,0.1878184,Z_1
0.18732424,ENSG00000163586.10,0.18732424,Z_1
0.18569967,ENSG00000143416.21,0.18569967,Z_1
0.18473648,ENSG00000078401.7,0.18473648,Z_1
0.18439747,ENSG00000166197.17,0.18439747,Z_1
0.18374722,ENSG00000160182.3,0.18374722,Z_1
0.18210895,ENSG00000164032.12,0.18210895,Z_1
0.17778511,ENSG00000132170.24,0.17778511,Z_1
0.17657873,ENSG00000115963.14,0.17657873,Z_1
0.17590289,ENSG00000177984.7,0.17590289,Z_1
0.17366816,ENSG00000135549.15,0.17366816,Z_1
0.17356071,ENSG00000067082.15,0.17356071,Z_1
0.17236757,ENSG00000198788.9,0.17236757,Z_1
0.16721046,ENSG00000089048.15,0.16721046,Z_1
0.16342744,ENSG00000101361.17,0.16342744,Z_1
0.16184932,ENSG00000100162.15,0.16184932,Z_1
0.16141663,ENSG00000155189.12,0.16141663,Z_1
0.15919165,ENSG00000059573.9,0.15919165,Z_1
0.15671283,ENSG00000170653.19,0.15671283,Z_1
0.15649994,ENSG00000247516.8,0.15649994,Z_1
0.15632388,ENSG00000079112.10,0.15632388,Z_1
0.15491556,ENSG00000132646.11,0.15491556,Z_1
0.15450384,ENSG00000186480.13,0.15450384,Z_1
0.15339412,ENSG00000115641.19,0.15339412,Z_1
0.15337166,ENSG00000188042.8,0.15337166,Z_1
0.153192,ENSG00000153714.6,0.153192,Z_1
0.15203403,ENSG00000164733.22,0.15203403,Z_1
0.15167744,ENSG00000167904.15,0.15167744,Z_1
0.151433,ENSG00000145384.4,0.151433,Z_1
