Z_8,gene,abs_loading,factor
-0.3067669,ENSG00000148346.12,0.3067669,Z_8
-0.29392657,ENSG00000115386.6,0.29392657,Z_8
-0.27063543,ENSG00000143416.21,0.27063543,Z_8
-0.26804066,ENSG00000160180.17,0.26804066,Z_8
-0.26400965,ENSG00000171124.13,0.26400965,Z_8
-0.25966805,ENSG00000006327.14,0.25966805,Z_8
-0.25273693,ENSG00000169248.13,0.25273693,Z_8
-0.25210732,ENSG00000170606.15,0.25210732,Z_8
-0.24413696,ENSG00000102837.7,0.24413696,Z_8
-0.24076846,ENSG00000115738.10,0.24076846,Z_8
-0.23099303,ENSG00000114315.4,0.23099303,Z_8
-0.22090673,ENSG00000073350.14,0.22090673,Z_8
-0.21568498,ENSG00000125775.15,0.21568498,Z_8
-0.2148755,ENSG00000129521.15,0.2148755,Z_8
-0.21186206,ENSG00000173221.14,0.21186206,Z_8
-0.21182667,ENSG00000136826.15,0.21182667,Z_8
-0.20284605,ENSG00000196975.16,0.20284605,Z_8
-0.20070827,ENSG00000131732.12,0.20070827,Z_8
-0.19961707,ENSG00000133773.12,0.19961707,Z_8
-0.19785193,ENSG00000211592.8,0.19785193,Z_8
-0.19639647,ENSG00000117399.14,0.19639647,Z_8
-0.19319548,ENSG00000198786.2,0.19319548,Z_8
-0.19035211,ENSG00000134531.10,0.19035211,Z_8
-0.18642007,ENSG00000017797.13,0.18642007,Z_8
-0.17890032,ENSG00000167900.12,0.17890032,Z_8
-0.17732847,ENSG00000052802.13,0.17732847,Z_8
-0.17638901,ENSG00000089127.15,0.17638901,Z_8
-0.17604631,ENSG00000106299.8,0.17604631,Z_8
-0.17551526,ENSG00000137563.13,0.17551526,Z_8
-0.17388442,ENSG00000171747.9,0.17388442,Z_8
-0.17295374,ENSG00000109084.14,0.17295374,Z_8
-0.17252636,ENSG00000163220.11,0.17252636,Z_8
-0.17220554,ENSG00000112312.10,0.17220554,Z_8
-0.17005259,ENSG00000127125.9,0.17005259,Z_8
-0.16960275,ENSG00000000419.14,0.16960275,Z_8
-0.16313109,ENSG00000136897.8,0.16313109,Z_8
-0.16150634,ENSG00000175063.17,0.16150634,Z_8
-0.16029157,ENSG00000104870.13,0.16029157,Z_8
-0.15980455,ENSG00000104419.17,0.15980455,Z_8
-0.15840906,ENSG00000211897.9,0.15840906,Z_8
-0.15816073,ENSG00000188373.5,0.15816073,Z_8
-0.15653265,ENSG00000173467.9,0.15653265,Z_8
-0.15652704,ENSG00000169583.13,0.15652704,Z_8
-0.15616982,ENSG00000177984.7,0.15616982,Z_8
-0.15613797,ENSG00000164822.5,0.15613797,Z_8
-0.15565364,ENSG00000163714.18,0.15565364,Z_8
-0.15527806,ENSG00000159111.13,0.15527806,Z_8
-0.15509434,ENSG00000111845.5,0.15509434,Z_8
-0.15426128,ENSG00000242247.11,0.15426128,Z_8
-0.15367538,ENSG00000109332.20,0.15367538,Z_8
