,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000151612.18,-0.0206242,-0.007183355,0.086507425,0.06658841,-0.06856432,-0.020006385,-0.06447227,0.05209034,0.08370315,0.044062052,0.072104335,-0.044368275,-0.024928778,0.041011687,0.04252966,-0.0064560524,0.015484572,0.0032286183,-0.002219449,0.07432048
ENSG00000120519.15,-0.03632904,0.033466134,0.032061677,-0.031609904,-0.03148672,-0.028584816,-0.047151856,0.008857133,-0.00068622764,0.041796625,0.043592706,-0.08492197,-0.020791467,0.10586519,0.034580432,0.022173699,-0.07336142,-0.08416594,0.026275592,0.035643753
ENSG00000164168.8,-0.047666904,-0.08741367,-0.036360342,-0.12749824,-0.00069194817,-0.052371845,-0.09810479,0.07493402,0.055040672,0.044132505,0.04429462,-0.0704022,-0.013722005,-0.023903377,-0.031586334,-0.04948542,0.005718895,-0.07042639,0.030623708,0.01525691
ENSG00000151623.15,0.075415455,-0.10724334,0.0128127225,-0.049988963,-0.022588482,0.06277745,-0.036068115,0.09659241,-0.007912349,-0.018625092,-0.045955103,0.06578089,-0.024210198,0.02557987,0.054786906,-0.06464408,-0.0974345,0.034951936,-0.064991266,0.014211298
ENSG00000198589.14,0.06368643,0.037703827,0.081452355,0.062490206,-0.12019674,-0.0454938,-0.040633503,0.068867795,0.022148896,0.051178932,0.026370259,0.08897565,0.06007319,0.010895115,-0.038303893,-0.01127466,-0.026414847,-0.10184179,0.044381224,0.14503667
ENSG00000109686.19,0.068905234,0.024858663,0.03295186,-0.031130752,-0.04465485,0.07889744,-0.022020616,0.041165575,0.03219203,-0.020031126,0.03182858,-0.019742355,0.11569443,-0.009491732,0.083788164,0.021147322,-0.15438567,0.060914747,-0.07152076,-0.03339008
ENSG00000164142.16,0.06348653,-0.046680197,-0.011661724,-0.113030866,-0.004435338,0.048925556,0.020032879,0.046823606,0.017385894,0.05533618,0.034633417,0.013554046,0.020379588,0.048668742,0.01614714,-0.1172158,-0.02462719,-0.0054418324,-0.08504248,0.10084742
ENSG00000059691.12,-0.0137807205,-0.022236492,-0.047631167,-0.074893065,0.016141307,-0.09947409,-0.002604715,0.040043823,0.005210132,-0.023088392,-0.0885919,-0.1037002,-0.048035357,-0.05530367,0.116441004,-0.015961546,-0.10202868,-0.06653338,-0.03835688,0.17920077
ENSG00000164144.16,0.017936384,-0.08283398,-0.036173042,-0.044553004,-0.074702956,-0.11309634,0.0029983602,-0.010762769,-0.064337805,-0.14788541,-0.05908988,0.07709544,0.06485567,0.048184156,0.00045447488,0.023189796,-0.022351215,0.0421388,-0.086910754,0.07927334
ENSG00000137460.10,0.05264388,-0.0089860065,0.097780265,0.046634443,-0.043447077,0.018844524,-0.016075352,-0.044499137,0.094526686,-0.071986765,-0.047986418,-0.0024556266,0.0057761227,-0.034723647,0.12021459,-0.063828446,-0.05067362,-0.06656498,0.039576534,0.085313074
ENSG00000164114.19,-0.08472132,0.116204016,-0.035274655,0.04956226,-0.05455473,-0.029123379,0.027545951,-0.032788806,-0.02049457,0.090794556,-0.062795006,0.10710853,-0.03844026,-0.05711489,-0.041963145,0.020210704,-0.04241525,0.08083099,-0.01619645,0.0289016
ENSG00000151790.9,-0.100191265,-0.0044366973,-0.10834729,0.09252368,-0.059058793,-0.06679269,-0.16035822,0.13146916,-0.021531615,0.09356963,-0.056425326,-0.04027388,0.1163556,0.12365241,0.07748358,0.0133817075,0.013707402,-0.046112604,-0.0468857,-0.055307712
ENSG00000164125.16,-0.08779978,0.008500966,-0.050000448,0.03197958,-0.121294774,0.12746534,0.005538168,-0.07980911,0.03774465,-0.1029929,0.06780255,-0.009369202,0.09134223,0.023672935,0.13901351,0.033168256,0.038935266,0.039058506,0.072393,0.090945095
ENSG00000164124.11,-0.10592889,-0.030567417,0.008287187,-0.10556542,-0.07790902,-0.076487176,-0.04016057,-0.03877488,0.059496038,-0.062259447,-0.0937013,-0.058954287,0.028844874,-0.016957404,0.032858107,-0.018324489,-0.004450672,0.0738743,-0.07903816,0.020193797
ENSG00000205208.5,-0.017583616,-0.03191987,0.03960429,0.008602139,-0.08702719,-0.071218766,0.034054134,0.044548057,0.070327416,-0.06364819,-0.048189953,-0.00428302,0.120500416,-0.030000992,0.04261641,-0.077131875,0.0010095169,0.014990031,-0.028763063,-0.017253496
ENSG00000171503.13,-0.08324953,-0.038040377,-0.005523644,-0.11446083,-0.08363052,0.054644912,0.0018799636,0.03261721,0.016848039,-0.02541507,0.04655234,-0.06976226,-0.047676288,-0.03811189,0.021528706,-0.007890403,-0.07807952,-0.041797318,-0.06425424,-0.0554235
ENSG00000052795.13,0.047761302,0.036556542,-0.02605428,-0.0801351,-0.09190392,-0.059013642,0.03441367,-0.014123226,0.021301761,0.042745724,0.011546055,0.055697933,0.0015552507,0.0004452884,0.09057306,-0.10013062,-0.117997795,0.0427311,-0.046044935,0.07786056
ENSG00000109466.14,-0.011337033,0.0028970593,0.05551724,0.0026175955,-0.044476375,-0.04382943,-0.07302352,0.09213863,0.047748145,-0.027763274,0.010234009,0.016321477,0.0010040905,0.06859811,0.08262321,-0.015377397,0.03626309,0.02244137,-0.032086473,-0.028887577
ENSG00000052802.13,-0.07845562,0.24247208,0.09244827,-0.060581908,0.028178107,0.24122995,0.035678886,0.14496529,-0.17732847,0.07481301,0.1229655,-0.022276236,-0.06756141,0.011013221,-0.08415421,-0.3509744,-0.032156825,-0.09651657,0.05143134,-0.024419563
ENSG00000109472.14,-0.061139826,-0.018770007,0.019815596,-0.029571122,0.01119182,-0.06770359,-0.00047608337,0.03510421,0.018464416,-0.009175478,0.03012722,0.009935202,-0.010720111,0.04469258,0.05823932,0.030230537,-0.12116311,-0.0006964749,-0.042149674,0.0061913165
ENSG00000137628.18,-0.018373255,-0.05321168,-0.013711897,0.010082795,-0.077871494,0.08871752,0.006599551,0.022384958,0.053525325,-0.09084109,-0.008730364,-0.09740487,0.14780381,0.0033046834,0.04662625,-0.11131053,0.027079862,0.04987866,-0.07708156,-0.038779758
ENSG00000181381.15,-0.017857626,0.022952069,0.09622588,0.055971872,-0.11855439,-0.044859935,0.011452312,0.08169981,-0.0073462115,-0.046633106,-0.046456743,0.015028002,0.08967653,-0.02301824,0.12689973,-0.043600414,-0.055415913,0.01886703,0.033528112,0.0033464755
ENSG00000129116.19,-0.009239767,-0.007677952,-0.019140229,-0.06080656,-0.03204988,-0.07044877,-0.1284559,-0.0596335,0.05533982,0.019739103,0.013970607,0.03469531,0.08838412,0.053455688,-0.031565927,0.009324004,-0.06665986,-0.1155529,0.056561846,0.03602896
ENSG00000154447.15,0.05742837,0.035107,0.12280614,-0.039594993,-0.026384687,-0.07781321,-0.032407243,-0.0070148837,0.13648826,-0.047262516,-0.017702024,0.02960195,-0.055582196,0.073931046,-0.05617148,-0.07994983,0.018172543,-0.112162754,-0.032308906,0.0015092872
ENSG00000056050.7,0.06667418,-0.015548649,0.1553645,-0.031811368,-0.0031121527,0.04818542,-0.16404466,-0.038305033,-0.06785882,-0.025241774,-0.020857284,-0.1449477,-0.015499106,0.087670766,-0.04770186,-0.09861293,-0.050304644,0.07541633,-0.11100735,0.113828674
ENSG00000109576.14,0.013101377,-0.053610552,-0.0051049856,-0.10422352,-0.056127936,-0.040057816,-0.093141064,-0.023960937,0.14315476,0.022815544,-0.005204139,0.042117234,0.020888582,-0.0052735866,0.0094086565,0.021230964,0.06425733,-0.049824305,-0.021696104,0.12011262
ENSG00000250266.2,-0.041019227,0.03910206,0.089685656,-0.15275879,-0.01656528,-0.008146157,-0.030804818,0.09190333,0.020796787,-0.08031853,0.12009923,0.03175597,0.07535546,-0.03724431,-0.028467502,-0.034182537,0.04784983,0.08738012,0.034224782,0.009578041
ENSG00000164104.12,0.05938974,-0.09141108,0.09091925,0.12707898,0.09357647,0.093480214,-0.1401676,-0.09381517,-0.14049159,-0.061908476,-0.080208085,0.052560896,0.18912922,-0.22057517,0.041977324,-0.107836545,-0.048132293,0.011846604,-0.28313386,-0.09142065
ENSG00000164117.14,0.0406048,-0.08696222,0.1074359,-0.06743062,-0.011306105,-0.035923023,-0.027183194,0.045218725,0.12210567,-0.05804789,-0.063301235,0.03752534,-0.002945084,0.006715279,-0.0058471872,0.06547114,-0.03876585,-0.10306139,0.0051004025,-0.04159583
ENSG00000164118.13,0.03196213,-0.013574644,0.0189688,-0.048809513,-0.07591655,-0.054573946,-0.09030255,0.063614875,-0.010259157,0.02205605,-0.028449452,0.019519402,-0.022557091,-0.025026148,0.07199698,-0.017820613,-0.09175658,-0.0061778007,0.00030285117,0.092754245
ENSG00000164120.14,-0.119619586,0.026610466,-0.063876666,-0.17605916,0.07731248,0.06690708,0.036644623,-0.032739524,0.17202528,0.07033711,-0.037551105,0.19265437,0.02943198,0.056610364,-0.078596115,-0.024327401,-0.063362315,0.0448107,-0.028443864,0.15897582
ENSG00000038002.9,-0.035931293,-0.042876493,0.025373118,0.018987147,-0.01444962,0.014752817,-0.020446965,0.07821745,-0.0059566465,-0.07172276,0.06548195,0.042371053,0.036341533,0.041630987,0.020597007,0.04165755,-0.041832384,0.003158666,0.005122372,0.079050995
ENSG00000168564.6,-0.0632523,-0.06467726,0.05616945,-0.022766527,-0.093530335,0.07125991,-0.03986941,0.06076096,-0.041381586,0.03976481,0.021034615,0.009743691,0.021308323,-0.046771467,0.06304291,-0.023942156,0.020892024,-0.13382836,0.073840275,0.053958032
ENSG00000168556.7,-0.05564074,-0.04775901,-0.021739595,-0.023933878,-0.0481565,0.026522167,0.035873447,0.050143424,-0.029810578,-0.043876927,-0.046143014,0.04670748,-0.009108953,0.06373325,0.055570472,-0.101710744,-0.04183769,-0.04141294,-0.015867429,0.04723597
ENSG00000168538.16,-0.024259036,0.009000917,-0.024149422,-0.0967273,-0.026683444,-0.08431674,-0.035845906,0.033483963,0.07155858,-0.052571435,0.061780225,-0.07123937,-0.02880354,0.039857067,0.017882632,0.00044010338,-0.058749016,0.053902008,-0.036989667,-0.0133483745
ENSG00000168310.11,0.007916146,0.033748258,0.1490384,-0.14168346,-0.009074986,0.065617144,-0.118022956,0.02153667,-0.0001725436,0.054621965,0.075054966,0.09017696,0.04702224,-0.032746725,0.016961794,-0.080286525,0.032536257,-0.035326257,-0.039887913,0.014560119
ENSG00000164305.19,-0.018987805,0.018143125,-0.015633436,-0.13361563,-0.069972076,-0.05426518,-0.049741726,-0.04133374,0.026322631,-0.0038435932,0.010594497,-0.06595395,0.06622142,0.04589775,0.04305445,0.049371123,0.12270516,-0.0099896705,-0.041885942,0.13200366
ENSG00000151725.12,0.009788804,-0.008023933,0.003478678,-0.06987345,0.016195152,-0.078871764,-0.12476471,0.0144475335,0.037946504,0.023570413,-0.054462913,0.04680859,0.026277773,0.053170178,0.05342178,-0.015843708,-0.0022220826,-0.0719831,-0.06270677,0.027619263
ENSG00000151726.15,-0.016816681,0.04785259,-0.07650535,-0.023624908,-0.04219249,-0.057384573,-0.080599464,0.09486097,0.075878866,0.01130334,-0.026819063,-0.025648441,0.03122828,0.0612208,0.11315328,-0.056939762,0.045284275,0.01309938,0.0017114264,0.040974263
ENSG00000151729.11,0.029950226,0.015988315,-0.028781598,-0.043802507,0.00019824693,0.13175446,-0.15276791,0.07152963,-0.13791913,-0.100228235,0.07289679,-0.074814074,0.118512966,-0.008025417,-0.08871445,-0.25543797,-0.016031267,-0.038010854,-0.08234047,-0.03856061
ENSG00000109762.16,-0.034497887,-0.04726571,-0.05336753,-0.023606535,-0.09332825,0.06721587,-0.013387032,0.09796533,-0.0471732,-0.051962182,-0.044015955,-0.07864233,-0.010903488,0.06330827,0.116452746,0.017412202,0.03597338,0.013056042,-0.03234845,0.12825097
ENSG00000154556.18,-0.046222333,-0.09010697,-0.002338328,-0.08162148,0.012942248,-0.05160814,-6.990034e-05,0.106863126,-0.0034111717,0.009648295,-0.009735505,-0.03488662,0.029807143,0.027633857,0.024169993,-0.07778813,-0.000706254,0.005059153,-0.03685267,0.022974294
ENSG00000164342.13,-0.024846733,-0.012861636,-0.010193445,-0.06773298,0.00017764799,0.058195494,-0.0348821,0.006249442,-0.021875393,-0.08421647,0.080477044,-0.014780044,-0.011390114,0.07879614,-0.005121452,-0.04260083,-0.05607172,-0.071281455,0.028445635,0.025070896
ENSG00000145476.16,-0.07951807,-0.057349853,-0.04518918,-0.074003376,-0.09362262,0.0335834,-0.013556627,0.05001816,0.013857557,0.0011711244,0.0022796448,-0.05553366,0.08683037,0.09052413,0.03708138,-0.008917263,0.015300754,0.038423344,0.06927438,0.02582633
ENSG00000083857.14,-0.16133018,0.07197613,-0.041169517,-0.08992964,0.04181945,0.077591926,0.07711661,0.041848388,0.07489108,0.039865993,0.016323753,0.021996424,-0.033079717,-0.01051953,0.060863428,0.050314907,-0.13486393,-0.17274994,-0.058768317,0.05111137
ENSG00000272218.1,-0.03310325,0.0028651769,0.13358977,-0.0009486822,-0.07964247,0.047645263,-0.016811922,0.1279599,0.096460715,-0.05884545,-0.07890444,-0.119813666,-0.07163759,0.041326836,-0.04211707,0.043889333,-0.062070396,0.07334059,0.12723425,0.17245656
ENSG00000164366.4,-0.05432712,-0.03360432,0.0057897056,-0.13786665,0.03848802,-0.037370313,0.004115767,0.028067958,0.01930115,-0.021832673,-0.02325479,-4.421474e-05,0.096497,0.083663404,0.09641916,0.030293426,0.034552656,0.038722355,-0.040263012,0.057626236
ENSG00000221990.5,-0.07395465,-0.046303857,-0.022004634,0.011636485,-0.10030162,-0.033605404,0.018962031,0.04333539,0.08783765,-0.08105457,0.024860745,0.0695375,0.0903744,0.06847341,-0.010822964,0.011445078,0.014623744,0.07234094,0.02269491,0.02979182
ENSG00000180104.16,-0.078807056,-0.05918782,0.07857826,-0.14259,0.026483046,0.06989425,0.040188335,-0.037547622,-0.054260798,-0.021300983,0.14923957,-0.023118943,0.04429095,-0.016394762,0.03435518,-0.005844468,-0.06430285,-0.0013497444,-0.06718877,0.0045823343
ENSG00000225138.8,-0.03326677,-0.04994224,-0.025823604,0.049962804,-0.035993338,0.051387124,-0.029218636,0.07855411,0.0274976,-0.13980526,-0.007046783,-0.09564921,0.02245946,0.11591392,0.00822423,0.017069813,-0.01569982,0.00437937,0.029418143,0.032240942
ENSG00000028310.18,-0.009161988,-0.012789247,0.049943097,0.035649937,-0.0025687616,0.035545196,-0.09137989,0.06485448,0.101926364,-0.06138055,0.08324092,0.046646677,-0.025301002,-0.020530952,-0.017428549,-0.00943726,-0.0047093104,0.007053374,-0.06742127,0.089980625
ENSG00000071539.14,0.06307174,-0.052670702,0.051880244,-0.085262746,-0.059006017,-0.05271122,0.0778034,0.07041721,0.011270757,-0.14613377,-0.062943496,-0.12113482,0.11189257,-0.014399781,-0.015191985,-0.03188561,0.098618254,0.008425063,-0.019659985,0.114622064
ENSG00000145506.14,-0.09766498,-0.012704255,0.11103761,-0.011628495,-0.075493984,-0.052938588,0.03190979,0.06057955,-0.037200715,0.03436775,-0.04903124,-0.039626602,-0.0414079,0.00057238195,0.10312068,-0.044945545,-0.13160966,0.02077481,0.06314161,0.04713103
ENSG00000113504.21,0.0070915,-0.03678339,0.046904996,-0.08116815,-0.073906526,0.051089965,-0.04956918,0.010021103,-0.043606028,0.06836718,0.050500795,0.041567016,0.05909435,0.11340558,-0.04690597,0.063003145,-0.107327074,-0.075515315,0.0005460342,-0.030029207
ENSG00000287486.1,-0.083975025,-0.042165678,0.061430942,-0.0009134076,-0.011630883,-0.061366174,-0.013250994,-0.01548783,0.025979329,0.033257592,0.056093466,-0.05235268,-0.019895336,0.074895985,0.09126945,0.027568607,-0.08013325,0.025116086,0.028083397,0.005575961
ENSG00000049656.14,-0.036459897,0.009071096,-0.05044801,0.012307583,0.024605095,0.048177566,-0.011035649,0.098410666,0.07833394,-0.014127226,0.0561101,-0.017119654,0.056335643,0.06655719,0.08038894,0.015034071,-0.012090707,0.052877497,-0.020530593,0.09883967
ENSG00000164151.12,0.009232877,-0.040933516,-0.028010702,-0.03577591,-0.066906996,-0.038570467,0.0025926402,-0.022492686,0.04071883,-0.074551,-0.026504463,0.06134276,0.061441164,0.08653767,0.08737368,0.042157985,0.006034704,0.00408966,-0.041949157,0.039242394
ENSG00000112941.14,-0.06365104,0.03513666,0.01808955,-0.0053338096,0.006702454,-0.045509584,-0.009874868,0.068513036,0.050257605,0.03165084,0.025519894,-0.040855035,0.019431757,0.043641157,0.050141174,-0.056754667,-0.034239933,-0.05090403,-0.03629867,0.05628822
ENSG00000124279.12,-0.016017102,0.041594252,0.11721246,-0.03391052,0.03145984,-0.040278308,-0.044450127,-0.023734942,-0.011926674,0.03570906,0.030106826,-0.04331735,0.08059276,-0.042810023,0.11445871,-0.03205793,-0.12238586,-0.058461353,-0.05409113,0.018483283
ENSG00000247516.8,0.12872458,0.15649994,0.017153593,-0.0026428294,-0.11619548,0.0942864,0.035387408,0.13660282,0.10396124,0.032501172,0.11810953,-0.071543716,0.09783294,-0.04822226,0.0381065,-0.040010843,-0.017141843,-0.110033095,0.14230056,0.0054169423
ENSG00000112902.12,0.054798484,-0.064031996,0.06593777,-0.0035713664,-0.08486892,0.041035615,-0.08173979,0.040342964,0.09654813,0.020546814,-0.018496657,-0.008874937,0.038987935,0.033868678,0.06734717,0.0004642359,0.002873237,0.016228199,0.059152853,0.01734482
ENSG00000250786.2,0.075454116,-0.0064859306,-0.19095242,-0.04634315,-0.14500345,-0.20080741,0.13998072,0.0073572868,0.054645963,0.0074868547,-0.19427302,-0.072723635,-0.010810222,0.011575907,-0.026801303,-0.1095338,-0.17883123,0.06898937,-0.08689814,0.06455635
ENSG00000150756.14,-0.09060566,-0.09146809,0.05390509,0.020371098,0.054043517,-0.02795041,-0.04733041,0.1026087,0.06199329,-0.1055715,0.10443653,0.03296409,-0.050010286,-0.014055275,-0.03681235,-0.019544987,-0.04860273,-0.040277928,0.06654965,-0.036552183
ENSG00000164237.9,0.01238878,0.0016620103,-0.03969092,-0.014917883,-0.028758805,0.054076403,0.007705589,0.15067719,0.0014979868,-0.09242953,0.05959954,0.031603,0.1175564,0.05595047,0.011265618,0.015374127,-0.021962212,0.02748331,-0.09723005,-0.047228303
ENSG00000154122.14,0.048443556,-0.009748259,-0.07355186,-0.041375924,-0.13624375,0.15516652,-0.018348528,0.04955893,-0.043046936,-0.06215036,0.068764746,0.018334638,0.08624376,0.022015484,-0.00795719,-0.08971107,-0.059246767,-0.083098054,-0.016252464,-0.07505669
ENSG00000173545.5,0.027239755,-0.06963084,0.059501726,0.029466767,-0.016246356,0.1431515,-0.03586616,0.08537465,0.1642572,-0.013400276,0.07832335,-0.006191284,0.06275695,-0.033613075,0.00944368,0.07005669,-0.012138525,0.02133238,0.08364164,0.1293199
ENSG00000154153.15,-0.0109865125,-0.08882701,0.06478131,-0.056982413,-0.05268217,0.06212399,-0.0145790875,-0.010513451,-0.00013348524,-0.0077878595,0.04959464,-0.11242529,-0.077191696,0.029936405,-0.02178544,-0.022813618,-0.049085792,0.020182634,-0.06885477,0.10028283
ENSG00000113360.17,-0.091466956,0.005121433,0.092675075,0.046437003,-0.11969096,-0.047332503,-0.045176975,-0.01300863,-0.0211564,-0.009529624,0.033899218,0.046404324,0.064649075,-0.011884023,0.1311605,-0.02674862,0.039696667,0.012713678,0.06275714,0.09110529
ENSG00000082213.18,-0.0014159185,0.05355705,0.041047875,0.010940076,-0.03087099,-0.020578243,-0.059077296,0.09518847,-0.026527338,0.035115793,0.07131641,-0.018409131,0.051471997,0.01887223,0.07371173,-0.060601886,-0.0016031489,-0.0398292,-0.03971121,0.0448984
ENSG00000272086.1,-0.046079136,-0.04077614,0.11822427,0.0068435627,-0.085983366,-0.08478156,-0.057341322,-0.022168601,-0.017041491,-0.0013584723,-0.04764493,0.022808827,0.008674982,-0.042228576,0.08399822,-0.08615302,-0.08678636,-0.06191239,-0.008250228,-0.048767075
ENSG00000150712.11,0.029307434,-0.0035035405,0.026532922,-0.07902794,-0.04417525,0.0708582,0.010915208,0.05203323,0.115954205,0.043443855,0.06820458,-0.084746785,0.09953113,-0.021704981,0.044941973,-0.01963033,0.03537687,-0.101638965,-0.048992228,-0.024582127
ENSG00000056097.16,-0.044127546,-0.07947266,0.09134933,-0.025463833,0.016473852,0.051274322,0.037062682,0.07317984,0.086439386,-0.0065973946,0.027370613,0.0718431,-0.041160636,0.049565505,0.07630219,0.05005311,-0.07034014,0.061024375,0.047403343,0.04435383
ENSG00000113407.14,0.058384042,0.061910044,0.020765433,-0.021080548,-0.057233106,-0.10636335,-0.05914615,0.15834631,0.023787186,-0.07338363,-0.03394435,-0.122429796,-0.00034186785,-0.10513805,0.11031214,-0.09890345,-0.08674291,-0.047472794,0.004953748,-0.13878907
ENSG00000113456.19,-0.108743645,-0.041753106,0.07059063,-0.010942497,0.061158687,-0.06604462,-0.19569309,0.09545834,0.11594492,-0.06515935,-0.012271366,-0.0062740906,0.07178815,-0.09789698,-0.03256502,-0.069296725,0.09735127,0.0792249,-0.053420287,-0.064586416
ENSG00000113460.13,0.017700464,0.1468317,-0.051602304,-0.039864212,-0.0055422923,0.19297701,-0.09660245,0.15202557,0.03237709,0.032423757,-0.018355925,0.036617562,0.11726601,-0.026361441,0.1360293,0.02047956,-0.035489976,0.0072608157,-0.10612822,0.046942845
ENSG00000168724.17,-0.057944402,-0.031060314,-0.03505723,-0.0128418645,-0.09065915,-0.09308354,0.051105905,0.014735728,0.04328512,-0.05434469,0.074351735,-0.010438394,0.01698045,0.08047833,0.0144302575,0.04840489,0.07592942,-0.080832526,0.0623832,0.09464829
ENSG00000113494.17,0.05686318,-0.0360935,0.06751631,-0.011038344,0.0036281876,-0.03899408,0.055397965,0.09899791,0.050257,-0.06868736,-0.017231494,0.10642948,0.052016985,-0.05815475,0.14655489,0.0027445906,-0.060656834,-0.115356535,-0.01096161,-0.04161459
ENSG00000164187.7,-0.06286827,0.035377204,0.03558219,-0.04150618,0.031240301,-0.06646289,0.03665846,0.08421861,0.015074522,-0.051384654,0.040744632,0.039615493,0.04279197,0.09391951,0.025350733,0.032214224,0.014442703,-0.04968347,-0.008119991,0.070973165
ENSG00000082068.9,-0.024210425,0.02038404,0.00918663,-0.0837541,-0.05712771,-0.07560082,-0.06177769,-0.031305127,-0.029236788,-0.061738495,-0.06898752,-0.04882991,-0.0529182,0.053846635,0.10847346,-0.034314346,-0.09885588,0.039337736,0.03291591,0.08687389
ENSG00000153071.15,-0.014926013,-0.065774634,-0.030308492,-0.08579875,0.012083508,-0.08337049,-0.048132863,0.025975157,0.029060004,-0.17871921,-0.0009695271,0.001939981,-0.06247272,-0.015338023,-0.027144115,-0.16106841,-0.09645599,-0.05516586,0.13223282,-0.047819328
ENSG00000113638.14,-0.03886907,-0.011440252,-0.014050614,0.05776078,-0.06413863,0.06931957,0.03650014,0.034417313,0.042450096,0.032426003,0.05963106,-0.03736086,0.054327026,0.047378045,0.084604606,0.010339321,-0.01735928,-0.08066617,-0.041670218,0.07859641
ENSG00000171522.6,-0.07265415,-0.004979947,-0.045477487,-0.06652076,0.04718286,0.03502726,-0.094782546,0.08630593,-0.025956778,-0.09285807,0.058573253,0.057949193,0.04634219,0.07453114,0.095070995,0.040208016,0.016106285,0.04597915,-0.042122945,0.01527354
ENSG00000132356.11,0.027965285,-0.06360555,0.08892936,0.045696955,-0.064291865,0.06955803,-0.040048823,0.054337528,0.08728198,0.015111394,0.0011809623,0.026784401,0.025418848,0.08182676,0.076730825,0.03820325,0.037798416,0.052777056,-0.05965185,0.038346805
ENSG00000083720.13,0.056395654,0.03815131,0.020788874,-0.07811139,0.021877533,0.08574397,0.0043568285,0.1590884,0.063915305,-0.10832037,0.09627119,0.025423117,0.10645494,-0.044864662,0.029551502,0.047835235,0.04908812,-0.058462545,-0.12107432,-0.022716371
ENSG00000205765.9,-0.01284773,-0.071148016,-0.02018984,-0.0053248093,0.027191283,-0.067964256,-0.099433504,0.049390983,0.029513326,-0.106127135,0.0754827,-0.04123406,-0.039702483,-0.015109146,0.07890759,-0.06175755,-0.0041294033,-0.07837868,0.05040403,-0.036136333
ENSG00000151876.13,-0.049506243,-0.049416818,0.037113108,0.018039154,-0.043200288,0.035731312,-0.07181008,0.039011996,0.06534293,-0.0033205436,0.032253735,0.021725988,0.02010287,0.056092434,-0.02885136,-0.04702101,-0.0331925,0.04804126,-0.011555311,0.049805418
ENSG00000250722.6,-0.013611853,-0.18532051,0.108280696,-0.17275636,0.01711529,0.028050195,0.24363679,0.05342967,0.026420113,-0.08141192,-0.11755209,0.13356748,0.009526691,0.07910989,0.01628919,0.0710434,-0.29171643,0.16635406,0.0396633,-0.17843354
ENSG00000172262.12,0.035686377,-0.007530267,0.016324185,-0.06785236,-0.09202349,-0.065484986,0.020528467,-0.013473563,0.06296475,-0.090500414,0.02911626,-0.07650759,0.04158186,-0.057495303,0.09959888,0.0006416474,-0.026990466,0.015274142,-0.07798617,-0.027924063
ENSG00000151882.11,0.16327478,-0.05868561,0.041325416,-0.17719805,-0.08081887,-0.066848315,0.097596765,-0.16653508,0.12253121,-0.09473575,0.045897655,-0.08066698,0.0036903245,-0.032372065,-0.09097133,-0.046484888,-0.23867573,0.17138635,-0.07466544,-0.02300697
ENSG00000151881.15,-0.01281553,0.06822728,-0.01818754,-0.048797145,-0.04710565,0.107281625,0.0023775706,0.049793616,0.07224337,0.037510492,-0.0022414876,-0.058849983,-0.017577857,-0.029255716,0.12737477,-0.07018891,-0.15084879,0.018898275,-0.003531759,0.06109671
ENSG00000248092.8,-0.02552639,-0.07105523,-0.012655713,-0.037641227,-0.05452596,0.050292924,-0.069144465,0.0320521,0.016333407,-0.032272384,0.0540834,0.016348258,0.036024354,0.061984573,0.07549373,-0.035665598,0.047143195,0.04290781,0.031664018,0.020516414
ENSG00000170571.12,0.010103047,0.07594529,-0.035806376,-0.066030435,0.057910316,0.02594651,0.024471069,0.033405118,0.06217918,-0.06783516,-0.020978076,-0.011217065,0.0589319,0.09495915,0.18425763,0.02100367,-0.05556081,0.04369025,-0.0004666111,0.10092487
ENSG00000151883.19,-0.002543679,-0.06478882,0.002484114,-0.03371188,-0.030915037,0.03607775,0.022825863,0.06774412,0.08728515,-0.056378618,0.001598298,0.008866266,0.04501702,0.091245145,-0.014613144,-0.021960685,-0.056272827,-0.028436624,0.0563284,-0.018354436
ENSG00000152684.11,-0.013881791,-0.040929418,0.03129492,0.03759528,-0.018584143,0.037035394,-0.031265143,0.055257063,0.10684495,0.06264115,0.09320886,0.022591615,0.0766334,0.024665441,0.003066737,0.035094585,-0.040489793,-0.039876763,-0.0011972454,0.04331243
ENSG00000213949.10,-0.0960625,-0.05435337,-0.033148598,-0.15113787,-0.048437003,-0.026859036,-0.08827315,0.06482837,-0.039106097,-0.08081686,0.00030424132,-0.087691255,-0.044662483,0.01337575,0.0426938,0.02947598,-0.053563762,-0.021354951,0.039735034,-0.06871044
ENSG00000164171.11,0.12515329,-0.0812414,0.100618646,-0.099425495,0.06631732,0.12268604,-0.16678652,-0.037858486,-0.014627663,-0.06242539,0.119273074,0.021431467,-0.054898333,-0.01838831,0.093459494,-0.0348552,-0.21708028,0.18697941,0.052891172,-0.04927487
ENSG00000152669.9,-0.0631965,-0.020504592,0.04207066,-0.08064542,0.022236545,-0.0321475,-0.05931002,0.038373936,0.03603621,-0.017451663,0.020802535,-0.023825608,0.054438084,-0.05674684,0.05070362,-0.063962504,-0.025834436,0.038896136,-0.02095695,0.094012
