Z_0,gene,abs_loading,factor,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
,ENSG00000211677.2,0.24087688,Z_16,,,,,,,,,,,,,,,,-0.24087688,,,
,ENSG00000115386.6,0.24069712,Z_16,,,,,,,,,,,,,,,,0.24069712,,,
,ENSG00000151882.11,0.23867573,Z_16,,,,,,,,,,,,,,,,-0.23867573,,,
,ENSG00000114346.14,0.23744509,Z_16,,,,,,,,,,,,,,,,0.23744509,,,
,ENSG00000148346.12,0.23712134,Z_16,,,,,,,,,,,,,,,,-0.23712134,,,
,ENSG00000145220.14,0.23396768,Z_16,,,,,,,,,,,,,,,,0.23396768,,,
,ENSG00000178035.13,0.22907518,Z_16,,,,,,,,,,,,,,,,0.22907518,,,
,ENSG00000140988.16,0.22881252,Z_16,,,,,,,,,,,,,,,,-0.22881252,,,
,ENSG00000198788.9,0.22337264,Z_16,,,,,,,,,,,,,,,,-0.22337264,,,
,ENSG00000143416.21,0.22301714,Z_16,,,,,,,,,,,,,,,,-0.22301714,,,
,ENSG00000162078.11,0.2208087,Z_16,,,,,,,,,,,,,,,,-0.2208087,,,
,ENSG00000164171.11,0.21708028,Z_16,,,,,,,,,,,,,,,,-0.21708028,,,
,ENSG00000152944.9,0.21414387,Z_16,,,,,,,,,,,,,,,,0.21414387,,,
,ENSG00000174992.8,0.21051814,Z_16,,,,,,,,,,,,,,,,-0.21051814,,,
,ENSG00000165480.16,0.20914046,Z_16,,,,,,,,,,,,,,,,0.20914046,,,
,ENSG00000173221.14,0.20776883,Z_16,,,,,,,,,,,,,,,,-0.20776883,,,
,ENSG00000164494.12,0.20515496,Z_16,,,,,,,,,,,,,,,,-0.20515496,,,
,ENSG00000168078.10,0.20401734,Z_16,,,,,,,,,,,,,,,,0.20401734,,,
,ENSG00000117724.13,0.20345664,Z_16,,,,,,,,,,,,,,,,0.20345664,,,
,ENSG00000211896.7,0.20178676,Z_16,,,,,,,,,,,,,,,,-0.20178676,,,
,ENSG00000172183.16,0.20000778,Z_16,,,,,,,,,,,,,,,,-0.20000778,,,
,ENSG00000100941.9,0.199088,Z_16,,,,,,,,,,,,,,,,-0.199088,,,
,ENSG00000130340.17,0.19840093,Z_16,,,,,,,,,,,,,,,,-0.19840093,,,
,ENSG00000065548.18,0.1977052,Z_16,,,,,,,,,,,,,,,,-0.1977052,,,
,ENSG00000163694.15,0.19569068,Z_16,,,,,,,,,,,,,,,,-0.19569068,,,
,ENSG00000023445.16,0.19061135,Z_16,,,,,,,,,,,,,,,,-0.19061135,,,
,ENSG00000163931.16,0.18938439,Z_16,,,,,,,,,,,,,,,,0.18938439,,,
,ENSG00000102054.18,0.188398,Z_16,,,,,,,,,,,,,,,,0.188398,,,
,ENSG00000163734.4,0.18612137,Z_16,,,,,,,,,,,,,,,,-0.18612137,,,
,ENSG00000173467.9,0.18417168,Z_16,,,,,,,,,,,,,,,,-0.18417168,,,
,ENSG00000182718.18,0.18402733,Z_16,,,,,,,,,,,,,,,,-0.18402733,,,
,ENSG00000075218.19,0.18314378,Z_16,,,,,,,,,,,,,,,,0.18314378,,,
,ENSG00000173890.17,0.3222849,Z_17,,,,,,,,,,,,,,,,,0.3222849,,
,ENSG00000002933.9,0.31923327,Z_17,,,,,,,,,,,,,,,,,0.31923327,,
,ENSG00000141934.10,0.3168852,Z_17,,,,,,,,,,,,,,,,,0.3168852,,
,ENSG00000185201.17,0.31499755,Z_17,,,,,,,,,,,,,,,,,0.31499755,,
,ENSG00000171124.13,0.28841144,Z_17,,,,,,,,,,,,,,,,,0.28841144,,
,ENSG00000112312.10,0.28762266,Z_17,,,,,,,,,,,,,,,,,-0.28762266,,
,ENSG00000099194.6,0.28273875,Z_17,,,,,,,,,,,,,,,,,-0.28273875,,
,ENSG00000198786.2,0.2784426,Z_17,,,,,,,,,,,,,,,,,-0.2784426,,
,ENSG00000053747.17,0.27294558,Z_17,,,,,,,,,,,,,,,,,-0.27294558,,
,ENSG00000198695.2,0.26977456,Z_17,,,,,,,,,,,,,,,,,-0.26977456,,
,ENSG00000134240.12,0.26589158,Z_17,,,,,,,,,,,,,,,,,-0.26589158,,
,ENSG00000116120.11,0.26458937,Z_17,,,,,,,,,,,,,,,,,0.26458937,,
,ENSG00000204525.17,0.2628445,Z_17,,,,,,,,,,,,,,,,,0.2628445,,
,ENSG00000114315.4,0.26175782,Z_17,,,,,,,,,,,,,,,,,-0.26175782,,
,ENSG00000177984.7,0.2532055,Z_17,,,,,,,,,,,,,,,,,-0.2532055,,
,ENSG00000160180.17,0.25009197,Z_17,,,,,,,,,,,,,,,,,0.25009197,,
,ENSG00000198788.9,0.25007704,Z_17,,,,,,,,,,,,,,,,,0.25007704,,
,ENSG00000117318.9,0.24407285,Z_17,,,,,,,,,,,,,,,,,-0.24407285,,
,ENSG00000137752.24,0.24133424,Z_17,,,,,,,,,,,,,,,,,0.24133424,,
,ENSG00000170231.16,0.23821875,Z_17,,,,,,,,,,,,,,,,,0.23821875,,
,ENSG00000260239.2,0.2379921,Z_17,,,,,,,,,,,,,,,,,0.2379921,,
,ENSG00000147804.10,0.23723985,Z_17,,,,,,,,,,,,,,,,,0.23723985,,
,ENSG00000251095.7,0.23703273,Z_17,,,,,,,,,,,,,,,,,-0.23703273,,
,ENSG00000134193.15,0.2325874,Z_17,,,,,,,,,,,,,,,,,0.2325874,,
,ENSG00000091138.13,0.23195001,Z_17,,,,,,,,,,,,,,,,,-0.23195001,,
,ENSG00000139289.14,0.23038973,Z_17,,,,,,,,,,,,,,,,,-0.23038973,,
,ENSG00000111832.13,0.23023126,Z_17,,,,,,,,,,,,,,,,,0.23023126,,
,ENSG00000157020.18,0.2296197,Z_17,,,,,,,,,,,,,,,,,-0.2296197,,
,ENSG00000172016.16,0.22815657,Z_17,,,,,,,,,,,,,,,,,0.22815657,,
,ENSG00000156802.13,0.22705269,Z_17,,,,,,,,,,,,,,,,,-0.22705269,,
,ENSG00000197265.9,0.22659038,Z_17,,,,,,,,,,,,,,,,,-0.22659038,,
,ENSG00000163586.10,0.22628547,Z_17,,,,,,,,,,,,,,,,,-0.22628547,,
,ENSG00000188257.12,0.22460783,Z_17,,,,,,,,,,,,,,,,,-0.22460783,,
,ENSG00000185499.16,0.22114424,Z_17,,,,,,,,,,,,,,,,,0.22114424,,
,ENSG00000101443.18,0.22105281,Z_17,,,,,,,,,,,,,,,,,0.22105281,,
,ENSG00000109971.14,0.22065867,Z_17,,,,,,,,,,,,,,,,,0.22065867,,
,ENSG00000152253.9,0.21854755,Z_17,,,,,,,,,,,,,,,,,-0.21854755,,
,ENSG00000078804.13,0.21783222,Z_17,,,,,,,,,,,,,,,,,0.21783222,,
,ENSG00000079785.16,0.21582933,Z_17,,,,,,,,,,,,,,,,,-0.21582933,,
,ENSG00000136159.4,0.2085066,Z_17,,,,,,,,,,,,,,,,,-0.2085066,,
,ENSG00000240065.8,0.20785314,Z_17,,,,,,,,,,,,,,,,,0.20785314,,
,ENSG00000142627.13,0.20747335,Z_17,,,,,,,,,,,,,,,,,-0.20747335,,
,ENSG00000160551.12,0.20495242,Z_17,,,,,,,,,,,,,,,,,0.20495242,,
,ENSG00000154813.10,0.2045253,Z_17,,,,,,,,,,,,,,,,,0.2045253,,
,ENSG00000230082.1,0.20445016,Z_17,,,,,,,,,,,,,,,,,-0.20445016,,
,ENSG00000104549.12,0.20136751,Z_17,,,,,,,,,,,,,,,,,-0.20136751,,
,ENSG00000136897.8,0.20124464,Z_17,,,,,,,,,,,,,,,,,-0.20124464,,
,ENSG00000165475.15,0.20124158,Z_17,,,,,,,,,,,,,,,,,0.20124158,,
,ENSG00000211677.2,0.200624,Z_17,,,,,,,,,,,,,,,,,0.200624,,
,ENSG00000124253.11,0.19992545,Z_17,,,,,,,,,,,,,,,,,-0.19992545,,
,ENSG00000019582.16,0.42273754,Z_18,,,,,,,,,,,,,,,,,,-0.42273754,
,ENSG00000204287.14,0.39684126,Z_18,,,,,,,,,,,,,,,,,,-0.39684126,
,ENSG00000169248.13,0.384939,Z_18,,,,,,,,,,,,,,,,,,-0.384939,
,ENSG00000160551.12,0.38022423,Z_18,,,,,,,,,,,,,,,,,,-0.38022423,
,ENSG00000131153.9,0.36254835,Z_18,,,,,,,,,,,,,,,,,,-0.36254835,
,ENSG00000198788.9,0.34430787,Z_18,,,,,,,,,,,,,,,,,,-0.34430787,
,ENSG00000169908.12,0.3398203,Z_18,,,,,,,,,,,,,,,,,,0.3398203,
,ENSG00000171848.16,0.3307422,Z_18,,,,,,,,,,,,,,,,,,-0.3307422,
,ENSG00000143416.21,0.3182527,Z_18,,,,,,,,,,,,,,,,,,-0.3182527,
,ENSG00000104870.13,0.31740946,Z_18,,,,,,,,,,,,,,,,,,-0.31740946,
,ENSG00000122952.17,0.31057495,Z_18,,,,,,,,,,,,,,,,,,-0.31057495,
,ENSG00000188257.12,0.30596805,Z_18,,,,,,,,,,,,,,,,,,-0.30596805,
,ENSG00000136826.15,0.3056468,Z_18,,,,,,,,,,,,,,,,,,0.3056468,
,ENSG00000180573.10,0.3029864,Z_18,,,,,,,,,,,,,,,,,,0.3029864,
,ENSG00000075218.19,0.30070564,Z_18,,,,,,,,,,,,,,,,,,-0.30070564,
,ENSG00000102445.20,0.28824466,Z_18,,,,,,,,,,,,,,,,,,-0.28824466,
,ENSG00000164104.12,0.28313386,Z_18,,,,,,,,,,,,,,,,,,-0.28313386,
,ENSG00000156273.16,0.2728849,Z_18,,,,,,,,,,,,,,,,,,0.2728849,
,ENSG00000150782.12,0.27222058,Z_18,,,,,,,,,,,,,,,,,,0.27222058,
,ENSG00000158050.5,0.2714976,Z_18,,,,,,,,,,,,,,,,,,-0.2714976,
,ENSG00000124102.5,0.2703574,Z_18,,,,,,,,,,,,,,,,,,0.2703574,
,ENSG00000072274.13,0.27015364,Z_18,,,,,,,,,,,,,,,,,,0.27015364,
,ENSG00000167900.12,0.26994327,Z_18,,,,,,,,,,,,,,,,,,-0.26994327,
,ENSG00000088325.16,0.2662004,Z_18,,,,,,,,,,,,,,,,,,-0.2662004,
,ENSG00000204389.10,0.265377,Z_18,,,,,,,,,,,,,,,,,,-0.265377,
,ENSG00000141429.14,0.2646235,Z_18,,,,,,,,,,,,,,,,,,0.2646235,
,ENSG00000130816.17,0.2630728,Z_18,,,,,,,,,,,,,,,,,,-0.2630728,
,ENSG00000144354.14,0.2626108,Z_18,,,,,,,,,,,,,,,,,,-0.2626108,
,ENSG00000157456.8,0.25654277,Z_18,,,,,,,,,,,,,,,,,,-0.25654277,
,ENSG00000156802.13,0.25545678,Z_18,,,,,,,,,,,,,,,,,,-0.25545678,
,ENSG00000160180.17,0.25542122,Z_18,,,,,,,,,,,,,,,,,,-0.25542122,
,ENSG00000112773.16,0.25343,Z_18,,,,,,,,,,,,,,,,,,0.25343,
,ENSG00000101447.15,0.253339,Z_18,,,,,,,,,,,,,,,,,,-0.253339,
,ENSG00000174992.8,0.25060862,Z_18,,,,,,,,,,,,,,,,,,-0.25060862,
,ENSG00000224057.1,0.24956891,Z_18,,,,,,,,,,,,,,,,,,-0.24956891,
,ENSG00000198938.2,0.2476978,Z_18,,,,,,,,,,,,,,,,,,-0.2476978,
,ENSG00000132792.19,0.24729662,Z_18,,,,,,,,,,,,,,,,,,-0.24729662,
,ENSG00000139289.14,0.24680327,Z_18,,,,,,,,,,,,,,,,,,0.24680327,
,ENSG00000159182.5,0.2428465,Z_18,,,,,,,,,,,,,,,,,,0.2428465,
,ENSG00000116285.13,0.24207594,Z_18,,,,,,,,,,,,,,,,,,0.24207594,
,ENSG00000061794.13,0.2405142,Z_18,,,,,,,,,,,,,,,,,,-0.2405142,
,ENSG00000104419.17,0.23951797,Z_18,,,,,,,,,,,,,,,,,,0.23951797,
,ENSG00000122884.13,0.23414876,Z_18,,,,,,,,,,,,,,,,,,0.23414876,
,ENSG00000049541.11,0.2309825,Z_18,,,,,,,,,,,,,,,,,,-0.2309825,
,ENSG00000029993.15,0.2284638,Z_18,,,,,,,,,,,,,,,,,,-0.2284638,
,ENSG00000106258.15,0.22536948,Z_18,,,,,,,,,,,,,,,,,,0.22536948,
,ENSG00000204899.6,0.22359672,Z_18,,,,,,,,,,,,,,,,,,-0.22359672,
,ENSG00000042493.16,0.22333004,Z_18,,,,,,,,,,,,,,,,,,0.22333004,
,ENSG00000007952.18,0.222371,Z_18,,,,,,,,,,,,,,,,,,-0.222371,
,ENSG00000171345.13,0.22092363,Z_18,,,,,,,,,,,,,,,,,,0.22092363,
,ENSG00000164822.5,0.400767,Z_19,,,,,,,,,,,,,,,,,,,0.400767
,ENSG00000198786.2,0.35848063,Z_19,,,,,,,,,,,,,,,,,,,-0.35848063
,ENSG00000165280.18,0.32043082,Z_19,,,,,,,,,,,,,,,,,,,-0.32043082
,ENSG00000170606.15,0.3035303,Z_19,,,,,,,,,,,,,,,,,,,0.3035303
,ENSG00000234753.5,0.29722556,Z_19,,,,,,,,,,,,,,,,,,,0.29722556
,ENSG00000173467.9,0.29317597,Z_19,,,,,,,,,,,,,,,,,,,-0.29317597
,ENSG00000172172.8,0.29073676,Z_19,,,,,,,,,,,,,,,,,,,-0.29073676
,ENSG00000260239.2,0.272533,Z_19,,,,,,,,,,,,,,,,,,,0.272533
,ENSG00000211892.4,0.26653615,Z_19,,,,,,,,,,,,,,,,,,,0.26653615
,ENSG00000125352.6,0.25444674,Z_19,,,,,,,,,,,,,,,,,,,0.25444674
,ENSG00000169679.15,0.2522076,Z_19,,,,,,,,,,,,,,,,,,,0.2522076
,ENSG00000133119.13,0.25116032,Z_19,,,,,,,,,,,,,,,,,,,0.25116032
,ENSG00000096872.17,0.24730524,Z_19,,,,,,,,,,,,,,,,,,,0.24730524
,ENSG00000185201.17,0.24112071,Z_19,,,,,,,,,,,,,,,,,,,-0.24112071
,ENSG00000204219.11,0.23959468,Z_19,,,,,,,,,,,,,,,,,,,0.23959468
,ENSG00000138778.13,0.23812912,Z_19,,,,,,,,,,,,,,,,,,,0.23812912
,ENSG00000109084.14,0.2367867,Z_19,,,,,,,,,,,,,,,,,,,0.2367867
,ENSG00000137807.16,0.2352331,Z_19,,,,,,,,,,,,,,,,,,,0.2352331
,ENSG00000164934.14,0.23350808,Z_19,,,,,,,,,,,,,,,,,,,-0.23350808
,ENSG00000165949.12,0.23339361,Z_19,,,,,,,,,,,,,,,,,,,-0.23339361
,ENSG00000145220.14,0.23032771,Z_19,,,,,,,,,,,,,,,,,,,0.23032771
,ENSG00000115738.10,0.22470394,Z_19,,,,,,,,,,,,,,,,,,,0.22470394
,ENSG00000177189.14,0.22356531,Z_19,,,,,,,,,,,,,,,,,,,0.22356531
,ENSG00000019582.16,0.22325155,Z_19,,,,,,,,,,,,,,,,,,,-0.22325155
,ENSG00000198826.11,0.22282946,Z_19,,,,,,,,,,,,,,,,,,,0.22282946
,ENSG00000117724.13,0.21870126,Z_19,,,,,,,,,,,,,,,,,,,0.21870126
,ENSG00000155090.15,0.21831462,Z_19,,,,,,,,,,,,,,,,,,,-0.21831462
,ENSG00000156802.13,0.21745045,Z_19,,,,,,,,,,,,,,,,,,,0.21745045
,ENSG00000141741.12,0.21575713,Z_19,,,,,,,,,,,,,,,,,,,-0.21575713
,ENSG00000165304.8,0.21498336,Z_19,,,,,,,,,,,,,,,,,,,0.21498336
,ENSG00000106299.8,0.2140374,Z_19,,,,,,,,,,,,,,,,,,,0.2140374
,ENSG00000138182.15,0.21271768,Z_19,,,,,,,,,,,,,,,,,,,0.21271768
,ENSG00000120708.17,0.21222095,Z_19,,,,,,,,,,,,,,,,,,,-0.21222095
,ENSG00000164647.9,0.21152763,Z_19,,,,,,,,,,,,,,,,,,,0.21152763
,ENSG00000169908.12,0.21117336,Z_19,,,,,,,,,,,,,,,,,,,-0.21117336
,ENSG00000121858.11,0.20842297,Z_19,,,,,,,,,,,,,,,,,,,-0.20842297
,ENSG00000052723.12,0.2063818,Z_19,,,,,,,,,,,,,,,,,,,0.2063818
,ENSG00000239839.7,0.20405537,Z_19,,,,,,,,,,,,,,,,,,,0.20405537
,ENSG00000017483.15,0.20346841,Z_19,,,,,,,,,,,,,,,,,,,0.20346841
,ENSG00000197019.5,0.20130917,Z_19,,,,,,,,,,,,,,,,,,,-0.20130917
,ENSG00000117318.9,0.19960648,Z_19,,,,,,,,,,,,,,,,,,,-0.19960648
,ENSG00000053747.17,0.19850448,Z_19,,,,,,,,,,,,,,,,,,,-0.19850448
,ENSG00000163808.17,0.19831747,Z_19,,,,,,,,,,,,,,,,,,,0.19831747
,ENSG00000102837.7,0.19662143,Z_19,,,,,,,,,,,,,,,,,,,0.19662143
,ENSG00000187840.5,0.1963036,Z_19,,,,,,,,,,,,,,,,,,,-0.1963036
,ENSG00000197971.16,0.19629449,Z_19,,,,,,,,,,,,,,,,,,,0.19629449
,ENSG00000171320.15,0.19541039,Z_19,,,,,,,,,,,,,,,,,,,0.19541039
,ENSG00000160551.12,0.19335209,Z_19,,,,,,,,,,,,,,,,,,,0.19335209
,ENSG00000198788.9,0.19322847,Z_19,,,,,,,,,,,,,,,,,,,-0.19322847
,ENSG00000158825.6,0.19117999,Z_19,,,,,,,,,,,,,,,,,,,-0.19117999
