Z_13,gene,abs_loading,factor
0.57310736,ENSG00000169429.11,0.57310736,Z_13
0.38550502,ENSG00000162909.18,0.38550502,Z_13
0.37027332,ENSG00000134294.14,0.37027332,Z_13
0.3361337,ENSG00000179918.19,0.3361337,Z_13
0.32608745,ENSG00000135821.19,0.32608745,Z_13
0.32013193,ENSG00000137648.19,0.32013193,Z_13
0.31686875,ENSG00000134531.10,0.31686875,Z_13
0.2981251,ENSG00000198788.9,0.2981251,Z_13
0.2949037,ENSG00000105976.16,0.2949037,Z_13
0.2939866,ENSG00000143416.21,0.2939866,Z_13
0.29114112,ENSG00000073067.14,0.29114112,Z_13
0.28632978,ENSG00000155850.8,0.28632978,Z_13
0.28048888,ENSG00000117472.10,0.28048888,Z_13
0.2792812,ENSG00000166340.18,0.2792812,Z_13
0.27743432,ENSG00000137634.10,0.27743432,Z_13
0.2724824,ENSG00000007306.15,0.2724824,Z_13
0.27143472,ENSG00000124098.10,0.27143472,Z_13
0.27130362,ENSG00000214049.8,0.27130362,Z_13
0.27078474,ENSG00000104419.17,0.27078474,Z_13
0.2639637,ENSG00000118322.14,0.2639637,Z_13
0.26375067,ENSG00000187608.10,0.26375067,Z_13
0.25991014,ENSG00000155090.15,0.25991014,Z_13
0.2552142,ENSG00000124102.5,0.2552142,Z_13
0.25227198,ENSG00000154978.13,0.25227198,Z_13
0.25003383,ENSG00000273338.1,0.25003383,Z_13
0.2497175,ENSG00000171124.13,0.2497175,Z_13
0.24964336,ENSG00000134193.15,0.24964336,Z_13
0.24889398,ENSG00000125968.9,0.24889398,Z_13
0.24741137,ENSG00000101040.19,0.24741137,Z_13
0.24535534,ENSG00000053918.18,0.24535534,Z_13
0.24280676,ENSG00000118971.9,0.24280676,Z_13
0.23472513,ENSG00000159200.18,0.23472513,Z_13
0.23325679,ENSG00000227258.6,0.23325679,Z_13
0.23029967,ENSG00000188761.13,0.23029967,Z_13
0.22412954,ENSG00000030582.18,0.22412954,Z_13
0.22349915,ENSG00000156587.16,0.22349915,Z_13
0.22248061,ENSG00000065361.17,0.22248061,Z_13
0.22106273,ENSG00000149089.13,0.22106273,Z_13
0.219775,ENSG00000123240.17,0.219775,Z_13
0.21852548,ENSG00000124253.11,0.21852548,Z_13
0.21841794,ENSG00000161055.4,0.21841794,Z_13
0.21779971,ENSG00000119986.7,0.21779971,Z_13
0.21410508,ENSG00000141429.14,0.21410508,Z_13
0.2140196,ENSG00000079385.23,0.2140196,Z_13
0.21378241,ENSG00000169583.13,0.21378241,Z_13
0.21295723,ENSG00000163347.6,0.21295723,Z_13
0.21220854,ENSG00000186591.13,0.21220854,Z_13
0.21150874,ENSG00000100982.12,0.21150874,Z_13
0.21060315,ENSG00000186480.13,0.21060315,Z_13
0.21021383,ENSG00000102471.14,0.21021383,Z_13
