Z_19,gene,abs_loading,factor
-0.44439933,ENSG00000175063.17,0.44439933,Z_19
0.4118717,ENSG00000115386.6,0.4118717,Z_19
-0.3998829,ENSG00000069482.7,0.3998829,Z_19
-0.37751248,ENSG00000087586.18,0.37751248,Z_19
-0.37486324,ENSG00000081041.9,0.37486324,Z_19
-0.3633022,ENSG00000137673.9,0.3633022,Z_19
0.36086792,ENSG00000211897.9,0.36086792,Z_19
-0.3557333,ENSG00000214049.8,0.3557333,Z_19
-0.3475182,ENSG00000147872.10,0.3475182,Z_19
-0.34513342,ENSG00000182481.10,0.34513342,Z_19
-0.33773804,ENSG00000134779.15,0.33773804,Z_19
0.33336842,ENSG00000197273.4,0.33336842,Z_19
-0.33093214,ENSG00000100526.20,0.33093214,Z_19
-0.3173153,ENSG00000171792.11,0.3173153,Z_19
-0.31172296,ENSG00000106066.15,0.31172296,Z_19
-0.31077048,ENSG00000101443.18,0.31077048,Z_19
-0.3093314,ENSG00000133106.15,0.3093314,Z_19
-0.3002605,ENSG00000117399.14,0.3002605,Z_19
0.29772955,ENSG00000136826.15,0.29772955,Z_19
-0.29475653,ENSG00000145386.11,0.29475653,Z_19
0.2930082,ENSG00000164822.5,0.2930082,Z_19
-0.2875481,ENSG00000128944.13,0.2875481,Z_19
-0.2853545,ENSG00000077152.11,0.2853545,Z_19
-0.28374612,ENSG00000112312.10,0.28374612,Z_19
-0.28238317,ENSG00000163739.5,0.28238317,Z_19
0.27945635,ENSG00000135968.21,0.27945635,Z_19
-0.27776662,ENSG00000111196.10,0.27776662,Z_19
-0.27326876,ENSG00000029993.15,0.27326876,Z_19
0.27113456,ENSG00000272398.6,0.27113456,Z_19
0.27062747,ENSG00000002726.21,0.27062747,Z_19
-0.26636127,ENSG00000152240.13,0.26636127,Z_19
-0.2630434,ENSG00000153015.16,0.2630434,Z_19
-0.26052877,ENSG00000155097.12,0.26052877,Z_19
-0.26046872,ENSG00000169245.6,0.26046872,Z_19
-0.26012477,ENSG00000142089.17,0.26012477,Z_19
-0.2552736,ENSG00000145220.14,0.2552736,Z_19
0.25455981,ENSG00000135916.16,0.25455981,Z_19
-0.25426683,ENSG00000122711.9,0.25426683,Z_19
0.25215366,ENSG00000115009.13,0.25215366,Z_19
-0.25205454,ENSG00000143228.13,0.25205454,Z_19
0.25054002,ENSG00000113282.14,0.25054002,Z_19
-0.24997269,ENSG00000035928.16,0.24997269,Z_19
-0.24994792,ENSG00000104522.16,0.24994792,Z_19
0.24926409,ENSG00000172831.14,0.24926409,Z_19
-0.24924517,ENSG00000175792.12,0.24924517,Z_19
-0.24834725,ENSG00000101057.16,0.24834725,Z_19
0.24758519,ENSG00000101333.18,0.24758519,Z_19
-0.2473932,ENSG00000005812.11,0.2473932,Z_19
-0.24641319,ENSG00000268621.6,0.24641319,Z_19
-0.24579918,ENSG00000178999.13,0.24579918,Z_19
0.24477841,ENSG00000184012.14,0.24477841,Z_19
0.24318153,ENSG00000073350.14,0.24318153,Z_19
-0.24194743,ENSG00000076003.5,0.24194743,Z_19
0.24153973,ENSG00000155850.8,0.24153973,Z_19
-0.24068023,ENSG00000164934.14,0.24068023,Z_19
-0.23959492,ENSG00000198176.13,0.23959492,Z_19
-0.23608367,ENSG00000116667.15,0.23608367,Z_19
-0.23549116,ENSG00000136986.10,0.23549116,Z_19
-0.23535512,ENSG00000119185.13,0.23535512,Z_19
-0.23522791,ENSG00000143401.15,0.23522791,Z_19
-0.23508942,ENSG00000090487.11,0.23508942,Z_19
-0.23450921,ENSG00000140995.17,0.23450921,Z_19
0.23375683,ENSG00000131746.13,0.23375683,Z_19
-0.23285054,ENSG00000178035.13,0.23285054,Z_19
0.23256019,ENSG00000148180.21,0.23256019,Z_19
0.23149349,ENSG00000249395.4,0.23149349,Z_19
-0.23147646,ENSG00000123843.13,0.23147646,Z_19
-0.23094502,ENSG00000085231.14,0.23094502,Z_19
-0.23072957,ENSG00000163032.12,0.23072957,Z_19
-0.22951876,ENSG00000100453.13,0.22951876,Z_19
-0.22898379,ENSG00000137563.13,0.22898379,Z_19
-0.2272932,ENSG00000122952.17,0.2272932,Z_19
-0.22597589,ENSG00000118960.13,0.22597589,Z_19
-0.22512986,ENSG00000169288.18,0.22512986,Z_19
-0.2250149,ENSG00000163347.6,0.2250149,Z_19
0.22315775,ENSG00000166869.3,0.22315775,Z_19
-0.22185393,ENSG00000164109.14,0.22185393,Z_19
-0.22081731,ENSG00000147535.17,0.22081731,Z_19
0.22057287,ENSG00000173890.17,0.22057287,Z_19
-0.21999405,ENSG00000173432.12,0.21999405,Z_19
-0.21918197,ENSG00000204264.12,0.21918197,Z_19
-0.21861753,ENSG00000123595.8,0.21861753,Z_19
0.21684882,ENSG00000237643.2,0.21684882,Z_19
-0.21625417,ENSG00000189057.11,0.21625417,Z_19
0.21482992,ENSG00000196352.16,0.21482992,Z_19
-0.21239354,ENSG00000224057.1,0.21239354,Z_19
-0.20971957,ENSG00000164051.14,0.20971957,Z_19
0.2095221,ENSG00000135919.14,0.2095221,Z_19
-0.20942935,ENSG00000160208.13,0.20942935,Z_19
-0.2084432,ENSG00000205277.10,0.2084432,Z_19
-0.20823357,ENSG00000111875.8,0.20823357,Z_19
-0.20778693,ENSG00000133193.12,0.20778693,Z_19
0.20702533,ENSG00000186480.13,0.20702533,Z_19
0.20548032,ENSG00000104714.14,0.20548032,Z_19
-0.20521477,ENSG00000147471.12,0.20521477,Z_19
-0.20518947,ENSG00000126226.22,0.20518947,Z_19
-0.20455495,ENSG00000075218.19,0.20455495,Z_19
-0.20326228,ENSG00000204389.10,0.20326228,Z_19
-0.20259163,ENSG00000112305.15,0.20259163,Z_19
-0.20215584,ENSG00000117650.13,0.20215584,Z_19
