Z_8,gene,abs_loading,factor
-0.55630004,ENSG00000211897.9,0.55630004,Z_8
-0.4194085,ENSG00000211677.2,0.4194085,Z_8
-0.3358745,ENSG00000091436.17,0.3358745,Z_8
-0.32796162,ENSG00000100504.17,0.32796162,Z_8
-0.31871954,ENSG00000152661.9,0.31871954,Z_8
-0.3138631,ENSG00000120708.17,0.3138631,Z_8
-0.3129589,ENSG00000198692.10,0.3129589,Z_8
-0.3088655,ENSG00000260239.2,0.3088655,Z_8
-0.30528057,ENSG00000074696.13,0.30528057,Z_8
-0.30136067,ENSG00000126709.16,0.30136067,Z_8
-0.2986812,ENSG00000204389.10,0.2986812,Z_8
-0.28075173,ENSG00000141741.12,0.28075173,Z_8
-0.2803858,ENSG00000131236.18,0.2803858,Z_8
-0.2755433,ENSG00000211896.7,0.2755433,Z_8
-0.27443114,ENSG00000151490.15,0.27443114,Z_8
-0.27383038,ENSG00000006042.12,0.27383038,Z_8
-0.26638967,ENSG00000147889.18,0.26638967,Z_8
-0.2631971,ENSG00000188761.13,0.2631971,Z_8
-0.26255247,ENSG00000140297.13,0.26255247,Z_8
-0.2614754,ENSG00000168078.10,0.2614754,Z_8
-0.25797272,ENSG00000147853.17,0.25797272,Z_8
-0.25405934,ENSG00000162909.18,0.25405934,Z_8
-0.25342172,ENSG00000095932.7,0.25342172,Z_8
-0.24629542,ENSG00000143753.13,0.24629542,Z_8
-0.24210343,ENSG00000171202.7,0.24210343,Z_8
-0.24066894,ENSG00000173221.14,0.24066894,Z_8
-0.23941177,ENSG00000119333.12,0.23941177,Z_8
-0.23825058,ENSG00000116752.6,0.23825058,Z_8
-0.230843,ENSG00000197930.13,0.230843,Z_8
-0.22611414,ENSG00000169490.17,0.22611414,Z_8
-0.22580972,ENSG00000057294.16,0.22580972,Z_8
-0.22487839,ENSG00000239839.7,0.22487839,Z_8
-0.22256179,ENSG00000085231.14,0.22256179,Z_8
-0.22227536,ENSG00000204257.15,0.22227536,Z_8
-0.2182186,ENSG00000182240.16,0.2182186,Z_8
-0.21617648,ENSG00000077152.11,0.21617648,Z_8
-0.21373692,ENSG00000266088.6,0.21373692,Z_8
-0.21337046,ENSG00000141753.7,0.21337046,Z_8
-0.21280971,ENSG00000076003.5,0.21280971,Z_8
-0.2125648,ENSG00000100823.12,0.2125648,Z_8
-0.21228483,ENSG00000136982.6,0.21228483,Z_8
-0.21102506,ENSG00000084073.10,0.21102506,Z_8
-0.21079229,ENSG00000138449.11,0.21079229,Z_8
-0.20719524,ENSG00000137752.24,0.20719524,Z_8
-0.20718963,ENSG00000071539.14,0.20718963,Z_8
-0.20481047,ENSG00000120738.8,0.20481047,Z_8
-0.20386058,ENSG00000137364.5,0.20386058,Z_8
-0.20330717,ENSG00000113456.19,0.20330717,Z_8
-0.20177925,ENSG00000196139.14,0.20177925,Z_8
-0.20103832,ENSG00000117472.10,0.20103832,Z_8
