Z_0,gene,abs_loading,factor
0.35901386,ENSG00000159388.6,0.35901386,Z_0
0.30691165,ENSG00000091436.17,0.30691165,Z_0
0.30571246,ENSG00000085719.13,0.30571246,Z_0
0.29678634,ENSG00000115414.21,0.29678634,Z_0
0.28296056,ENSG00000125144.14,0.28296056,Z_0
0.2803231,ENSG00000145386.11,0.2803231,Z_0
0.28022933,ENSG00000197273.4,0.28022933,Z_0
0.27790713,ENSG00000102445.20,0.27790713,Z_0
0.26701868,ENSG00000167747.15,0.26701868,Z_0
0.26675817,ENSG00000167900.12,0.26675817,Z_0
0.25592583,ENSG00000117724.13,0.25592583,Z_0
0.2505609,ENSG00000158050.5,0.2505609,Z_0
0.25010103,ENSG00000175029.17,0.25010103,Z_0
0.24477996,ENSG00000171792.11,0.24477996,Z_0
0.24223882,ENSG00000005812.11,0.24223882,Z_0
0.23450571,ENSG00000110492.16,0.23450571,Z_0
0.23059104,ENSG00000137563.13,0.23059104,Z_0
0.22884105,ENSG00000164611.13,0.22884105,Z_0
0.22738484,ENSG00000111912.20,0.22738484,Z_0
0.22248203,ENSG00000131153.9,0.22248203,Z_0
0.22120783,ENSG00000117616.18,0.22120783,Z_0
0.2175634,ENSG00000211592.8,0.2175634,Z_0
0.21523243,ENSG00000138778.13,0.21523243,Z_0
0.21449815,ENSG00000157456.8,0.21449815,Z_0
0.21120027,ENSG00000089127.15,0.21120027,Z_0
0.21045381,ENSG00000197279.5,0.21045381,Z_0
0.20901793,ENSG00000105976.16,0.20901793,Z_0
0.20714812,ENSG00000102054.18,0.20714812,Z_0
0.20599994,ENSG00000163527.10,0.20599994,Z_0
0.20512618,ENSG00000088325.16,0.20512618,Z_0
0.20414424,ENSG00000163694.15,0.20414424,Z_0
0.20117982,ENSG00000173432.12,0.20117982,Z_0
0.19730224,ENSG00000139292.13,0.19730224,Z_0
0.19608624,ENSG00000187735.14,0.19608624,Z_0
0.19509572,ENSG00000198431.16,0.19509572,Z_0
0.19478555,ENSG00000137673.9,0.19478555,Z_0
0.1918255,ENSG00000171320.15,0.1918255,Z_0
0.19164945,ENSG00000251095.7,0.19164945,Z_0
0.19106114,ENSG00000120837.8,0.19106114,Z_0
0.1907213,ENSG00000204574.14,0.1907213,Z_0
0.18935317,ENSG00000175063.17,0.18935317,Z_0
0.1887673,ENSG00000114115.10,0.1887673,Z_0
0.18750015,ENSG00000106628.12,0.18750015,Z_0
0.18704948,ENSG00000114942.14,0.18704948,Z_0
0.18649071,ENSG00000163535.18,0.18649071,Z_0
0.18479836,ENSG00000131773.14,0.18479836,Z_0
0.18416174,ENSG00000164266.11,0.18416174,Z_0
0.18258111,ENSG00000131747.15,0.18258111,Z_0
0.18224883,ENSG00000101361.17,0.18224883,Z_0
0.1822367,ENSG00000142945.13,0.1822367,Z_0
