Z_14,gene,abs_loading,factor
-0.38515356,ENSG00000204389.10,0.38515356,Z_14
-0.3522649,ENSG00000198176.13,0.3522649,Z_14
-0.35022184,ENSG00000211892.4,0.35022184,Z_14
-0.34571356,ENSG00000156802.13,0.34571356,Z_14
-0.34184554,ENSG00000117724.13,0.34184554,Z_14
-0.32347077,ENSG00000119042.17,0.32347077,Z_14
-0.31781515,ENSG00000164104.12,0.31781515,Z_14
-0.30621654,ENSG00000211895.5,0.30621654,Z_14
-0.2933401,ENSG00000124486.14,0.2933401,Z_14
-0.28335428,ENSG00000164816.8,0.28335428,Z_14
-0.27234834,ENSG00000115386.6,0.27234834,Z_14
-0.26956934,ENSG00000115241.11,0.26956934,Z_14
-0.26611668,ENSG00000086061.16,0.26611668,Z_14
-0.26575127,ENSG00000169429.11,0.26575127,Z_14
-0.2641332,ENSG00000071539.14,0.2641332,Z_14
-0.26194438,ENSG00000177189.14,0.26194438,Z_14
-0.25673795,ENSG00000160551.12,0.25673795,Z_14
-0.25572056,ENSG00000070501.12,0.25572056,Z_14
-0.2547145,ENSG00000138160.7,0.2547145,Z_14
-0.25381288,ENSG00000155959.12,0.25381288,Z_14
-0.25257814,ENSG00000143416.21,0.25257814,Z_14
-0.2522158,ENSG00000137807.16,0.2522158,Z_14
-0.24828856,ENSG00000171848.16,0.24828856,Z_14
-0.24251746,ENSG00000134294.14,0.24251746,Z_14
-0.24154605,ENSG00000214022.12,0.24154605,Z_14
-0.2411542,ENSG00000135373.13,0.2411542,Z_14
-0.23883434,ENSG00000119969.15,0.23883434,Z_14
-0.23622967,ENSG00000130985.17,0.23622967,Z_14
-0.2333319,ENSG00000148773.14,0.2333319,Z_14
-0.23129551,ENSG00000029993.15,0.23129551,Z_14
-0.22916417,ENSG00000072571.20,0.22916417,Z_14
-0.22320221,ENSG00000178035.13,0.22320221,Z_14
-0.21896765,ENSG00000164985.15,0.21896765,Z_14
-0.21801634,ENSG00000053918.18,0.21801634,Z_14
-0.2172154,ENSG00000141429.14,0.2172154,Z_14
-0.21520801,ENSG00000234171.3,0.21520801,Z_14
-0.21295239,ENSG00000173846.13,0.21295239,Z_14
-0.21112217,ENSG00000170312.16,0.21112217,Z_14
-0.2110087,ENSG00000133119.13,0.2110087,Z_14
-0.21052007,ENSG00000171456.20,0.21052007,Z_14
-0.21000065,ENSG00000120738.8,0.21000065,Z_14
-0.20953897,ENSG00000106268.16,0.20953897,Z_14
-0.20911476,ENSG00000101146.13,0.20911476,Z_14
-0.20833644,ENSG00000165480.16,0.20833644,Z_14
-0.20721942,ENSG00000077152.11,0.20721942,Z_14
-0.20714705,ENSG00000138182.15,0.20714705,Z_14
-0.20586273,ENSG00000118523.6,0.20586273,Z_14
-0.20563091,ENSG00000135632.12,0.20563091,Z_14
-0.20560513,ENSG00000175063.17,0.20560513,Z_14
-0.2054503,ENSG00000146085.8,0.2054503,Z_14
