Z_12,gene,abs_loading,factor
0.411319,ENSG00000211897.9,0.411319,Z_12
0.341313,ENSG00000150687.12,0.341313,Z_12
0.33767837,ENSG00000287831.1,0.33767837,Z_12
0.32201034,ENSG00000161249.21,0.32201034,Z_12
0.31767794,ENSG00000168078.10,0.31767794,Z_12
0.2899502,ENSG00000104714.14,0.2899502,Z_12
0.28826654,ENSG00000073067.14,0.28826654,Z_12
0.28737396,ENSG00000118507.18,0.28737396,Z_12
0.28376606,ENSG00000211677.2,0.28376606,Z_12
0.2802803,ENSG00000076003.5,0.2802803,Z_12
0.27483967,ENSG00000147872.10,0.27483967,Z_12
0.27411112,ENSG00000085231.14,0.27411112,Z_12
0.2674172,ENSG00000124098.10,0.2674172,Z_12
0.26429144,ENSG00000118523.6,0.26429144,Z_12
0.26008177,ENSG00000187840.5,0.26008177,Z_12
0.25783542,ENSG00000175592.9,0.25783542,Z_12
0.2577772,ENSG00000158234.12,0.2577772,Z_12
0.25388142,ENSG00000215712.11,0.25388142,Z_12
0.24256144,ENSG00000120875.9,0.24256144,Z_12
0.23602863,ENSG00000071539.14,0.23602863,Z_12
0.23565581,ENSG00000159182.5,0.23565581,Z_12
0.23470414,ENSG00000111364.16,0.23470414,Z_12
0.23079641,ENSG00000137547.9,0.23079641,Z_12
0.23002177,ENSG00000163586.10,0.23002177,Z_12
0.22878495,ENSG00000137563.13,0.22878495,Z_12
0.2262005,ENSG00000131153.9,0.2262005,Z_12
0.22298315,ENSG00000164109.14,0.22298315,Z_12
0.22052863,ENSG00000178828.7,0.22052863,Z_12
0.2189349,ENSG00000179674.4,0.2189349,Z_12
0.21650258,ENSG00000134905.17,0.21650258,Z_12
0.21148808,ENSG00000177984.7,0.21148808,Z_12
0.21139301,ENSG00000113456.19,0.21139301,Z_12
0.21110016,ENSG00000114054.14,0.21110016,Z_12
0.21063963,ENSG00000158050.5,0.21063963,Z_12
0.21047348,ENSG00000168743.13,0.21047348,Z_12
0.20916747,ENSG00000196227.11,0.20916747,Z_12
0.20478715,ENSG00000203880.12,0.20478715,Z_12
0.20029703,ENSG00000124659.7,0.20029703,Z_12
0.19947492,ENSG00000134709.12,0.19947492,Z_12
0.1990302,ENSG00000132170.24,0.1990302,Z_12
0.19776414,ENSG00000110172.12,0.19776414,Z_12
0.19686802,ENSG00000072571.20,0.19686802,Z_12
0.19473259,ENSG00000177337.8,0.19473259,Z_12
0.19472867,ENSG00000178035.13,0.19472867,Z_12
0.19270359,ENSG00000174695.10,0.19270359,Z_12
0.1888921,ENSG00000089127.15,0.1888921,Z_12
0.18840317,ENSG00000136826.15,0.18840317,Z_12
0.18643965,ENSG00000285219.2,0.18643965,Z_12
0.18564254,ENSG00000115738.10,0.18564254,Z_12
0.18509431,ENSG00000174718.12,0.18509431,Z_12
