"gene_id","gene_name","logFC_Colon.Normal","logCPM_Colon.Normal","PValue_Colon.Normal","FDR_Colon.Normal","logFC_Metastasis.Nodo.Linfático","logCPM_Metastasis.Nodo.Linfático","PValue_Metastasis.Nodo.Linfático","FDR_Metastasis.Nodo.Linfático"
"ENSG00000120306.11","CYSTM1",0.997038229627479,8.83012769272091,0.166681763465501,0.77590784173351,0.148930626255298,8.30608267355621,0.825449638033823,1
"ENSG00000171944.2","OR52A5",-8.09764003956815,-0.096529217115428,0.16681788860835,0.77590784173351,-0.582005137339006,-0.563231173514137,0.811666823134521,1
"ENSG00000153201.16","RANBP2",-2.54462991107787,5.16435863415723,0.166839093185733,0.77590784173351,0.844930232407422,5.66804952250485,0.154772978831715,0.678597379943192
"ENSG00000277268.2","LHX1-DT",-8.27361004967168,0.00382887424283825,0.166852523792164,0.77590784173351,-0.45668277408405,-0.470341474140746,0.856292865310633,1
"ENSG00000205791.3","LOH12CR2",-8.03764679189298,0.59355450636769,0.166868516095197,0.77590784173351,1.63223593708817,1.4212272080629,0.126819982113367,0.627120738103635
"ENSG00000162692.12","VCAM1",-8.21604155476894,-0.00169947363072292,0.166897996252599,0.77590784173351,-0.216311921494257,-0.41378686073558,0.916037137709024,1
"ENSG00000149657.20","LSM14B",-3.09698139849576,3.59289573668216,0.166925669879636,0.77590784173351,0.0347166333106798,4.16454362993461,0.962745994009082,1
"ENSG00000155755.19","TMEM237",-2.9311479502819,2.56319145508736,0.166941416872908,0.77590784173351,-1.0395417822629,2.6894717268719,0.313171178268115,0.852234506215601
"ENSG00000240682.10","ISY1",-2.61409226576569,3.73954707166032,0.166978719239993,0.77590784173351,-0.85426115813466,3.84976920917804,0.311744008326541,0.851682676297338
"ENSG00000233006.8","MIR3936HG",-7.61821734508469,0.249011193751058,0.167022292432101,0.77590784173351,1.26446151619624,0.529592248423408,0.296382047253379,0.842178007825527
"ENSG00000230234.1","RP1-276N6.2",-7.67815715338573,2.82686282712795,0.167071007869452,0.77590784173351,-1.55009590592048,3.37608669935537,0.160218141857267,0.687083527329869
"ENSG00000138759.20","FRAS1",-7.87714363431577,0.226685120967977,0.167129637998442,0.77590784173351,-0.331821267863564,-0.0388468158086385,0.790204996596704,1
"ENSG00000165219.22","GAPVD1",-2.90492110082395,4.78198896710495,0.167146246892673,0.77590784173351,0.261627984201198,5.13354145045003,0.684931139572541,0.989241391462195
"ENSG00000224578.5","HNRNPA1P48",-2.30244096282482,5.36763191899235,0.167280367266026,0.77590784173351,-0.00321528309522798,5.58908500156133,0.994870281625671,1
"ENSG00000137547.9","MRPL15",-1.80556512950151,6.4735926337418,0.167293408025771,0.77590784173351,-0.133806465093675,6.84034854795677,0.817250032201017,1
"ENSG00000089091.16","DZANK1",-3.42859782727933,1.13278339749989,0.167317436553723,0.77590784173351,-0.0126340846600405,1.24647554252989,0.99249685922595,1
"ENSG00000204950.4","LRRC10B",-8.29331987795608,0.703469773380859,0.16732550908014,0.77590784173351,-2.48233859503976,0.31079075266233,0.0677912182058767,0.511366635256802
"ENSG00000151065.14","DCP1B",-2.77736382123946,3.38649895417912,0.167406764835797,0.77590784173351,-1.11503419159236,3.38397187850168,0.172530368729146,0.70498091827029
"ENSG00000239665.8","RP11-295P9.3",-7.72410521837217,-0.00679401988705058,0.16742674974095,0.77590784173351,0.325232455668294,-0.195426029998273,0.814437697294943,1
"ENSG00000124406.16","ATP8A1",-3.80359577345726,1.98480869174963,0.167428539267172,0.77590784173351,-0.708045375183052,2.05172535810835,0.478422779829034,0.941026332143504
"ENSG00000119636.16","BBOF1",-7.7488659683955,1.00317798719368,0.167504230872144,0.77590784173351,-1.14881009901232,0.990153243711496,0.440838795905018,0.925234792395743
"ENSG00000168884.15","TNIP2",-2.64500299403377,2.96027330771478,0.167517919485895,0.77590784173351,0.440072374515335,3.43295473180167,0.649448477584205,0.981487203308694
"ENSG00000197321.15","SVIL",-3.41176350192959,4.65328890438354,0.167526735903933,0.77590784173351,-0.585235278052697,4.64465035281093,0.418069373357996,0.916464176329588
"ENSG00000185697.17","MYBL1",-7.72398409736921,0.421684866607167,0.167548189935408,0.77590784173351,-2.05805380514641,0.0233239870834254,0.104219914672951,0.586136122378296
"ENSG00000187792.5","ZNF70",-7.53733207087782,1.2425728827989,0.167656093257739,0.77590784173351,-1.58723249953087,1.09691094485584,0.107274102741013,0.592509173546569
"ENSG00000170089.15","RP11-423H2.1",-3.00804166220441,5.41502329376865,0.167697796154969,0.77590784173351,0.190977042741501,5.44216522263082,0.759462320505765,1
"ENSG00000272523.1","LINC01023",-3.12196763388423,1.84898282728611,0.167762362647323,0.77590784173351,0.914681532022451,2.44107054816823,0.490438821843288,0.946543584547234
"ENSG00000253746.1","RP11-527N22.2",-7.55047697841495,0.420018523058309,0.16779317124639,0.77590784173351,-1.84146585854817,0.0800973502641178,0.205699757621468,0.746192868143751
"ENSG00000198816.7","ZNF358",-2.71315323676481,3.78931521755539,0.167808376217163,0.77590784173351,-0.256326373224451,3.92489526088828,0.732500395713087,0.997249992973284
"ENSG00000279516.2","FAM230C",-7.99985328727498,0.249133225118251,0.167814181765371,0.77590784173351,-0.830208579305633,-0.101405082075257,0.52120272056126,0.956738771505916
"ENSG00000237429.1","RP1-159A19.4",-8.09520606842114,0.40234009225234,0.167872241225125,0.77590784173351,-1.38000601407597,0.0687690219325524,0.324740494520632,0.861188819472319
"ENSG00000275202.1","RP11-156K23.3",-3.60552715856518,1.73872410636253,0.167881019567499,0.77590784173351,0.740265176872298,2.04791316816626,0.539696932696357,0.962039464821071
"ENSG00000105127.10","AKAP8",-3.17448729857837,4.47943555784411,0.167906397649622,0.77590784173351,-0.163807616433793,4.60845926470608,0.822678051220341,1
"ENSG00000120696.9","KBTBD7",-2.99605158155954,2.66021726423536,0.167915399302892,0.77590784173351,1.57971119587606,3.42053316586646,0.0644363861023666,0.504351910904114
"ENSG00000233087.8","RAB6D",-7.50169825758017,0.531776068920297,0.167926481360116,0.77590784173351,0.685885907700246,0.978006659435311,0.465498641419016,0.934277731485078
"ENSG00000078579.9","FGF20",-8.14797829264967,-0.0735246993642865,0.167983515917933,0.77590784173351,2.88989425634156,0.254462896582763,0.156155486049958,0.68074826660619
"ENSG00000241399.7","CD302",-7.87793346760404,0.833147147361316,0.168003846254978,0.77590784173351,-2.0183412764998,0.597272181775454,0.11379283381419,0.607166800201269
"ENSG00000123610.5","TNFAIP6",-7.68095217824246,-0.0448588475385571,0.168060815009769,0.77590784173351,0.366228644828471,0.11360068813594,0.799018355804364,1
"ENSG00000140479.18","PCSK6",-7.90147948977549,0.999240760633913,0.168071951705679,0.77590784173351,-1.69119608288932,0.743889465591759,0.186180286159581,0.723656939679606
"ENSG00000232713.2","RPS12P3",-7.72338966670643,0.227296448693061,0.168074388941273,0.77590784173351,-0.62974939217581,-0.0379874009077568,0.592169568666095,0.976230236839269
"ENSG00000110917.8","MLEC",-1.85226370582524,7.22110964437406,0.168088091936692,0.77590784173351,-0.189269706621271,7.31393424033245,0.758696712803411,1
"ENSG00000171824.14","EXOSC10",-2.75273195370986,3.01013831583259,0.168091363199035,0.77590784173351,-0.540291865247913,3.06762411260081,0.528253489898837,0.958208926418494
"ENSG00000280077.1","RP11-87H9.4",-3.79692366210099,1.14116796521636,0.168097310569427,0.77590784173351,3.67519993822459,2.3259121870212,0.00668669037337333,0.318318839287693
"ENSG00000257842.6","LINC02588",-3.45985759810621,1.1609959714901,0.168467250508531,0.776942478801357,-0.685088200679779,0.742488350884766,0.653671083423313,0.982738206962522
"ENSG00000163577.8","EIF5A2",-8.01090292740659,3.11584734688953,0.168493739852396,0.776942478801357,-0.853414512334207,3.32685185687054,0.427271436671925,0.920607410663375
"ENSG00000060718.22","COL11A1",-7.86434091229759,-0.0760299509088323,0.168508526739707,0.776942478801357,0.740839043244541,-0.371593353857438,0.609651094910195,0.976483003218003
"ENSG00000108669.16","CYTH1",-2.90875784105459,3.06248536468741,0.168531331989287,0.776942478801357,-0.0157291216859498,3.3059637058313,0.985842658851351,1
"ENSG00000224020.1","MIR181A2HG",-8.19520400945649,0.0126173111938478,0.168586112113046,0.776942478801357,-0.83491186438563,-0.398995598070063,0.625674694027954,0.979705997815985
"ENSG00000090971.5","NAT14",-8.20908033210137,0.443502503992066,0.168598756319463,0.776942478801357,0.718176134654097,0.744770724044024,0.558910251191286,0.967836928996889
"ENSG00000254004.7","ZNF260",-3.00181632725793,2.39646711042268,0.16862072914403,0.776942478801357,0.93240236837903,2.90882767341056,0.344405485716712,0.8759417968014
"ENSG00000185453.13","ZSWIM9",-7.605815122101,0.303812945269853,0.168664907063422,0.776942478801357,0.0243268884002473,0.423920427133406,0.984464294537212,1
"ENSG00000279717.1","LLNLF-158E9.1",-8.40333955453234,2.25199841054142,0.16867887209096,0.776942478801357,-6.7206724115021,1.87808924906777,0.0178664319495286,0.362516068825502
"ENSG00000114054.14","PCCB",-2.30549877257484,5.29106123155374,0.168692457793419,0.776942478801357,-0.192210247902579,5.35398952326566,0.749441549333084,0.998748612321834
"ENSG00000068724.17","TTC7A",-3.50959854853143,1.88765307741463,0.168769467445783,0.777113020689791,0.605221043855019,2.42203407690648,0.577603635809934,0.972196387557845
"ENSG00000248635.1","RP11-1267H10.4",-8.07625302212531,1.66152172897589,0.168830964837055,0.777113020689791,0.66645354312861,2.35696004613605,0.544851907259676,0.963696309767989
"ENSG00000084693.16","AGBL5",-2.86429425869187,3.05767171753032,0.168840810053412,0.777113020689791,0.38173896954276,3.48054853130751,0.696838000097937,0.991104517307769
"ENSG00000163376.11","KBTBD8",-7.92735622931342,0.261652313984709,0.168952575191374,0.777456565514776,1.57688625724889,0.738351643127168,0.20101558031266,0.741512128541793
"ENSG00000213213.14","CCDC183",-7.63530583354788,1.13528452828714,0.168991019529459,0.777462638617296,-3.21184699826335,0.769535469297557,0.0174299507968001,0.361645687786051
"ENSG00000134597.16","RBMX2",-3.23366287278786,5.10193831707382,0.169138890280522,0.777750743587769,0.184556679361281,5.35679721185038,0.756907270215985,0.999728871602478
"ENSG00000169242.12","EFNA1",-1.86517478122262,6.35515677535058,0.169139838782288,0.777750743587769,0.620211243071519,6.88002038944556,0.238561224485586,0.786891161298968
"ENSG00000156006.5","NAT2",-2.79097562168395,3.93863176422379,0.16919013785655,0.777750743587769,-1.26287166409259,3.89644332426225,0.248831257233798,0.795850651401439
"ENSG00000204421.3","LY6G6C",-7.87037695984573,0.911241376580067,0.169202195959597,0.777750743587769,-1.49201152046143,0.860778340520134,0.301733170351062,0.846401428641632
"ENSG00000254087.8","LYN",-2.5918758768175,4.35998971008008,0.169271953096135,0.777827427431122,-0.158415471067156,4.64353628196062,0.838706029328305,1
"ENSG00000227848.1","SUCLA2-AS1",-3.59428503568258,1.61900699137395,0.169293162746206,0.777827427431122,0.647902490212173,2.06521393776054,0.554511598546083,0.966513423294189
"ENSG00000023287.13","RB1CC1",-2.24665352086202,6.09942758258254,0.169381651297544,0.77796158938405,0.592141678685938,6.42678933938732,0.303378607112585,0.847280155476448
"ENSG00000069188.17","SDK2",-8.08833927860537,-0.12276009865074,0.169396659707347,0.77796158938405,-1.12026519552661,-0.609754457451668,0.645993254818659,0.981487203308694
"ENSG00000227440.1","ATP5MC1P4",-8.09582393255087,0.220631564125913,0.169623513238481,0.778666176852366,0.0372955002741667,0.166869709203291,0.977589994583856,1
"ENSG00000170545.17","SMAGP",-1.65502525395622,6.84718186574754,0.169624443644375,0.778666176852366,-0.623832201897005,6.85944521107406,0.25088060231432,0.798358063966658
"ENSG00000198961.10","PJA2",-2.4611054277493,3.80658934872752,0.169667512654035,0.778693195266449,0.188214940235608,3.97113546308665,0.800062331056101,1
"ENSG00000172936.16","MYD88",-2.52697336840526,4.61260396099435,0.169712042395699,0.778726904437055,0.130122417365858,4.88066817479568,0.836924120337108,1
"ENSG00000112200.17","ZNF451",-2.64045611935162,4.06554128170292,0.169806610541987,0.778870883470514,-0.00336661941123948,4.40656171417487,0.995359867694859,1
"ENSG00000167861.16","HID1",-3.30662024637154,3.37285552810886,0.169841848531053,0.778870883470514,0.0425909650318459,3.74717918000255,0.966279595493594,1
"ENSG00000146376.11","ARHGAP18",-2.0095136755911,6.09959256238281,0.16985499593209,0.778870883470514,-0.393805478547623,6.07869472281973,0.496180021913573,0.949029243767021
"ENSG00000185917.14","SETD4",-2.61948668804043,3.37188198870231,0.169901036187494,0.778911449176556,-0.265631048977197,3.59227292397186,0.726916432072309,0.996459513123919
"ENSG00000237232.9","ZNF295-AS1",-8.10420713970405,0.95156031837716,0.169977963970693,0.779093570031572,-3.95484459417114,0.496553141879655,0.0319061389069451,0.41186273787887
"ENSG00000198363.18","ASPH",-1.9108187918678,6.2696141808327,0.170033776972832,0.779132751825639,-0.513059769104022,6.48467010455203,0.356696201615967,0.884152756179541
"ENSG00000279225.1","RP11-2K6.1",-2.44158734824769,4.71931369038866,0.170119908911468,0.779132751825639,0.0917913218217409,5.11923589101462,0.891317041300388,1
"ENSG00000112902.12","SEMA5A",-2.57377865791175,4.44362808522918,0.170172254313178,0.779132751825639,-0.448902487570241,4.55532784529964,0.583113084350637,0.973294645917471
"ENSG00000155115.7","GTF3C6",-1.29094044234343,7.61739530663384,0.17019698591847,0.779132751825639,0.137550057360352,7.81202215367092,0.824323202516556,1
"ENSG00000262814.8","MRPL12",-2.01175018805909,6.22956708021205,0.170257197849214,0.779132751825639,-0.0528812983740278,6.46820986680603,0.928184052481442,1
"ENSG00000180398.13","MCFD2",-2.58926002272021,4.96197290522094,0.170258350445699,0.779132751825639,0.0889853412577635,5.26445735482883,0.884930697276421,1
"ENSG00000204444.11","APOM",-3.6532911821861,1.39989801666875,0.170265124798838,0.779132751825639,1.97258333885372,2.19976537561521,0.0935053828767338,0.563938314644141
"ENSG00000133962.8","CATSPERB",-7.63008754677041,0.683979361015675,0.170305272417254,0.779132751825639,0.282571002342994,0.783762582180289,0.802425890857463,1
"ENSG00000096746.18","HNRNPH3",-1.7136356632233,6.60837184761816,0.170324243354319,0.779132751825639,-0.282280130884954,6.70642820723878,0.622674428259441,0.978324162667114
"ENSG00000234785.1","EEF1GP5",-7.50930824016597,0.376927358226253,0.170359686481061,0.779132751825639,0.410568460167412,0.520095653790587,0.648806467978408,0.981487203308694
"ENSG00000100311.17","PDGFB",-7.58227305905619,1.34261259107289,0.17041455539901,0.779132751825639,0.845778829907709,2.08466127509228,0.450825605009328,0.929048339860825
"ENSG00000287080.2","H3C3",3.85993545037903,-0.26314617932418,0.17043296419221,0.779132751825639,3.57899737448172,-0.168011325054177,0.0325207558838619,0.41186273787887
"ENSG00000168952.15","STXBP6",-2.73252053425503,4.02696683044179,0.170474179238329,0.779151082847903,0.155432415444185,4.35881945025194,0.885977890140271,1
"ENSG00000067715.14","SYT1",-7.86576080371411,1.39764865737177,0.170609145950437,0.779597803729882,1.30838311373693,2.43882901792001,0.245409069545412,0.793187806670657
"ENSG00000258056.2","RP11-644F5.11",-7.60396641449385,1.19451573079283,0.170658586243464,0.779653602336522,-0.165783418324101,1.29551670270011,0.884569492152939,1
"ENSG00000046604.14","DSG2",-1.79665871270942,6.99616450187211,0.170720542524465,0.779766543412726,0.742789357725065,7.43883687267721,0.146783404616855,0.663552899760422
"ENSG00000186665.10","C17orf58",-2.76797299797125,3.18907527718866,0.170860597675731,0.78003073947496,-0.484400675197467,3.25208200374007,0.582348520459855,0.973294645917471
"ENSG00000185837.3","HDHD5-AS1",-7.95094604487533,-0.0945891665342949,0.170876384856727,0.78003073947496,-3.95677721601511,-0.613300653805676,0.132419899146204,0.635770268352031
"ENSG00000149418.11","ST14",-1.70844484967209,6.6449099287586,0.170890126669426,0.78003073947496,0.171160397853797,6.92504720430364,0.772170025637959,1
"ENSG00000275074.2","NUDT18",-7.64972478450029,0.593804498485081,0.170939289826019,0.780085118225428,0.0245987453504948,0.55158531304459,0.98540453601919,1
"ENSG00000153250.20","RBMS1",-2.79808740088729,4.51992586676847,0.17109020675184,0.780457754950985,0.483037035727565,4.79769167186598,0.507321023375834,0.952175259494321
"ENSG00000123268.9","ATF1",-2.89315396888636,4.60778769604964,0.171095480516664,0.780457754950985,0.616609876078669,4.92037823995135,0.322778475594042,0.85892105812516
"ENSG00000247626.5","MARS2",-2.80527276742743,2.62074547203471,0.171197280125507,0.780668536419898,1.06054640388223,2.87146252725987,0.347131819769807,0.877826885013596
"ENSG00000167306.20","MYO5B",-2.44330596756975,4.58329729129473,0.17132845201862,0.780668536419898,-0.707261769681938,4.48939801326477,0.28148771860012,0.831282780823271
"ENSG00000136888.8","ATP6V1G1",-1.07631321784312,8.47764815449164,0.171397339830536,0.780668536419898,0.225375101819945,8.84712171795991,0.720076534601661,0.99599930761209
"ENSG00000139350.12","NEDD1",-2.90929334693083,3.57501666966337,0.171413145692302,0.780668536419898,-0.222996119806711,3.7521378663781,0.790526742891445,1
"ENSG00000131773.14","KHDRBS3",-2.93565191290032,4.06080325792333,0.171427734517662,0.780668536419898,-0.205120601032974,4.42889755895729,0.823152628737839,1
"ENSG00000274156.1","RP11-407N8.6",-8.2126816579687,-0.113770749581508,0.171464920369171,0.780668536419898,-2.87626170109821e-16,-0.620704487397214,1,1
"ENSG00000046647.14","GEMIN8",-2.55577846806248,4.8596315041928,0.171495979232314,0.780668536419898,-1.16166881331093,4.83341705890195,0.0802905949985969,0.536036632062041
"ENSG00000120256.11","LRP11",-7.72049041901729,-0.0168027858505367,0.171516080508435,0.780668536419898,0.0926923541535734,0.086451744617,0.956406108255655,1
"ENSG00000231373.1","GNA14-AS1",3.72838445567052,-1.2405984949277,0.171556515933957,0.780668536419898,NA,NA,NA,NA
"ENSG00000170310.15","STX8",-2.97909750015444,5.43297112155233,0.171573479812274,0.780668536419898,-0.37810781630672,5.29923074953676,0.532604704470707,0.959550348744486
"ENSG00000176473.14","WDR25",-3.38206355188451,1.32782062530648,0.171616020476067,0.780668536419898,2.16724915335024,1.95589093660961,0.0629098450441012,0.499878188702393
"ENSG00000080031.10","PTPRH",-3.39084288463509,2.76036476115299,0.171621380919083,0.780668536419898,-2.47953069468125,2.60238429605715,0.0192896642344949,0.367941263820879
"ENSG00000005379.17","TSPOAP1",-4.08821033427613,1.40157594319994,0.171635187532158,0.780668536419898,-0.753610412016685,1.22603381154917,0.566667626604258,0.969672007648238
"ENSG00000092421.17","SEMA6A",2.68146926067773,4.71711128151661,0.171772958328247,0.780668536419898,-0.465095474952585,3.35322903903263,0.719773197916548,0.99599930761209
"ENSG00000255823.5","MTRNR2L8",1.31637883079131,7.46806141866408,0.171800103984047,0.780668536419898,-0.0368224923629995,6.85403097903555,0.949772743197163,1
"ENSG00000274605.2","PCCA-DT",-2.80720376634546,4.24459503654075,0.171963918759408,0.780668536419898,-1.55192931986816,4.27692778837078,0.0296181422297175,0.404304386509262
"ENSG00000084090.14","STARD7",-2.04843656603919,5.65237578996747,0.172023483189453,0.780668536419898,-0.117309103896237,5.93552948385059,0.841430741447643,1
"ENSG00000234129.8","RP11-120D5.1",-7.62573270625683,0.328622113585566,0.172031304233406,0.780668536419898,-8.15307745466773,-0.231117806255828,0.00449058625572795,0.300774451448054
"ENSG00000121905.10","HPCA",3.79165607175478,0.441254237636617,0.172033752179506,0.780668536419898,-1.4103794858848,-0.984695739356835,0.399883556302902,0.905877081195108
"ENSG00000103966.11","EHD4",-2.72193146955907,3.35730631888043,0.172034101391356,0.780668536419898,-0.0337895606907819,3.64993678361575,0.964768349227225,1
"ENSG00000099250.18","NRP1",-7.75334240824855,1.22538189277578,0.172039727427065,0.780668536419898,-1.6289492726504,1.0483189747848,0.160361088660354,0.687179428736754
"ENSG00000121039.10","RDH10",-2.44482413136485,4.79060280396387,0.172042906957077,0.780668536419898,0.0874799538940419,5.15034982172209,0.900728252473326,1
"ENSG00000200795.1","RNU4-1",-7.79507038452634,2.35334725035286,0.172183715469422,0.780668536419898,-0.643971970532431,2.67926426140148,0.590963725360051,0.97584020806147
"ENSG00000136854.24","STXBP1",-3.18482484396289,3.20112820333378,0.172258079506024,0.780668536419898,-0.171560074856048,3.74110470282062,0.847587503676084,1
"ENSG00000007923.16","DNAJC11",-7.72302294599921,0.891341636262994,0.172260360386726,0.780668536419898,-3.11086657002676,0.495022171884416,0.00874874923027678,0.325769493400818
"ENSG00000166313.19","APBB1",2.85896384244422,-0.257581060370976,0.17226896617578,0.780668536419898,0.391914803416713,-0.973305916058322,0.724167712615044,0.99599930761209
"ENSG00000104825.17","NFKBIB",-2.78263554059306,3.7142130893879,0.172277034228647,0.780668536419898,0.191108980321845,4.1985736220737,0.796976581425762,1
"ENSG00000054793.14","ATP9A",-2.53401007489218,4.90546540125178,0.172305316196284,0.780668536419898,0.81897527339823,5.48162764820395,0.180569911482464,0.715126216063202
"ENSG00000254767.1","OR2AL1P",-8.17233007810496,-0.137996565917564,0.172309585599884,0.780668536419898,-2.27691549059843e-16,-0.645288323393232,1,1
"ENSG00000034053.15","APBA2",-8.15431835287691,0.825718558261737,0.172333724416021,0.780668536419898,-0.102771133358685,0.859107897269649,0.935719729366507,1
"ENSG00000095951.17","HIVEP1",-3.00511490250302,3.48586406624251,0.172335085147655,0.780668536419898,0.204996500440602,3.65455786033595,0.842781653600892,1
"ENSG00000079691.18","CARMIL1",-2.60172953009891,4.17841656713449,0.172362607734788,0.780668536419898,0.401012902630867,4.6067049392427,0.548266035998976,0.965349506509741
"ENSG00000132294.15","EFR3A",-2.24883482876301,5.17439578732103,0.172464585100222,0.780668536419898,0.0950878423007126,5.58953623706777,0.871101853749081,1
"ENSG00000267646.1","CTC-499B15.7",3.4598169212767,-0.983406048093513,0.172523830367282,0.780668536419898,NA,NA,NA,NA
"ENSG00000222592.1","RNU6-887P",-8.19879201697771,-0.124098579603621,0.172568870781869,0.780668536419898,-1.60839476670939e-16,-0.631245779447366,1,1
"ENSG00000196711.9","ALKAL1",-7.94720062423186,0.561787553633321,0.172585628349763,0.780668536419898,2.3597036290992,1.574714167953,0.141420473820782,0.654955291046631
"ENSG00000166037.11","CEP57",-2.97561660466674,4.84488714162901,0.172609827906153,0.780668536419898,0.923216318813709,5.40510805156578,0.104657878572839,0.58661757035985
"ENSG00000252132.1","RNU6-795P",-8.19880132592925,-0.103864348871,0.17261514638542,0.780668536419898,1.12191488343951,-0.576877447968841,0.704392084321936,0.992832436539063
"ENSG00000168878.19","SFTPB",-8.31352207497671,1.84676386974719,0.1726438010564,0.780668536419898,-5.88494823358206,1.45809684577034,0.00608746732248961,0.315197046812226
"ENSG00000115380.20","EFEMP1",-7.66707057396467,1.52094322074238,0.172647230734137,0.780668536419898,-5.70330880582134,1.10216146950786,0.0101705903252634,0.339432507892437
"ENSG00000172269.20","DPAGT1",-2.5923854067017,3.94480226757408,0.172685088687315,0.780668536419898,0.630410859145965,4.6117960431526,0.361217555173914,0.884513317520521
"ENSG00000228212.1","OFD1P17",3.96349421266311,2.63651665728396,0.172745347806329,0.780668536419898,0.450423213451365,-0.00215526119832176,0.64182529373002,0.981487203308694
"ENSG00000101442.10","ACTR5",-3.2849264026412,2.41285901532147,0.172771053834561,0.780668536419898,1.17464645027252,3.26984036796432,0.188207982059082,0.726318002956279
"ENSG00000255353.1","ASS1P13",3.68950996387552,-1.31462276098677,0.172810010735895,0.780668536419898,NA,NA,NA,NA
"ENSG00000114904.13","NEK4",-7.46228139890057,0.908047132154958,0.17284065002625,0.780668536419898,-1.55881990614198,0.708239023594834,0.143611026997051,0.658409657820706
"ENSG00000164054.16","SHISA5",-1.87695466338786,6.32618375309667,0.172858601965842,0.780668536419898,-0.00389429099655906,6.56636036979587,0.994756572378676,1
"ENSG00000123094.15","RASSF8",-8.01631082628081,-0.0709678876110218,0.172893738511865,0.780668536419898,2.72692482906913,0.563273150783632,0.0896661069772897,0.55454188763432
"ENSG00000229644.6","NAMPTP1",-2.98548218663087,2.09862951700419,0.173205703800819,0.781409831394988,-0.679752313648751,2.1143847117981,0.454559718087523,0.929362334643219
"ENSG00000102524.12","TNFSF13B",-7.90378931175375,2.04016500665864,0.173245907870962,0.781409831394988,-1.17693239926274,2.03904977416518,0.361722928380504,0.884973788016842
"ENSG00000186472.20","PCLO",-2.83962508341447,3.18062548018198,0.173261788943917,0.781409831394988,-0.964707669635494,3.12103673345066,0.325595819520711,0.861964159822118
"ENSG00000145741.16","BTF3",-0.793236401240589,10.122709681068,0.173285344942088,0.781409831394988,0.399662208570517,10.2568594414638,0.514244192576035,0.953684744914214
"ENSG00000119242.9","CCDC92",-2.75516691137103,3.07848573164274,0.17341464900173,0.781409831394988,-0.128382638458429,3.25910568277604,0.904569347491208,1
"ENSG00000124201.15","ZNFX1",-2.73074955632297,3.46984120718654,0.173419543139389,0.781409831394988,0.316901357518792,4.0998064301333,0.658835175871156,0.983184671947645
"ENSG00000143514.17","TP53BP2",-2.86918912323567,3.0405757194566,0.173449193089066,0.781409831394988,0.492253498073686,3.95071709332358,0.589416457287088,0.975395532775249
"ENSG00000197785.14","ATAD3A",-3.05384922768721,3.02693572061476,0.173459267925561,0.781409831394988,0.259111106575311,3.24329967658134,0.793316405868851,1
"ENSG00000278000.1","AC139100.4",-8.2501244732404,1.615982333,0.173464998860958,0.781409831394988,-4.52353407930945,1.21083371958965,0.00808220379102991,0.322889953069485
"ENSG00000151176.8","PLBD2",-3.38856197631777,2.93453683933623,0.173496950887099,0.781409831394988,0.374886983104716,3.30787806484547,0.722507667272462,0.99599930761209
"ENSG00000231663.1","COA6-AS1",-7.78080867701538,0.703160885938598,0.173533137712096,0.781409831394988,-0.954865168276172,0.714098269188126,0.444375717853181,0.926062018902538
"ENSG00000188641.14","DPYD",-8.2264516094372,0.887581772190436,0.173611175582472,0.781409831394988,1.57895484108258,1.72661013969372,0.359917435022008,0.884513317520521
"ENSG00000273080.1","RP11-301O19.1",-7.73030905021177,0.95775787035677,0.173638606704423,0.781409831394988,-2.66348151304188,0.584335765831872,0.0477087909220266,0.464646472393393
"ENSG00000172725.14","CORO1B",-1.95968813050131,6.01071949763809,0.173702191909872,0.781409831394988,0.374286768342864,6.44373208718301,0.507242444299916,0.952175259494321
"ENSG00000188343.13","CIBAR1",-2.84741941550783,2.03403712979923,0.173708298450532,0.781409831394988,0.192700312233504,2.44723519732263,0.853392801097442,1
"ENSG00000286045.1","RP11-342K6.5",-8.18477572580662,-0.115229068517728,0.173732842243345,0.781409831394988,0.377679288119437,-0.611505384910023,0.909772036751832,1
"ENSG00000070961.16","ATP2B1",-2.29471079731334,5.27615680083337,0.173864375098705,0.781409831394988,-0.215912378972815,5.49751889366177,0.729366050710028,0.997173063113296
"ENSG00000108389.10","MTMR4",-2.75584827377311,2.98170061327869,0.173879342943008,0.781409831394988,-0.231993701967077,3.43654589039001,0.816084903856892,1
"ENSG00000166747.13","AP1G1",-2.61352693347293,4.38932172782148,0.173885902384681,0.781409831394988,-0.972884584419614,4.43000027983154,0.266324391704108,0.817190694566697
"ENSG00000196235.14","SUPT5H",-2.52631070820148,4.57453789732863,0.173930895516292,0.781409831394988,0.533956785670281,5.10252376687621,0.417860541875157,0.916464176329588
"ENSG00000185761.11","ADAMTSL5",-8.05448219841639,0.8186070162652,0.173932238235727,0.781409831394988,-0.0718627319749239,1.18430007387375,0.952638305158635,1
"ENSG00000287710.1","RP11-400F19.19",-7.51119157826362,0.225952148394701,0.174083588654156,0.781409831394988,0.508378257141954,0.643622976593547,0.694922406245009,0.990746937001274
"ENSG00000103707.10","MTFMT",-2.78158404929007,3.93267718458963,0.174110553353939,0.781409831394988,-0.139021964903577,4.17748339648779,0.838319291216774,1
"ENSG00000138796.18","HADH",1.38941411342212,7.18880110733726,0.174118268475564,0.781409831394988,-0.887215451980625,6.36154068635824,0.0889275364876064,0.552047982909116
