"","gene_id","gene_name","logFC_ColonNormal_vs_TumorPrimario","logCPM_ColonNormal_vs_TumorPrimario","F_ColonNormal_vs_TumorPrimario","pvalue_ColonNormal_vs_TumorPrimario","FDR_ColonNormal_vs_TumorPrimario","logFC_MetastasisHigado_vs_TumorPrimario","logCPM_MetastasisHigado_vs_TumorPrimario","F_MetastasisHigado_vs_TumorPrimario","pvalue_MetastasisHigado_vs_TumorPrimario","FDR_MetastasisHigado_vs_TumorPrimario","logFC_MetastasisNodoLinfático_vs_TumorPrimario","logCPM_MetastasisNodoLinfático_vs_TumorPrimario","F_MetastasisNodoLinfático_vs_TumorPrimario","pvalue_MetastasisNodoLinfático_vs_TumorPrimario","FDR_MetastasisNodoLinfático_vs_TumorPrimario"
"2871","ENSG00000128833.13","MYO5C",-3.01001382629847,4.31381440072461,4.51047721518305,0.0416047302789734,0.288410909215964,1.62282545733108,4.31381440072461,1.43577344853972,0.239723999383882,1,-0.939410315109497,4.31381440072461,0.776775016274786,0.384776242788411,1
"2872","ENSG00000124782.20","RREB1",-2.4290675049292,3.91140002998758,4.50754073284395,0.0416248927393189,0.288410909215964,0.134712592086838,3.91140002998758,0.008740103578409,0.926101967146298,1,-0.0870082418782632,3.91140002998758,0.0108792284983406,0.917583497889843,1
"2873","ENSG00000215154.6","AC141586.5",-10.6332259103019,1.54319601127423,4.56674647799804,0.0416597485516153,0.288410909215964,2.87514993187178,1.54319601127423,1.29996077723166,0.264074980311319,1,0.123484543171026,1.54319601127423,0.0149271151028797,0.903649583134868,1
"2874","ENSG00000137073.24","UBAP2",-2.82174540896593,5.6451810817468,4.51167647641307,0.0416841110817492,0.288410909215964,0.316845606566427,5.6451810817468,0.0519129562063289,0.821252462787469,1,0.0308087824804641,5.6451810817468,0.00122249504793513,0.972330801107082,1
"2875","ENSG00000078674.18","PCM1",-2.98727596812909,5.05259702751747,4.510660829209,0.0417031235563123,0.288410909215964,0.498298227889511,5.05259702751747,0.119303186686887,0.732106371586224,1,-0.575370315431262,5.05259702751747,0.3057479537386,0.584236441403553,1
"2876","ENSG00000122674.12","CCZ1",-4.91766102551163,2.84712857681942,4.56858200141588,0.0417043382751732,0.288410909215964,0.228314955020717,2.84712857681942,0.0290152906171061,0.866004547555796,1,0.422752797236521,2.84712857681942,0.209395592240024,0.650876221397524,1
"2877","ENSG00000111145.8","ELK3",-2.75745968384479,3.56945339265666,4.48928836579737,0.0417244037025085,0.288410909215964,1.79123668472044,3.56945339265666,1.96361421204256,0.170465764577843,1,-1.49076829498895,3.56945339265666,2.3829962514702,0.132202215362211,1
"2878","ENSG00000272106.1","RP11-345P4.9",-11.2006629922277,1.70916364306735,4.57829757387463,0.0417264613691421,0.288410909215964,-1.31664340979355,1.70916364306735,0.748394465603316,0.394730424609718,1,0.240887069349312,1.70916364306735,0.0330707785501403,0.857078068665805,1
"2879","ENSG00000187605.16","TET3",-3.83731995124661,2.86590313491845,4.51834824943274,0.0417267354808672,0.288410909215964,0.371842740904541,2.86590313491845,0.0619886933433235,0.805046366698556,1,-1.12925177136638,2.86590313491845,1.22984849632899,0.276091527945384,1
"2880","ENSG00000158290.19","CUL4B",-2.8600238476198,5.06972456228352,4.4973400006607,0.0417306532173812,0.288410909215964,0.966289177056625,5.06972456228352,0.415905811672432,0.523548894315763,1,-0.0657834910637348,5.06972456228352,0.00503855319230429,0.943849863017648,1
"2881","ENSG00000096093.16","EFHC1",-4.00758100820711,1.85201733523838,4.51266318647083,0.0417936771542834,0.288629117835372,2.35412253201979,1.85201733523838,2.37312119920203,0.133671284583349,1,-0.160374668554926,1.85201733523838,0.0273805930137564,0.869656773120026,1
"2882","ENSG00000156675.16","RAB11FIP1",-2.59033651755902,4.78943019750182,4.49558868871581,0.0418144910187062,0.288629117835372,1.29484133316002,4.78943019750182,1.00865045699396,0.322746679221539,1,0.575069840283011,4.78943019750182,0.410212230340462,0.526413404880395,1
"2883","ENSG00000019485.14","PRDM11",-10.5131710655635,1.31746324438933,4.54341564982251,0.041829359384944,0.288629117835372,-1.72127195604277,1.31746324438933,1.31472085452408,0.261108324027693,1,-1.0420883015646,1.31746324438933,0.886155653604084,0.354458190841397,1
"2884","ENSG00000160318.6","CLDND2",-10.7370257687406,1.21292720835808,4.58635262453954,0.0418333437899449,0.288629117835372,1.91838743169914,1.21292720835808,1.12763511709061,0.298108842631146,1,1.02946192496706,1.21292720835808,0.989799880369659,0.329020930740649,1
"2885","ENSG00000139405.16","RITA1",-3.2636302209881,3.3183112583873,4.47541888975823,0.0418621580431851,0.288629117835372,0.884013878400733,3.3183112583873,0.301197280212392,0.586753070588775,1,-1.2361736447807,3.3183112583873,1.65350248290844,0.207253816163534,1
"2886","ENSG00000118217.7","ATF6",-2.73689130376041,4.92616861771573,4.50134673365088,0.0418726830096826,0.288629117835372,-0.0145243077631279,4.92616861771573,0.000109553815621156,0.991715181987428,1,-0.212619796612135,4.92616861771573,0.0604854582204557,0.807333371615467,1
"2887","ENSG00000184508.12","HDDC3",-11.2399641496869,1.82480425095736,4.53540156509404,0.0418770210893797,0.288629117835372,-1.04504668473895,1.82480425095736,0.489584769458177,0.489727516652833,1,-0.283925091544522,1.82480425095736,0.0698001809603127,0.793509858003687,1
"2888","ENSG00000154237.13","LRRK1",-3.18107850859834,2.96624437502424,4.48642337096498,0.0418775093620243,0.288629117835372,0.0998706871613541,2.96624437502424,0.00519840874472593,0.942962839512346,1,-0.724692772451689,2.96624437502424,0.572095036446202,0.454858754586143,1
"2889","ENSG00000172081.14","MOB3A",-4.55697250000325,2.89008226113608,4.54278730322936,0.0419016694603595,0.288629117835372,0.87901187182847,2.89008226113608,0.257834659373851,0.615557492941745,1,-0.0148844472649065,2.89008226113608,0.000209145717772899,0.988563254119717,1
"2890","ENSG00000177051.6","FBXO46",-3.10639126440697,2.71800169073009,4.49251305904418,0.0419159503477388,0.288629117835372,2.08509961171717,2.71800169073009,1.45903817192034,0.235957599514712,1,-0.439023857414356,2.71800169073009,0.257948130529793,0.615025469427681,1
"2891","ENSG00000183779.7","ZNF703",-2.52970232031684,5.78814387837299,4.50968792698559,0.0419174968744513,0.288629117835372,0.457782934675191,5.78814387837299,0.112535765005808,0.739570577744747,1,0.53941117531839,5.78814387837299,0.3632340920145,0.551167929109436,1
"2892","ENSG00000187123.15","LYPD6",-11.3498183352858,1.87695786554009,4.58431526316321,0.0419251477433383,0.288629117835372,1.24639063523157,1.87695786554009,0.517701314093473,0.478316580613182,1,-1.67203791718788,1.87695786554009,1.67129275359107,0.20758780660172,1
"2893","ENSG00000113657.13","DPYSL3",-10.4548356266394,3.04081435584431,4.49946742007963,0.0419613364971552,0.288691279156318,7.4274512630387,3.04081435584431,22.2164741195816,4.82127127810881e-05,0.113984735641187,-1.29304027421874,3.04081435584431,1.54711178797802,0.222837205733725,1
"2894","ENSG00000072422.17","RHOBTB1",-4.81830790980856,2.5534561861609,4.51429270810208,0.0419764694956311,0.288701962150638,-0.428333219789044,2.5534561861609,0.082824799366125,0.775486651411967,1,-1.21334574726032,2.5534561861609,1.05641279662674,0.312261755142091,1
"2895","ENSG00000133773.12","CCDC59",-3.11608624460995,6.22753981513721,4.50262412559823,0.0420253174588328,0.288925250252411,0.0251856222896873,6.22753981513721,0.000321775267126963,0.985804408203336,1,-0.00030426726054545,6.22753981513721,4.59775145176438e-08,0.999830303078462,1
"2896","ENSG00000120675.6","DNAJC15",-2.019401066168,8.66203449309154,4.52291804216581,0.0420361164227248,0.288925250252411,-0.0777698780028881,8.66203449309154,0.00460592595908215,0.94635516869068,1,-0.199820898425631,8.66203449309154,0.0753136409401944,0.785688265582697,1
"2897","ENSG00000146574.16","CCZ1B",-10.5995120948429,2.26547700106323,4.54080032852046,0.0420788738106602,0.289125655572341,0.434295019822166,2.26547700106323,0.10993822274732,0.742700706250198,1,0.356330236204192,2.26547700106323,0.145012990688379,0.706241429480011,1
"2898","ENSG00000117318.9","ID3",1.70356936016171,8.41226621535365,4.51945332666635,0.0421207869030808,0.289320132075152,-2.26533288621448,8.41226621535365,2.73478110493131,0.108935405046349,1,-0.832879027303878,8.41226621535365,1.24026998466026,0.274534695197406,1
"2899","ENSG00000134744.14","TUT4",-3.19120555921761,4.17555122296797,4.48827150455169,0.0422491156284611,0.290014190876802,0.0634065367223385,4.17555122296797,0.00199913036848634,0.964624089456447,1,0.332138409361959,4.17555122296797,0.119804320734031,0.731586296479004,1
"2900","ENSG00000277462.2","ZNF670",-4.16786733923626,2.06761867888162,4.51106021820169,0.0422649802785683,0.290029443428691,0.944394913226143,2.06761867888162,0.45237336403418,0.506496370299323,1,-0.476693233874861,2.06761867888162,0.241358782742997,0.62689777729298,1
"2901","ENSG00000168228.15","ZCCHC4",-4.3892194276957,3.00945783150779,4.50033909189115,0.0422933389361433,0.290036804014023,-0.959290420283514,3.00945783150779,0.35504183024379,0.555758275908874,1,-1.98059086789773,3.00945783150779,2.27253401964883,0.14218163287322,1
"2902","ENSG00000162430.18","SELENON",-3.21635856232931,3.24142508348032,4.46759894138882,0.0423280860431258,0.290099206664842,-0.150932224594821,3.24142508348032,0.00687558195505478,0.934425758743441,1,-0.362845739358161,3.24142508348032,0.135882514070142,0.714805720122262,1
"2903","ENSG00000162639.16","HENMT1",-3.2745341950598,4.31600288100314,4.4749077270114,0.0423353917855488,0.290099206664842,0.641597039785276,4.31600288100314,0.180875696899435,0.673490152744741,1,-0.937615155562377,4.31600288100314,0.729673991570525,0.399387365181948,1
"2904","ENSG00000169762.17","TAPT1",2.56383200191292,4.80375793322271,4.48092335728505,0.0423523018773134,0.290099206664842,-2.06904993266299,4.80375793322271,1.68117566440673,0.204279570587988,1,-0.904587134063601,4.80375793322271,0.693518921537099,0.411301762377829,1
"2905","ENSG00000237649.8","KIFC1",-4.44415772660082,1.69423631283194,4.50165177928662,0.0423588409716677,0.290099206664842,-2.08302815200716,1.69423631283194,0.732482409339922,0.398962203930702,1,-1.89186517748901,1.69423631283194,3.0513003540019,0.0910539865924013,0.989253636355998
"2906","ENSG00000124788.19","ATXN1",-2.8799041968202,3.51542249871604,4.47544145668635,0.0423706682672908,0.290099206664842,-0.0479357504378473,3.51542249871604,0.00132219359948421,0.971222665916699,1,0.282448156802604,3.51542249871604,0.122907141451096,0.728230984834674,1
"2907","ENSG00000137970.7","RPL7P9",-1.23708081744157,8.99081566986106,4.50367937113994,0.042455369617116,0.290266615658041,-0.110113114988409,8.99081566986106,0.0215158998492262,0.884393735150305,1,0.137646793646783,8.99081566986106,0.0870524422082093,0.770053186253231,1
"2908","ENSG00000161813.22","LARP4",-3.02915676045852,4.55520242818943,4.46187895663268,0.0424743779810526,0.290266615658041,-0.263381845821067,4.55520242818943,0.0327526912511557,0.857515504611575,1,-0.969702760545419,4.55520242818943,0.961097541245288,0.33419099499145,1
"2909","ENSG00000204335.4","SP5",-10.7287708978146,2.16465333575265,4.50631084515084,0.0424775861691851,0.290266615658041,0.634478701516512,2.16465333575265,0.174872606530576,0.678914300554757,1,-0.790889747686185,2.16465333575265,0.433096258023533,0.51569221944775,1
"2910","ENSG00000137965.11","IFI44",-10.4954001104987,2.12189102394249,4.56203095910616,0.0424809442716787,0.290266615658041,-1.87659267267521,2.12189102394249,1.55069827418826,0.224371926050776,1,-0.649576953801308,2.12189102394249,0.335433413538663,0.567566505480138,1
"2911","ENSG00000185716.12","MOSMO",-3.97101583514943,2.00780645066567,4.50543415746484,0.0425014514575252,0.290266615658041,1.54021700908541,2.00780645066567,1.45045298105872,0.238250853083801,1,-0.162409837324581,2.00780645066567,0.0301073512089464,0.863459575436289,1
"2912","ENSG00000139133.7","ALG10",-10.3304703505289,1.97422029859081,4.52720736976981,0.0425108640428159,0.290266615658041,-0.48954676669277,1.97422029859081,0.126796648110689,0.724506626204564,1,-0.119199949361253,1.97422029859081,0.016143250976109,0.899824752355874,1
"2913","ENSG00000090530.10","P3H2",-10.8192493886023,1.50093626888718,4.54759111962728,0.0425128082989717,0.290266615658041,-1.06819323057254,1.50093626888718,0.0949125607103878,0.760461605689294,1,-1.58776140941512,1.50093626888718,1.57145013199063,0.221082317384351,1
"2914","ENSG00000115687.14","PASK",-3.80288406832405,2.03682138553982,4.47867759002454,0.0425246325688244,0.290266615658041,-0.363913645431512,2.03682138553982,0.0470022298274292,0.829797224881806,1,-1.48682079390554,2.03682138553982,1.7680356417217,0.193412415302742,1
"2915","ENSG00000108821.14","COL1A1",-3.63121684455331,2.14861581139038,4.47371797497451,0.0425352161448513,0.290266615658041,3.23597435778428,2.14861581139038,4.23261630598615,0.0481256919199784,0.708972927026791,-0.231332282757531,2.14861581139038,0.0503164333276711,0.823981380613783,1
"2916","ENSG00000069849.11","ATP1B3",1.63373815653142,7.98419001489717,4.49938293698376,0.0425453113688534,0.290266615658041,-1.49560554300764,7.98419001489717,1.77135378551204,0.193546905183395,1,-0.170766201312188,7.98419001489717,0.0790151138000443,0.780625181570031,1
"2917","ENSG00000118257.17","NRP2",-3.36026996056811,2.64477088974653,4.46438443981277,0.042584864383702,0.290443256956407,1.21365192982946,2.64477088974653,0.285588152230638,0.596793605488989,1,0.606485309204122,2.64477088974653,0.362143806261804,0.551601998480559,1
"2918","ENSG00000101935.11","AMMECR1",-2.73340368488879,4.31772981876036,4.45423347392202,0.0426289763379402,0.290494127274585,-0.73061344338586,4.31772981876036,0.269170360469635,0.607417332354933,1,-0.629878975206727,4.31772981876036,0.394292209569289,0.534456444055479,1
"2919","ENSG00000086848.15","ALG9",-10.7083595192305,1.21533434252045,4.54137429610739,0.0426330358707196,0.290494127274585,0.413241856514259,1.21533434252045,0.0709967102868025,0.79197741487554,1,-1.09971289088861,1.21533434252045,0.817320556682109,0.374204743078823,1
"2920","ENSG00000168394.12","TAP1",-5.81001237269626,4.43119023863498,4.51545930348216,0.0426434361176713,0.290494127274585,0.407904776035677,4.43119023863498,0.0714307435734941,0.791243404388114,1,-0.806464549290755,4.43119023863498,0.428467209521817,0.518136969782508,1
"2921","ENSG00000139946.10","PELI2",-4.94235896122043,2.7401404725348,4.48494368777372,0.0426825402139628,0.290494127274585,0.791155535798398,2.7401404725348,0.15969646910679,0.692296660127459,1,0.93012557361306,2.7401404725348,0.468517957254904,0.498978725550055,1
"2922","ENSG00000060140.9","STYK1",-11.1982318428643,2.11312989761145,4.51371806430901,0.0426918362856579,0.290494127274585,-1.79894075072287,2.11312989761145,0.71214173927961,0.405966553802767,1,0.21695648179861,2.11312989761145,0.0250535321940489,0.875382635560219,1
"2923","ENSG00000225648.5","SBDSP1",-3.96527710709484,3.33637979681628,4.53566782566824,0.0427023908410397,0.290494127274585,0.165204739953733,3.33637979681628,0.0168373140692985,0.897743525713736,1,0.233147977667709,3.33637979681628,0.0606796007383973,0.807335217301026,1
"2924","ENSG00000138119.17","MYOF",-3.15761251910899,4.87158112026845,4.45139872129031,0.0427075160778395,0.290494127274585,-0.0432325387790355,4.87158112026845,0.000970462620217704,0.975339779661115,1,-0.900814542084151,4.87158112026845,0.890579749230001,0.352324528412531,1
"2925","ENSG00000166855.9","CLPX",-2.67456786489761,5.00599298454468,4.46619491363872,0.0427128054934125,0.290494127274585,0.499505489393344,5.00599298454468,0.139062319892342,0.711750054943962,1,-0.0707249060870179,5.00599298454468,0.00677495805992375,0.934928716609207,1
"2926","ENSG00000100422.14","CERK",-3.12985918382979,3.44544840982946,4.45032579395198,0.0427153037236159,0.290494127274585,0.536468686233719,3.44544840982946,0.12748256337843,0.723373788056109,1,0.185876766627822,3.44544840982946,0.0370478178434875,0.848570185225531,1
"2927","ENSG00000130733.11","YIPF2",-4.25884680555762,3.10261674676185,4.48662563074148,0.042736372734257,0.290497565500844,0.645752744332768,3.10261674676185,0.215215615433747,0.646128436466733,1,1.04213504606535,3.10261674676185,1.20244058912815,0.28174049762659,1
"2928","ENSG00000198816.7","ZNF358",-2.73400794417553,3.22179053586191,4.44229640409613,0.0428128355425529,0.290833184094739,0.813136082555364,3.22179053586191,0.410268528837942,0.52629765606218,1,-0.721654828857135,3.22179053586191,0.721148744216972,0.401943178841687,1
"2929","ENSG00000185262.9","UBALD2",-2.75513582565481,4.9952213035926,4.45123052351893,0.0428590856589677,0.290929957405559,0.0947072227504097,4.9952213035926,0.00239811574622186,0.961249811352842,1,-1.123694691634,4.9952213035926,1.49465759997953,0.230501738009427,1
"2930","ENSG00000119408.17","NEK6",-2.57435614316781,5.58687017265698,4.46520543150069,0.0428614999103538,0.290929957405559,-0.152000687695776,5.58687017265698,0.0141303722726019,0.906155207213534,1,-0.618132374626339,5.58687017265698,0.545634520170726,0.465741694069797,1
"2931","ENSG00000131746.13","TNS4",-3.53721471682589,6.00445610590841,4.45254380533075,0.0428784191819189,0.290951903411559,0.988145971116182,6.00445610590841,0.314432639015393,0.578935677080034,1,1.0126936067174,6.00445610590841,0.82074456133212,0.371833141214961,1
"2932","ENSG00000147383.11","NSDHL",-3.06809593246088,4.82683534676053,4.44429396923902,0.0429260518906309,0.291004056142529,0.3728632353942,4.82683534676053,0.0791156455127982,0.780307195648411,1,-0.363969510703301,4.82683534676053,0.187073672687012,0.668259440742164,1
"2933","ENSG00000075336.12","TIMM21",2.63285757121342,5.98252401803371,4.47469034110648,0.0429271351974695,0.291004056142529,-1.58109364937247,5.98252401803371,0.845123302851602,0.365364194632273,1,-0.26916706439595,5.98252401803371,0.0758938144284884,0.784854482041895,1
"2934","ENSG00000288057.1","RP11-209I11.1",-12.1923193678312,3.24218940578696,4.56340701439774,0.0429336567214222,0.291004056142529,-0.0718035240058179,3.24218940578696,7.26782658737401e-09,0.999932675228278,1,-0.430876666157795,3.24218940578696,0.0692895757364293,0.794593468360713,1
"2935","ENSG00000132406.12","TMEM128",-3.01883879446383,4.09295509626338,4.44321644040016,0.0429545476351314,0.291004056142529,-0.703747102452784,4.09295509626338,0.226633949586212,0.637261683884865,1,-0.765409078332848,4.09295509626338,0.712411236551408,0.404903378535526,1
"2936","ENSG00000131773.14","KHDRBS3",-3.12939054048862,3.61538631691945,4.4271663666995,0.043081180164519,0.291583192969599,0.0718833488063132,3.61538631691945,0.00225556155740508,0.962407078522772,1,-0.728516122540736,3.61538631691945,0.465825907971076,0.499682175155625,1
"2937","ENSG00000091073.20","DTX2",-3.1563365604875,5.23186714850136,4.43745959909758,0.043152089843654,0.291837054371079,0.362019600077644,5.23186714850136,0.0403629706198674,0.842053760809975,1,-0.28336891877224,5.23186714850136,0.0729743855703964,0.788802092196486,1
"2938","ENSG00000154642.11","C21orf91",-4.55866953994554,2.33361963429562,4.46275007684844,0.0431598710636752,0.291837054371079,3.13527837316769,2.33361963429562,1.84666592750363,0.18440158907855,1,-0.282327323084958,2.33361963429562,0.0639742227250959,0.802063618285886,1
"2939","ENSG00000176422.14","SPRYD4",-2.52800417581571,4.4106063672804,4.43009446294632,0.0431955142703046,0.291984464461557,-0.538805243851762,4.4106063672804,0.17736842358122,0.676440051690961,1,-0.834207667512198,4.4106063672804,1.03084788583364,0.31752140011401,1
"2940","ENSG00000135111.16","TBX3",-2.87683088990755,3.24622743700724,4.42418979143707,0.0432091408436925,0.291984464461557,-0.308071719748485,3.24622743700724,0.0459039144486187,0.831680750229961,1,-0.395190601205837,3.24622743700724,0.174521095210527,0.678854604441443,1
"2941","ENSG00000160213.9","CSTB",-1.23850826275426,9.25345895393989,4.46745932411468,0.0432400465833674,0.292051015033988,-0.387567756227807,9.25345895393989,0.223330658395226,0.640039997085887,1,-0.0204277335398621,9.25345895393989,0.00199043755097571,0.964719565877036,1
"2942","ENSG00000155755.19","TMEM237",-3.34719803885468,2.53094626434868,4.43465895214351,0.0433214088912194,0.292464220901376,0.253951622406736,2.53094626434868,0.0342756540400376,0.854314482797876,1,-1.00626408273908,2.53094626434868,1.04573556729542,0.314319396731334,1
"2943","ENSG00000229807.13","XIST",-3.92126994794022,3.07527692789319,4.42980132439566,0.0433823497988995,0.292782658531684,0.991538613047849,3.07527692789319,0.380264244492312,0.541890299219065,1,-0.192674075624191,3.07527692789319,0.0287175636753366,0.866515668881149,1
"2944","ENSG00000161921.17","CXCL16",-2.88481428423948,5.21937275599949,4.41570218592577,0.0434210063453225,0.292884921767048,0.309653310156625,5.21937275599949,0.0382268421089376,0.846201476920362,1,-0.166811429895977,5.21937275599949,0.0374314141252474,0.847789342244841,1
"2945","ENSG00000163577.8","EIF5A2",-10.9617518970139,2.71741608436562,4.5222198206458,0.0434250563718771,0.292884921767048,1.11818661997005,2.71741608436562,0.479271756608988,0.49508187727488,1,-0.140587250470173,2.71741608436562,0.0153233687135574,0.902465404234956,1
"2946","ENSG00000163162.9","RNF149",-2.93795570707746,5.20101142185486,4.42730992281903,0.0434891229333699,0.293066539914138,-0.308968282359542,5.20101142185486,0.0390063564967382,0.844712040785624,1,-0.0250330299314911,5.20101142185486,0.000753891594856061,0.978269343388015,1
"2947","ENSG00000286215.1","VIM2P",2.6895245019585,1.60588066043264,4.41781539465765,0.0434950159552981,0.293066539914138,1.55271642784981,1.60588066043264,0.76682263847073,0.387703098158398,1,0.966169614225068,1.60588066043264,0.785154760034214,0.382154991798388,1
"2948","ENSG00000198142.5","SOWAHC",-2.70492084690532,5.29115273448983,4.43246322823429,0.0435071263920702,0.293066539914138,-0.215554266072766,5.29115273448983,0.0231419050259663,0.880079724421695,1,0.145140597142378,5.29115273448983,0.0227651706535859,0.88105215684032,1
"2949","ENSG00000138802.11","SEC24B",-2.64731986015736,3.99033955335659,4.40974093574186,0.0435735653741776,0.293279760458365,1.68700650239992,3.99033955335659,1.29004236923271,0.264338608542441,1,-0.537033878459177,3.99033955335659,0.399011856292152,0.532014026176647,1
"2950","ENSG00000151532.14","VTI1A",-2.84351430555646,3.2755154435126,4.40146695620051,0.0435786309210519,0.293279760458365,-0.83009040792271,3.2755154435126,0.385179585495904,0.539071035844287,1,-0.310102398813398,3.2755154435126,0.104594097890021,0.748407971102076,1
"2951","ENSG00000144045.14","DQX1",3.0878013546831,5.93900886610403,4.43737860789305,0.0436250461558768,0.293279760458365,-1.27609639268749,5.93900886610403,0.513701641781854,0.479079773116745,1,-1.1549150704014,5.93900886610403,1.00552823201208,0.323990470922972,1
"2952","ENSG00000111490.15","TBC1D30",-10.912889111309,1.73576685035709,4.48065737058759,0.0436295763179653,0.293279760458365,-1.79442082134253,1.73576685035709,1.27579472265008,0.268606654075147,1,-4.12501719911048,1.73576685035709,8.98142217190064,0.00578539958547857,0.433997231668254
"2953","ENSG00000042493.16","CAPG",-2.37602664051076,6.71966590350967,4.44438503380247,0.0436340162146579,0.293279760458365,1.59490554314052,6.71966590350967,1.14334166773737,0.293629537606142,1,0.245351378526665,6.71966590350967,0.110966644122095,0.741405185726956,1
"2954","ENSG00000272853.1","SUV39H2-DT",4.19475002857991,3.76623810389702,4.4457313939219,0.043639594809347,0.293279760458365,0.596645946825623,3.76623810389702,0.0411803840391836,0.840590607431163,1,0.055794149708725,3.76623810389702,0.000858543362942273,0.976822966167845,1
"2955","ENSG00000166200.15","COPS2",-2.81321460325986,5.62252556026278,4.42168008688608,0.0436454539085768,0.293279760458365,0.612078697530687,5.62252556026278,0.204981336939841,0.653861609796825,1,-0.184711794019849,5.62252556026278,0.0410390374333102,0.840777502766402,1
"2956","ENSG00000132432.14","SEC61G",-1.85846659153701,8.37325655595376,4.44547322266646,0.0436491444607115,0.293279760458365,0.0579220716887695,8.37325655595376,0.00347083391927864,0.953420311878019,1,0.345291350896587,8.37325655595376,0.303498965773483,0.585869076491324,1
"2957","ENSG00000120696.9","KBTBD7",-3.18109360789263,2.89757358451368,4.4153577519385,0.0436828755739721,0.293320989206277,-0.682548835796391,2.89757358451368,0.252486082293406,0.618813627714376,1,0.594705965532461,2.89757358451368,0.398021332772588,0.532649437457684,1
"2958","ENSG00000136169.16","SETDB2",-3.13041386961795,3.59111654993984,4.40342877564141,0.0436986512124061,0.293334267800613,0.672641779400439,3.59111654993984,0.266562560929553,0.609131749795138,1,0.0322284908397728,3.59111654993984,0.00129565366024907,0.9715057111626,1
"2959","ENSG00000287643.1","RP1-292L20.4",-5.39918589397768,3.24266980801383,4.47388787189902,0.0437222278696104,0.293398121072867,1.1250223512133,3.24266980801383,0.569095286584109,0.457103778606478,1,0.722841823580092,3.24266980801383,0.314999568701247,0.579225671667542,1
"2960","ENSG00000112200.17","ZNF451",-2.78846651097973,4.02408278194834,4.41810254807725,0.0437403446590721,0.293398121072867,0.822004965241533,4.02408278194834,0.395664078784039,0.533922831835885,1,-0.0657985687674606,4.02408278194834,0.00583581865705868,0.939595331605859,1
"2961","ENSG00000164010.15","ERMAP",-11.3693187258679,2.33803132213148,4.48154081613952,0.0437534151417089,0.293398121072867,1.40647471865899,2.33803132213148,0.58623690891237,0.450610871548573,1,0.763428189329103,2.33803132213148,0.416505515127762,0.524207535629574,1
"2962","ENSG00000132581.10","SDF2",-2.79538620327634,5.39363517107577,4.41346205322389,0.0438016770567836,0.293398121072867,-0.0537626646130679,5.39363517107577,0.00150532539895704,0.969297350121323,1,-0.226359522930875,5.39363517107577,0.0651028173007542,0.800273859651437,1
"2963","ENSG00000259865.1","RP11-488L18.10",-3.4680566872338,1.98343538507342,4.42024191539106,0.043803658199314,0.293398121072867,0.911435724770327,1.98343538507342,0.491119706096019,0.488698958416607,1,-1.78700134778484,1.98343538507342,3.63220839254089,0.0660596682990452,0.921815225445037
"2964","ENSG00000115718.18","PROC",-4.78197312886896,2.52570087174275,4.44059639157064,0.0438051662223719,0.293398121072867,-0.0720196939684787,2.52570087174275,0.000610060531711185,0.980462904925962,1,0.936199239017065,2.52570087174275,0.702329249212468,0.408815932634855,1
"2965","ENSG00000198551.10","ZNF627",-2.96324183943572,3.42451796557166,4.408079438295,0.0438103668858042,0.293398121072867,3.61710487201198,3.42451796557166,4.89045067266639,0.0343303242984929,0.591912704186262,1.36594816729613,3.42451796557166,2.39657285411853,0.131515976277253,1
"2966","ENSG00000196597.13","ZNF782",-10.751651822281,1.0397788981212,4.50069040679751,0.0438185725766195,0.293398121072867,0.67902299632279,1.0397788981212,0.213239034510564,0.648174954176734,1,-3.42653357082254,1.0397788981212,5.2606670417121,0.0303582793111178,0.710855665569379
"2967","ENSG00000181744.9","DIPK2A",-4.16068631908974,5.30181270453503,4.42505831213569,0.043901804049317,0.293690071360303,0.863624819128562,5.30181270453503,0.327111836573565,0.57162406070577,1,0.299725928587107,5.30181270453503,0.0727651879067681,0.789198535202938,1
"2968","ENSG00000242861.1","RP11-285F7.2",-10.7455874231258,1.56095573756066,4.4708211339053,0.0439104241927364,0.293690071360303,0.605746003280744,1.56095573756066,0.168450729347622,0.684749806504378,1,0.480059579176255,1.56095573756066,0.14515741754538,0.706205331217603,1
"2969","ENSG00000158711.14","ELK4",-3.0714399898615,3.96230050801152,4.40926407228536,0.0439113947329364,0.293690071360303,-0.142281052863506,3.96230050801152,0.0110745099567249,0.916861480754333,1,-0.595624105263104,3.96230050801152,0.428048749922242,0.517733979130925,1
"2970","ENSG00000109065.12","NAT9",-2.66274443873275,4.01403926460439,4.39267402816302,0.0439445095320264,0.293778719541305,0.96423065056469,4.01403926460439,0.53889678236343,0.468140192466917,1,-0.805342993711594,4.01403926460439,0.758980046315265,0.390021683113472,1
"2971","ENSG00000167985.7","SDHAF2",-2.77119689176502,5.19084873461383,4.39498033448384,0.0439904451204323,0.29390096568676,-0.212664764869302,5.19084873461383,0.0255698369339191,0.873954564574339,1,0.3597029545221,5.19084873461383,0.148884033227503,0.702142576363159,1
"2972","ENSG00000187961.14","KLHL17",-10.8885907521256,1.23182515951962,4.45959378639243,0.0440094993224594,0.293935892584406,0.95867206695952,1.23182515951962,0.356233758916407,0.555530309212101,1,-2.11459305391377,1.23182515951962,2.44479203133052,0.129451025489061,1
