Z_14,gene,abs_loading,factor
0.46481013,ENSG00000148346.12,0.46481013,Z_14
0.39806625,ENSG00000123240.17,0.39806625,Z_14
0.3834898,ENSG00000141753.7,0.3834898,Z_14
0.36719042,ENSG00000165949.12,0.36719042,Z_14
0.3455199,ENSG00000106066.15,0.3455199,Z_14
-0.34087172,ENSG00000142627.13,0.34087172,Z_14
-0.33459055,ENSG00000025772.8,0.33459055,Z_14
0.33023483,ENSG00000166710.21,0.33023483,Z_14
0.32031903,ENSG00000204389.10,0.32031903,Z_14
-0.31683016,ENSG00000182747.5,0.31683016,Z_14
0.3139772,ENSG00000156587.16,0.3139772,Z_14
0.30877826,ENSG00000131748.16,0.30877826,Z_14
0.303421,ENSG00000139505.12,0.303421,Z_14
0.2982789,ENSG00000106211.10,0.2982789,Z_14
-0.2944618,ENSG00000166681.14,0.2944618,Z_14
-0.28772494,ENSG00000069482.7,0.28772494,Z_14
0.28679,ENSG00000100170.10,0.28679,Z_14
-0.28118554,ENSG00000113070.8,0.28118554,Z_14
0.2784395,ENSG00000237643.2,0.2784395,Z_14
-0.27489644,ENSG00000100453.13,0.27489644,Z_14
-0.2701561,ENSG00000155850.8,0.2701561,Z_14
0.26917934,ENSG00000120708.17,0.26917934,Z_14
0.26892942,ENSG00000170348.9,0.26892942,Z_14
0.2674031,ENSG00000232023.3,0.2674031,Z_14
0.2631141,ENSG00000166557.14,0.2631141,Z_14
0.25873438,ENSG00000124102.5,0.25873438,Z_14
-0.25867075,ENSG00000126003.7,0.25867075,Z_14
-0.25359988,ENSG00000145632.15,0.25359988,Z_14
-0.25298432,ENSG00000128422.17,0.25298432,Z_14
-0.2517068,ENSG00000138640.15,0.2517068,Z_14
0.24999101,ENSG00000204525.17,0.24999101,Z_14
0.24975508,ENSG00000234745.13,0.24975508,Z_14
0.2460426,ENSG00000134193.15,0.2460426,Z_14
0.24413674,ENSG00000111701.7,0.24413674,Z_14
0.24380629,ENSG00000100558.9,0.24380629,Z_14
0.24355036,ENSG00000152661.9,0.24355036,Z_14
0.24349946,ENSG00000137575.12,0.24349946,Z_14
0.24283761,ENSG00000164761.9,0.24283761,Z_14
-0.24201246,ENSG00000185950.9,0.24201246,Z_14
0.24049573,ENSG00000123136.15,0.24049573,Z_14
0.23997249,ENSG00000100526.20,0.23997249,Z_14
0.23796394,ENSG00000002726.21,0.23796394,Z_14
-0.23789808,ENSG00000163586.10,0.23789808,Z_14
-0.2369371,ENSG00000154380.17,0.2369371,Z_14
0.23215842,ENSG00000086548.9,0.23215842,Z_14
0.23072793,ENSG00000168386.19,0.23072793,Z_14
-0.23031417,ENSG00000159182.5,0.23031417,Z_14
0.22752073,ENSG00000198786.2,0.22752073,Z_14
-0.22600757,ENSG00000130726.12,0.22600757,Z_14
-0.22417328,ENSG00000164822.5,0.22417328,Z_14
0.22374426,ENSG00000103811.18,0.22374426,Z_14
0.22363508,ENSG00000227258.6,0.22363508,Z_14
-0.22264826,ENSG00000163734.4,0.22264826,Z_14
0.2217782,ENSG00000188761.13,0.2217782,Z_14
-0.22116765,ENSG00000104823.9,0.22116765,Z_14
0.21991315,ENSG00000104522.16,0.21991315,Z_14
0.21904609,ENSG00000030582.18,0.21904609,Z_14
-0.2187608,ENSG00000132170.24,0.2187608,Z_14
-0.21874386,ENSG00000276644.5,0.21874386,Z_14
-0.21745397,ENSG00000134709.12,0.21745397,Z_14
0.21614836,ENSG00000111832.13,0.21614836,Z_14
-0.21574259,ENSG00000089220.5,0.21574259,Z_14
0.21523404,ENSG00000173467.9,0.21523404,Z_14
0.21511076,ENSG00000143217.9,0.21511076,Z_14
-0.21455336,ENSG00000211897.9,0.21455336,Z_14
0.21408008,ENSG00000204287.14,0.21408008,Z_14
-0.2131065,ENSG00000115828.17,0.2131065,Z_14
0.2128493,ENSG00000102780.17,0.2128493,Z_14
0.21261157,ENSG00000159069.14,0.21261157,Z_14
0.21252814,ENSG00000106541.12,0.21252814,Z_14
0.21178369,ENSG00000206503.13,0.21178369,Z_14
-0.21021734,ENSG00000125740.14,0.21021734,Z_14
0.20952886,ENSG00000139496.16,0.20952886,Z_14
-0.20944549,ENSG00000198646.14,0.20944549,Z_14
0.20917901,ENSG00000122034.17,0.20917901,Z_14
0.20895603,ENSG00000177119.17,0.20895603,Z_14
0.20873363,ENSG00000124107.5,0.20873363,Z_14
0.20827243,ENSG00000197712.12,0.20827243,Z_14
-0.20674127,ENSG00000172201.12,0.20674127,Z_14
-0.20582327,ENSG00000139211.7,0.20582327,Z_14
0.20561182,ENSG00000196352.16,0.20561182,Z_14
0.20461138,ENSG00000266088.6,0.20461138,Z_14
-0.204396,ENSG00000119042.17,0.204396,Z_14
0.20404465,ENSG00000161395.14,0.20404465,Z_14
0.20365617,ENSG00000165474.8,0.20365617,Z_14
0.20312643,ENSG00000246898.1,0.20312643,Z_14
0.20236135,ENSG00000172016.16,0.20236135,Z_14
0.2022932,ENSG00000158417.11,0.2022932,Z_14
-0.2020457,ENSG00000198176.13,0.2020457,Z_14
-0.20190516,ENSG00000135919.14,0.20190516,Z_14
0.20163903,ENSG00000197696.10,0.20163903,Z_14
0.19907384,ENSG00000102837.7,0.19907384,Z_14
0.19891448,ENSG00000188643.11,0.19891448,Z_14
-0.1976301,ENSG00000120685.20,0.1976301,Z_14
-0.19705464,ENSG00000135549.15,0.19705464,Z_14
-0.19677101,ENSG00000179388.9,0.19677101,Z_14
0.19549195,ENSG00000168938.6,0.19549195,Z_14
0.1947783,ENSG00000104131.13,0.1947783,Z_14
0.19347824,ENSG00000102265.12,0.19347824,Z_14
-0.19226989,ENSG00000074201.9,0.19226989,Z_14
