Z_8,gene,abs_loading,factor
0.38807625,ENSG00000143416.21,0.38807625,Z_8
0.38119763,ENSG00000117394.24,0.38119763,Z_8
0.32618925,ENSG00000139289.14,0.32618925,Z_8
0.30926555,ENSG00000079112.10,0.30926555,Z_8
0.28227034,ENSG00000150687.12,0.28227034,Z_8
0.2741877,ENSG00000163975.12,0.2741877,Z_8
0.27207112,ENSG00000160182.3,0.27207112,Z_8
0.27086252,ENSG00000078401.7,0.27086252,Z_8
0.2703729,ENSG00000104549.12,0.2703729,Z_8
0.26969716,ENSG00000171431.4,0.26969716,Z_8
0.25083232,ENSG00000211592.8,0.25083232,Z_8
0.25071537,ENSG00000013588.9,0.25071537,Z_8
0.24851537,ENSG00000139211.7,0.24851537,Z_8
0.24215457,ENSG00000115457.10,0.24215457,Z_8
0.2379448,ENSG00000177984.7,0.2379448,Z_8
0.23381117,ENSG00000101040.19,0.23381117,Z_8
0.23251538,ENSG00000112773.16,0.23251538,Z_8
0.23154828,ENSG00000138614.15,0.23154828,Z_8
0.22967468,ENSG00000188042.8,0.22967468,Z_8
0.22281963,ENSG00000112739.17,0.22281963,Z_8
0.22031014,ENSG00000173467.9,0.22031014,Z_8
0.21984155,ENSG00000131748.16,0.21984155,Z_8
0.21979634,ENSG00000137563.13,0.21979634,Z_8
0.218002,ENSG00000112759.19,0.218002,Z_8
0.2174715,ENSG00000168003.18,0.2174715,Z_8
0.21529654,ENSG00000127125.9,0.21529654,Z_8
0.21362372,ENSG00000067082.15,0.21362372,Z_8
0.2085283,ENSG00000105205.7,0.2085283,Z_8
0.2075682,ENSG00000145384.4,0.2075682,Z_8
0.20515236,ENSG00000183036.11,0.20515236,Z_8
0.20436037,ENSG00000089472.17,0.20436037,Z_8
0.20102794,ENSG00000184012.14,0.20102794,Z_8
0.2010039,ENSG00000101310.17,0.2010039,Z_8
0.20049107,ENSG00000102837.7,0.20049107,Z_8
0.19515377,ENSG00000106258.15,0.19515377,Z_8
0.19461603,ENSG00000147642.17,0.19461603,Z_8
0.19374481,ENSG00000159182.5,0.19374481,Z_8
0.1930614,ENSG00000099194.6,0.1930614,Z_8
0.19300607,ENSG00000251095.7,0.19300607,Z_8
0.19113036,ENSG00000159388.6,0.19113036,Z_8
0.1891285,ENSG00000140374.16,0.1891285,Z_8
0.18799108,ENSG00000120875.9,0.18799108,Z_8
0.18796426,ENSG00000163347.6,0.18796426,Z_8
0.18696295,ENSG00000076554.16,0.18696295,Z_8
0.18596606,ENSG00000121316.11,0.18596606,Z_8
0.18577068,ENSG00000172201.12,0.18577068,Z_8
0.18496306,ENSG00000166619.15,0.18496306,Z_8
0.18351129,ENSG00000118507.18,0.18351129,Z_8
0.17527343,ENSG00000117318.9,0.17527343,Z_8
0.17525855,ENSG00000116285.13,0.17525855,Z_8
