,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000128654.14,-0.10902729,0.15680395,0.25802645,0.0715633,0.04532115,0.008086616,-0.056103513,0.07128259,-0.08863523,0.028235141,0.029871583,0.0913534,0.05075459,-0.042251125,0.064312495,-0.052839383,0.080673665,0.086180024,-0.18169028,-0.13311864
ENSG00000018510.18,0.08109627,0.02535993,-0.04797958,0.12772669,-0.10069759,-0.07869611,0.026086526,-0.047415897,-0.007135467,-0.0957317,-0.09755092,-0.010500502,0.008740929,-0.03869611,0.010788966,0.022113055,-0.0070853634,0.048457395,0.07574978,0.029958956
ENSG00000197557.7,-0.14764675,-0.0059921937,0.09404978,0.17208672,0.05510567,-0.10067783,0.023301011,-0.05530445,-0.082323246,-0.022615885,0.034545917,0.078269385,0.113728486,0.07341459,-0.07875208,-0.021992274,-0.041057955,-0.03985514,0.122971736,0.008209962
ENSG00000155636.15,-0.029948924,-0.007260685,0.027856378,0.09499459,-0.027997121,-0.024542995,0.08171038,0.03972031,0.07014899,0.05332475,0.012876193,0.055680376,0.017808069,-0.08191792,0.11939762,-0.008225669,0.001029041,-0.07797842,0.024576377,0.06474969
ENSG00000079150.18,-0.050674286,0.01672109,-0.03013614,-0.013953385,-0.020312235,0.029526157,0.067642786,0.08395094,0.032350514,-0.07462106,0.014791607,0.049385004,-0.052634604,-0.019789657,0.016313933,0.039029676,0.12542965,-0.0028571682,0.11659305,0.091476455
ENSG00000187231.14,0.01444748,-0.020012466,0.11742533,-0.007880655,-0.14913444,-0.06466473,0.09608072,-0.049227286,0.0158088,-0.16176555,-0.10810223,-0.08203753,-0.046080787,-0.015916688,0.02714066,0.06862477,-0.005684276,-0.093476444,-0.020416312,-0.0140896
ENSG00000163510.14,0.009934985,0.06674418,-0.016587364,0.066773996,-0.006875218,0.0558684,0.08979471,0.13435885,-0.07314692,-0.104358844,-0.005285935,-0.033669088,0.075364985,0.055156592,0.09364673,-0.017047852,-0.044081632,0.060861066,0.0060170772,-0.0037084701
ENSG00000138434.17,0.022172794,0.15445755,0.09727066,-0.12764218,-0.041296884,-0.008646963,0.1117006,-0.032389317,-0.115826204,0.0728915,0.09014368,-0.055127636,0.0059814695,0.10260285,-0.031349875,-0.054669805,0.055458236,0.16807616,0.16696738,0.025099354
ENSG00000061676.15,-0.10687763,-0.048504505,0.14801756,-0.13248247,-0.04806083,0.056758124,0.14869593,-0.11596051,0.072685696,0.14032742,-0.10304784,0.0067639784,0.011769223,0.023056498,-0.038385883,0.008897127,0.10012914,-0.09853148,0.16820621,-0.12845872
ENSG00000163002.13,0.059455298,0.056077346,0.10626596,-0.0068387915,0.12962596,-0.13900067,0.110568814,0.19485389,0.002148841,0.09098326,-0.036784366,0.07987149,-0.0668609,-0.0064114183,0.11962716,-0.012424433,0.09215927,-0.12812813,0.13227224,-0.117452145
ENSG00000065548.18,0.017261967,-0.06523223,-0.21310069,-0.10616586,0.0841488,-0.020744374,0.10841945,-0.030426906,-0.0840329,-0.08958253,-0.032414936,-0.1092786,0.044104572,0.13683963,0.012261823,0.14186685,0.003273573,-0.1149103,-0.025807466,-0.02280775
ENSG00000138448.12,-0.057693288,0.02935087,0.070503294,0.0027942976,-0.07938269,-0.014387096,0.044750422,0.023342516,-0.09364919,0.039158866,-0.07613617,-0.06709838,0.05878847,-0.0588354,0.008692559,0.010715585,0.02645699,0.028200628,-0.069674976,-0.0052896594
ENSG00000144366.16,0.023894604,0.02411342,-0.014328793,0.032335337,-0.06656119,-0.040094752,-0.0054945024,0.08959752,0.032152403,-0.0066644456,-0.004986565,-0.034792937,-0.03606481,-0.05779314,0.09531021,-0.031599678,0.07713091,0.03565817,0.06546436,0.033512417
ENSG00000168542.16,-0.11742377,0.064476036,-0.0044174553,0.07298947,-0.057787787,0.0016850707,-0.008628817,0.051496036,0.067655556,-0.10738786,0.072458126,-0.007116236,0.10008667,-0.1021459,0.087193966,0.08804903,-0.0025891429,-0.0824618,0.002144282,-0.029913466
ENSG00000115368.10,-0.05574043,0.0060958196,-0.022265239,0.03655449,-0.08806474,0.0323477,-0.027531134,0.04174861,0.045195833,-0.05778792,-0.010124086,0.054872878,0.07903961,-0.10264124,-0.07470547,-0.09344497,0.035123464,0.08134644,-0.0138661815,0.08727895
ENSG00000138449.11,-0.199578,-0.11306468,0.09743456,-0.18907116,-0.1267277,-0.10563373,0.1307707,-0.011884305,0.054496985,0.05077904,0.06332422,-0.052885532,0.14183924,0.1304327,0.103943236,0.0033228067,-0.10298452,-0.047046058,-0.029083045,0.04383788
ENSG00000128694.12,0.004250341,0.024363287,-0.06026814,0.00879142,-0.051070537,0.0040586786,0.029538916,0.06284394,0.025416514,-0.098758824,-0.06106701,0.055007078,0.04617215,0.023502324,0.01844597,0.033261895,0.061281975,0.048714057,0.120692156,0.08081889
ENSG00000064933.18,-0.04173614,0.051670805,-0.008498595,0.04871073,-0.054713022,0.033806473,0.025793634,-0.014453472,-0.042522673,0.0037726525,-0.0032359483,-0.035015915,0.0873044,0.022702843,0.012432707,-0.0622053,-0.014089333,0.07443472,0.078575216,0.08978778
ENSG00000187699.10,-0.1072357,0.07189629,-0.04867896,0.012105317,-0.05895997,-0.0031839046,-0.05323885,-0.042825203,0.038524207,-0.061616655,-0.055559263,0.027797878,0.11368049,0.005651534,0.03382019,-0.07311119,0.11519576,-0.006708098,-0.0028161935,0.028570917
ENSG00000151689.13,-0.046398994,-0.049309686,-0.0029189782,0.01467913,-0.11785388,-0.055422116,0.084875815,0.07718554,0.0063851653,0.028382864,0.012075312,-0.046763256,0.100007184,0.005181504,0.08043502,-0.107540905,-0.04538374,-0.012312483,-0.069919154,-0.05725677
ENSG00000151690.15,-0.05544453,-0.009475775,0.059742726,-0.06887498,-0.050719608,0.058726437,0.06729795,0.0064882045,0.06255082,-0.18262935,-0.041130297,-0.06460522,-0.0935879,0.06162926,0.05258838,-0.036835726,0.021623345,0.07326994,0.16946149,0.009060118
ENSG00000189362.12,-0.07333036,-0.009454819,0.10031647,0.04813096,0.04062259,-0.051816504,0.065194644,0.01510891,-0.056776196,0.05479743,-0.077281855,0.027167298,0.083874844,-0.01842876,0.06425353,-0.031786874,0.07495795,-0.046505872,-0.02451826,-0.01064378
ENSG00000138386.17,-0.11594381,0.079829514,0.025732823,-0.037079997,0.0071625854,0.052253343,0.04268349,0.05732436,0.021587865,-0.017524643,-0.11959262,0.07064079,0.013382254,-0.060036335,-0.031779513,-0.10018349,0.020792304,0.07177235,0.1483195,-0.03381107
ENSG00000115415.20,-0.05392762,0.06038161,0.019888548,-0.060176548,0.09937871,-0.0861504,0.1046542,0.06727842,-0.16347781,-0.13482167,-0.07482168,-0.025351651,0.052196614,0.075659774,0.061279412,0.019356525,-0.07618141,0.14284652,0.07794108,-0.042223584
ENSG00000128641.19,-0.021118578,0.029337185,0.031642105,0.0059184697,0.039370038,0.013063215,0.087202,0.03323002,-0.12572125,0.028597353,-0.021256855,-0.089995965,0.028033808,-0.036820654,0.032551564,0.038770773,0.005824235,-0.10362587,0.14942004,0.062886335
ENSG00000196950.14,0.11184993,0.10438724,-0.02842353,-0.0799039,0.012866583,0.035519127,0.06556205,-0.072714105,-0.11168434,0.19128807,0.18429005,-0.29074875,-0.17701691,-0.1684429,0.0029311,0.017579202,0.16574019,-0.028196312,-0.017656485,0.07303894
ENSG00000119041.11,0.017564066,-0.04176245,0.0045930645,0.029772164,-0.045122452,-0.11197804,0.084177345,0.05082243,0.08190245,-0.0533733,0.034805205,0.070207216,0.1089339,-0.032999177,-0.081014365,0.047071755,0.061416145,0.08031716,0.03723919,0.033914417
ENSG00000197121.15,0.0019842812,0.037627615,0.025635697,-0.025238689,-0.06584621,-0.06738734,-0.042375945,0.10734002,-0.01325724,-0.02936365,-0.009470423,0.01779345,-0.050454367,-0.028005335,0.059048943,0.008762236,0.1270514,0.058429435,0.043402966,0.046228148
ENSG00000115524.17,-0.012271151,-0.05888273,0.11961847,-0.011952509,-0.105030455,-0.026055254,0.049666993,0.0043152906,-0.021190016,-0.018046426,0.061482605,0.0545529,-0.061854064,0.06038433,0.08132432,-0.022840187,0.09551941,0.09107625,0.017418096,0.0898575
ENSG00000144381.18,0.016637156,-0.009281645,-0.08205288,-0.052631527,-0.03451317,0.0719662,-0.06817964,0.0013511897,-0.022606378,0.0782277,-0.00014631794,-0.032983758,-0.02930898,0.027076758,-0.0988768,-0.03310264,-0.086059876,-0.037087314,-0.024578396,0.011287938
ENSG00000247626.5,0.060847864,0.07751621,-0.06668379,0.035842795,0.07118805,-0.06509752,0.0812258,0.10174744,-0.030038098,0.004284952,-0.104822665,-0.04798012,-0.030902563,-0.047201585,0.021037525,-0.06418729,0.09280387,0.007897523,0.15332061,-0.0140782185
ENSG00000119042.17,-0.08036683,0.005893301,0.0239248,-0.047354657,-0.051117603,-0.056328185,0.0332823,0.18736672,0.055322137,-0.015940493,0.13957398,-0.056914337,-0.023413194,-0.13481584,-0.204396,0.011867469,0.13053857,-0.24782404,-0.16745616,0.16883275
ENSG00000178074.6,-0.03201528,0.028489843,-0.051806215,0.07364739,0.015664624,0.030598873,0.09658454,0.11495794,0.05239252,0.0038549828,-0.0008700081,-0.035606872,0.006449386,-0.10626267,-0.013742226,-0.05425569,0.07814185,-0.018407352,0.08930753,-0.0135224955
ENSG00000196141.14,-0.09235585,-0.07840263,0.043116,-0.055109818,-0.16573586,0.03928548,0.15132956,-0.03391715,-0.02775118,-0.09971385,0.010288147,-0.10086092,-0.10354081,-0.010157434,-0.039010737,-0.03592672,-0.0646517,-0.07154017,0.00866779,0.13734113
ENSG00000155729.13,-0.0036038368,-0.051038805,0.020778019,0.033502452,-0.04820534,-0.047569323,-0.031422995,0.077712655,-0.065926015,-0.079416215,-0.047477476,0.01575395,0.044641636,-0.06474128,0.022604935,-0.064079,-0.01486799,0.03548087,0.04334132,0.008616992
ENSG00000163535.18,0.054155737,0.04585806,-0.08213779,-0.04509543,0.17449734,-0.2821624,-0.12818348,0.14564331,-0.07901203,-0.19760615,-0.01240633,0.22080506,0.100696616,-0.031168683,0.014993294,-0.14353393,-0.112575926,0.13048741,0.11340103,-0.08381132
ENSG00000013441.16,-0.07352063,0.024961209,0.11407863,0.08198715,-0.07423889,-0.033306636,0.075954854,0.04347213,0.04290391,-0.034053743,0.096627496,0.07791419,0.094322056,0.005731677,-0.021906417,-0.039193954,0.027678827,-0.09234751,-0.049260307,-0.061868094
ENSG00000196290.16,-0.00059014745,0.0048641874,0.014060003,0.0181053,0.04141215,-0.026037943,0.06743803,-0.0043645776,-0.17762075,-0.08699954,0.035967782,-0.00624659,-0.03426755,-0.015038708,-0.019592136,-0.11807905,0.1213329,-0.16542359,-0.0066919555,0.037078783
ENSG00000064012.22,0.10622417,-0.11864438,0.008693914,0.049788896,-0.122059666,0.1097428,-0.034183018,-0.013899291,-0.010048287,-0.029405203,0.095203966,-0.059845015,0.057092298,-0.056205504,0.051527847,-0.14547634,0.104828276,-0.1252903,0.10884114,0.037592046
ENSG00000115993.13,0.0155317895,-0.0016731727,0.0071494104,-0.0736305,-0.1194078,0.025975708,0.08702701,0.01808448,-0.029773604,-0.0046788584,0.011283046,-0.07186674,0.00042050667,-0.012466989,0.11713595,-0.04867443,0.11609432,0.06694083,0.076074295,-0.05221912
ENSG00000082146.13,0.029664446,-0.1000608,0.12298422,0.020856438,-0.11825617,0.005515433,-0.051379655,0.048909392,0.04344714,-0.062268082,-0.15897164,-0.0516823,0.07033314,-0.11664918,0.08899839,0.051117748,-0.051124554,0.12252579,-0.035186656,0.023440741
ENSG00000155760.3,0.022369787,0.09331136,-0.03192211,0.062086422,0.023295507,-0.003991015,0.11310735,0.13802896,-0.041676663,-0.043732334,-0.077062204,0.05409266,0.047141533,0.051467367,0.07565754,0.029581884,0.03827419,0.07479107,0.0602419,-0.033776823
ENSG00000238317.2,-0.109167576,-0.024091098,-0.02024634,0.009752506,-0.01873744,-0.04215426,0.09060267,0.02460217,-0.017067097,-0.10067815,-0.09935312,-0.032316964,-0.01923411,-0.059384845,0.035325274,0.03176405,0.0025223205,0.05976257,-0.013574612,0.0626286
ENSG00000138439.12,-0.111096874,-0.008389682,0.033148192,0.0010262475,-0.0853271,0.043130577,0.12947212,0.048323277,-0.004282713,0.07428134,0.022456419,0.07224218,0.107292116,-0.01823327,0.07827015,0.024810418,-0.033128712,-0.029122366,-0.033340704,0.065147
ENSG00000138442.10,0.050901942,0.017696606,0.03783957,-0.04646372,-0.074489035,-0.013015464,0.020878,-0.0142415175,-0.07957996,-0.038751036,-0.038170718,0.073037006,0.06988923,0.042687587,0.028251462,-0.067946896,-0.018394673,-0.0028297496,0.101138294,0.098045245
ENSG00000116117.18,-0.04585415,-0.059464198,0.0800468,0.02207964,0.049445886,-0.09079618,0.08267247,-0.044034317,-0.06565921,0.048529442,0.022311093,-0.052832764,0.05865405,-0.12453171,-0.002220028,-0.050467428,0.010942189,0.07033795,0.02924457,0.101747625
ENSG00000114942.14,0.09329657,-0.046025805,-0.021611664,-0.034193207,-0.043270614,0.07646091,-0.07214828,0.029699609,0.01921887,-0.064840354,-0.06505592,-0.02049847,-0.012460421,0.012049218,-0.08625396,0.053192984,-0.0708003,-0.00065319927,-0.09281911,-0.087672114
ENSG00000138413.14,0.0054126754,0.07296785,-0.16355917,-0.06646966,0.0020988788,-0.12932304,-0.12881945,0.046170138,0.07221854,0.08742984,-0.08036978,-0.06429902,0.050043747,0.06976258,0.009126593,0.0022573855,0.019451138,-0.09253503,0.075503595,-0.17413351
ENSG00000115020.17,-0.12084418,-0.08496522,-0.0069525824,0.018564412,-0.034486618,0.0027611179,0.081161246,0.15210667,0.03739785,-0.08407855,-0.0002681002,0.024936993,0.005140822,-0.03842935,0.03859499,0.04699682,0.06025741,0.061395947,-0.028679522,0.028378084
ENSG00000115365.12,-0.043685734,-0.08080803,-0.06934372,-0.007209998,0.060101695,-0.12027807,-0.009502839,0.11770594,-0.096816555,-0.07106547,0.00901637,-0.06716432,0.060343992,-0.05021554,-0.028382694,-0.09686688,0.04273543,-0.07650044,0.035679016,0.048964866
ENSG00000144451.19,-0.09181633,-0.038682103,0.10966115,-0.05260311,0.026936129,0.0042828666,0.003738923,0.035614546,-0.120974995,-0.023388226,0.019232292,-0.052204497,0.11229252,-0.1397849,-0.03167802,0.04873283,-0.02181822,-0.026618615,0.07831787,0.015413113
ENSG00000138376.11,0.10632985,-0.00013016755,0.017225169,0.08600397,-0.054686315,-0.05004312,0.06936496,-0.043175045,-0.017320057,-0.108527236,-0.013922723,0.06504887,-0.06875981,-0.11875743,0.10847708,-0.03480454,0.05949206,-0.074702546,0.028157331,-0.061452694
ENSG00000138363.15,0.0065592024,-0.12121635,0.11237995,-0.048581116,-0.1231922,0.02325414,0.08230459,0.035052918,0.08184271,-0.11659454,-0.05169587,-0.03487445,0.13083275,-0.105102934,0.025530068,0.050369225,-0.07767606,-0.15742706,-0.00071222545,0.016551733
ENSG00000115414.21,-0.13459885,-0.10176689,0.1498607,0.0037932245,0.06129129,-0.008853878,-0.047140844,-0.004377788,-0.18560673,0.039108537,-0.108957164,0.050992154,-0.111915775,-0.15671131,0.11460271,0.00050260057,-0.07401195,-0.020486426,-0.012994041,0.13050051
ENSG00000115425.14,-0.05485394,-0.0111390995,0.0699183,0.044856027,0.0022672713,0.03431906,0.07198805,0.036853004,-0.03657152,0.027008414,-0.0522136,0.053396184,0.04037944,0.0061181732,0.06489585,-0.062511735,-0.015736548,-0.038231917,0.06778147,0.052283365
ENSG00000138375.13,-0.06562603,0.042993087,0.07589428,0.008884942,-0.006134299,0.0050893715,-0.014569202,0.08587783,0.04219728,-0.04224012,-0.05570615,0.0066543,0.06742115,0.016433349,0.07888677,-0.06374824,0.014678423,0.047906507,0.015195868,0.017480882
ENSG00000115457.10,0.08757472,0.1384738,-0.121248506,-0.1112213,-0.07876098,0.13528726,0.12327892,-0.008977035,0.24215457,0.13654184,-0.13170391,0.14662269,-0.07125959,0.017421732,0.109337576,-0.16644531,0.1717331,-0.24012937,0.18417533,0.00018240906
ENSG00000135926.15,-0.0018004787,-0.06651291,0.18573788,0.04498515,-0.28484827,0.0028738691,0.00726533,-0.1582538,0.00019131128,0.22148217,-0.18805951,-0.22397467,0.09634995,0.068021476,-0.0025700044,0.12243786,-0.13184112,0.026521377,0.047358822,-0.25394988
ENSG00000127831.11,0.06037244,-0.051078092,0.006087232,-0.008432146,-0.0025835305,-0.029412255,-0.037269577,0.013306544,0.07390076,-0.055451266,0.0926394,-0.08855301,-0.078980476,0.08649051,-0.1053692,-0.03621587,-0.012638016,0.020639122,-0.07420031,-0.013919769
ENSG00000115568.16,-0.042831596,-0.02799574,0.055729147,0.034343343,-0.036627576,-0.03423237,0.012046493,0.08483075,-0.022182675,-0.079459965,-0.032021187,0.004585983,0.058972202,-0.029191129,0.027209394,0.027056552,0.0817163,0.018526545,-0.044889208,0.0050449963
ENSG00000074582.15,-0.019416135,-0.09571986,-0.050713673,0.12788412,0.031695332,0.016735898,0.115744814,0.06811754,-0.044672634,-0.07106669,0.022057371,-0.049972534,0.13007389,-0.052096467,-0.07108236,0.034580465,0.06229739,0.04712241,0.012321001,-0.054287706
ENSG00000163481.8,0.0292427,0.0299501,-0.021356713,0.058412552,-0.012035619,-0.06748636,-0.0043422766,0.04181217,-0.045294683,-0.041206002,-0.091365024,0.045211665,0.052019544,-0.018411113,-0.042267308,-0.035949286,0.11187323,0.0033951446,0.050070763,0.030509675
ENSG00000163482.12,-0.05604434,-0.02667312,0.1798773,0.10279913,0.002610844,-0.0067412388,0.06822331,-0.009967937,-0.032589026,-0.18848953,0.074156776,0.06734593,-0.00929611,0.023911983,0.06876443,0.06300819,-0.018162312,-0.11030946,-0.012760637,0.023543775
ENSG00000158552.13,0.04761611,-0.06121545,0.03854957,0.062357165,0.028767956,-0.023488551,0.055194322,0.073337466,-0.09388267,0.03168613,-0.062296104,-0.007125002,0.02228839,-0.057626616,0.017927336,0.04363668,0.04981354,-0.05830374,0.015227378,0.088797465
ENSG00000163516.14,-0.0628847,0.0796719,-0.035480093,-0.00994532,-0.034926094,-0.10742576,0.06779843,0.08259926,-0.05832304,0.047002297,-0.032632064,-0.04979327,0.063613184,-0.047474932,0.022257848,0.041966446,0.030376147,-0.063381955,0.07492776,-0.04798063
ENSG00000115661.14,-0.0485466,-0.020277062,0.016913785,0.06209654,-0.062144145,-0.10895174,-0.008940059,0.060583763,-0.08986902,-0.04945147,0.062351026,0.073722586,0.08842663,-0.06847248,0.024184266,-0.010902804,-0.06241363,-0.047987305,0.03966133,-0.013603194
ENSG00000127824.15,0.054149766,-0.014904551,0.004453441,0.031431142,-0.014451488,-0.06625019,0.042409934,0.08413338,0.0075864904,-0.07220342,-0.0133841885,0.026078295,0.045432996,-0.03912245,0.044582777,-0.011086066,0.013057639,0.06448,0.024394514,0.020720482
ENSG00000123989.14,-0.07118208,0.11727792,0.030311275,0.057281412,0.033550642,0.04281235,-0.035043545,-0.04544322,-0.06835308,-0.048147503,-0.012462405,0.048640147,-0.08877186,-0.024629496,0.10105493,-0.14096008,0.07287512,-0.032237124,-0.017672487,0.109129794
ENSG00000124006.15,8.810984e-06,-0.013026403,0.088189445,0.10681655,-0.08371213,0.034988455,-0.043742694,0.067217536,0.024880191,0.006311351,-0.087950826,-0.08885253,0.07177904,0.01918513,0.09619471,0.023614492,-0.031159652,-0.028387224,0.06228937,0.0091687655
ENSG00000144589.22,-0.030433659,0.050189577,0.13313025,-0.005210073,-0.01040786,-0.044657532,0.005370105,0.042515397,-0.12641929,0.048078943,-0.09264707,0.003906572,0.021620743,-0.1359678,0.09115439,-0.04073942,-0.03789712,-0.08167107,-0.059488665,-0.012895179
ENSG00000116120.11,0.09546464,-0.22641155,0.10790352,-0.031477172,-0.105749376,-0.05698223,-0.05781976,0.012981799,0.057612803,-0.004189434,-0.12476288,0.086445905,-0.027699554,-0.06926353,0.12549984,0.028295202,0.14822344,0.037300665,0.006021471,0.048388697
ENSG00000085449.15,-0.021800116,0.19065437,-0.08472946,-0.0648955,-0.10851427,-0.19516619,0.12184675,-0.1077788,-0.13507275,-0.19361825,-0.06304242,0.0076546352,0.009088223,0.05692885,-0.00020791592,0.03936948,-0.09164565,-0.17585391,0.010264667,-0.048699833
ENSG00000135919.14,-0.21133505,0.040946107,0.12376109,0.010539447,-0.111516565,-0.024629442,0.10963562,-0.06016429,0.100862816,-0.07431079,-0.101062156,-0.048785213,0.17775112,0.092392795,-0.20190516,-0.001922216,-0.20190026,0.16376989,0.086824015,-0.14122604
ENSG00000144468.17,-0.12765516,0.042227436,-0.01614641,0.07360946,-0.027729122,-0.06691905,-0.012828486,0.008787063,-0.053289715,0.05939109,-0.035283413,0.003160936,0.007591108,-0.0955555,0.14470664,0.010274996,0.036135517,0.10643616,-0.030331185,-0.0048971134
ENSG00000168955.4,-0.12935963,0.07927833,0.124186434,-0.18576469,-0.00042864252,0.14425978,0.005520207,-0.17650503,0.15983681,-0.2202285,-0.15434298,0.23451316,-0.108686015,-0.15299527,0.022256427,-0.282261,-0.040649086,0.16987272,0.031212278,0.061138827
ENSG00000115009.13,-0.30080897,0.20461705,-0.16931367,0.07741628,-0.14674677,-0.022193264,-0.14727625,-0.106910214,-0.22830273,0.031820647,0.1494654,-0.034736067,0.072590284,0.21460608,-0.09203204,-0.05236088,-0.2344668,0.14430387,-0.07591986,0.010294217
ENSG00000232023.3,0.016596463,0.031770997,0.03547734,0.10851294,-0.29865557,-0.102453664,-0.08161739,-0.16522406,0.046669684,-0.12802142,0.087578245,0.15447588,-0.096894756,0.037118353,0.2674031,0.109303154,0.14426269,-0.06296456,-0.075838186,-0.08155953
ENSG00000153823.19,-0.04850992,-0.09146657,-0.0013565376,-0.015457905,-0.08096626,-0.040193424,0.07663372,-0.05601072,-0.087433636,-0.014489475,0.037570633,0.041863084,0.079303145,-0.102283105,-0.047171023,-0.08232829,0.060490374,0.07296105,-0.053488743,0.07377581
ENSG00000135899.19,0.051612116,0.015516962,0.07713757,-0.04773963,-0.015701335,-0.106813945,0.013097197,-0.017320484,-0.02216813,-0.10125088,-0.06916852,-0.09471416,0.08210596,-0.0049571926,0.01672032,-0.11580707,-0.015877077,0.08010869,-0.033035066,0.107166275
ENSG00000185404.17,0.0071625425,0.020268207,0.10349976,0.024990192,-0.1384446,0.014189597,0.086529434,-0.02275443,-0.109373584,0.04607057,-0.07280894,0.0030026357,-0.040886544,-0.014293538,0.09837145,0.024992097,-0.03214728,0.10448668,0.0671252,-0.01257479
ENSG00000135916.16,0.09509467,0.20810652,0.06540516,-0.16309467,-0.21435349,0.12837227,0.10990634,0.06514088,0.17269292,0.17706016,-0.21069726,0.028251713,-0.06849773,0.008949189,0.1784008,-0.09093638,-0.15260945,0.02589938,-0.07174471,0.12505357
ENSG00000115053.17,0.06688416,-0.047144663,-0.07691775,-0.04998581,0.074843965,-0.04881812,-0.07306069,0.0008112012,0.021909047,-0.01836476,0.07586748,0.04828599,-0.026683489,-0.005563084,-0.07065484,0.048308752,0.00027180545,-0.036272097,0.03297531,-0.04159259
ENSG00000144535.20,-0.06332077,0.0965402,0.13098209,0.029576516,0.01060029,0.031627614,-0.01252213,0.054103278,0.08490021,-0.06953493,-0.016249536,0.008915939,0.07041675,0.044611055,0.0041995733,-0.067893066,0.09883305,-0.02735164,0.039723694,-0.041646797
ENSG00000221944.9,-0.014741304,-0.024268642,0.0725673,0.024107099,-0.032038208,-0.06172994,0.07190536,0.0368931,-0.05306326,-0.058826916,-0.006220482,-0.038884554,0.01692748,-0.06542386,-0.042749535,-0.0910301,-0.0019635772,-0.029350767,0.070196874,-0.023386179
ENSG00000182600.9,-0.10082082,-0.11418982,-0.110194676,0.17438646,0.19941528,0.23622583,-0.078987956,-0.09326706,-0.16139944,-0.12956259,-0.13068947,-0.085690126,0.10684071,0.010174974,0.006223472,-0.16543673,-0.08328754,-0.057962283,0.09200486,0.20534639
ENSG00000066248.15,-0.05133556,-0.024226116,0.069824725,0.118428074,0.042840946,-0.08979984,0.06282203,-0.028871354,0.009635033,0.0135208415,-0.00046504362,-0.08539598,0.04551888,-0.030685848,0.1277859,-0.05306093,0.05222953,-0.04540522,0.010703539,-0.03007759
ENSG00000085978.22,-0.10490491,-0.043357316,-0.045150425,-0.031228682,-0.08901105,0.0024664022,0.008020469,0.073745444,0.010439609,-0.0016173202,-0.0018718403,-0.0715202,0.10570159,0.040582012,-0.025746692,-0.081647195,0.10005128,-0.055834424,0.07475784,0.008470146
ENSG00000077044.11,-0.030295752,0.073213406,0.035348345,-0.012452042,-0.0020220794,0.035238933,-0.051157776,0.12715359,-0.017233199,-0.07872316,-0.06390607,-0.033422735,0.11937634,0.005157777,0.1060803,0.05967816,0.005818517,-0.05611606,0.03037692,0.011024328
ENSG00000085982.14,-0.04906455,-0.044123594,0.061783526,0.0013937323,-0.029957267,-0.06702234,0.07793622,-0.025640277,-0.051452342,0.029029878,0.026858455,0.019009646,0.018500092,-0.03226083,0.0031141278,-0.06299282,0.07344737,-0.037969142,0.01570485,0.10941379
ENSG00000123485.12,0.07094669,0.02960484,-0.0013267639,-0.04605797,0.06864744,-0.17298251,0.10431994,0.00052687875,-0.07905145,-0.16971602,-0.02200918,0.14177518,-0.0119427815,-0.050335526,-0.005716231,0.0037996753,-0.020627646,0.15533477,-0.003358071,0.1740095
ENSG00000188042.8,-0.14766714,0.08974973,0.17586754,0.030721596,-0.023198806,-0.13397212,0.13023698,-0.16541104,0.22967468,0.10504244,-0.030303275,0.06486261,0.018442305,-0.0806204,-0.14223298,-0.15653333,-0.061934933,-0.1266844,-0.028314484,0.10609324
ENSG00000130147.16,0.046054877,0.061036993,-0.023810843,0.059097163,-0.018131498,-0.07233548,-0.017652892,0.061009515,0.040189113,-0.07224153,-0.08808393,-0.03697074,-0.025836801,0.031473458,0.05450182,-0.08306038,0.06607644,-0.034373097,0.03371864,0.07894652
ENSG00000115648.14,0.047189917,0.08167825,0.122925445,0.05372355,0.045782655,-0.08980702,-0.047031645,0.019655641,-0.086926006,-0.0019990606,-0.12306429,-0.03295143,-0.043328006,-0.018839784,0.13465437,-0.025111824,0.014843535,0.018713133,0.06190066,-0.0031081173
ENSG00000124839.13,-0.067154855,0.05999833,0.003468207,0.006047068,-0.061999496,-0.042255785,0.058745902,0.0037792765,-0.080291614,-0.06260074,0.027765464,-0.057234395,0.04389193,-0.07713526,0.0075790854,-0.08145327,-0.010008483,0.045739178,-0.033828635,0.019970538
ENSG00000234949.2,-0.004305166,0.0020001861,0.059902348,0.027892662,0.0041121645,-0.0864629,0.08549891,-0.016021142,-0.09213348,-0.0741982,0.015596669,-0.04303202,-0.035021957,0.003962469,0.0953394,0.028470801,0.070677646,-0.05675598,0.071140915,-0.0016251547
ENSG00000132329.11,-0.034400996,-0.089922115,0.1356204,0.08055786,-0.09415482,0.0013685528,-0.051546372,-0.030823316,-0.0007097315,0.029576814,-0.07770271,-0.13633353,-0.017334186,-0.10370604,0.077516355,0.037777986,-0.021339007,-0.08942078,0.08586333,0.038680397
ENSG00000144485.11,0.04083224,-0.065099105,-0.0464571,0.07831882,-0.06428416,-0.0758089,0.025109103,0.048921905,-0.06308804,-0.06378771,0.08348851,0.04958949,0.07011427,0.040635258,0.072431356,0.03926265,0.094663,-0.10958767,0.0018611212,0.09372112
