Z_4,gene,abs_loading,factor
0.43332693,ENSG00000285219.2,0.43332693,Z_4
-0.3836455,ENSG00000143416.21,0.3836455,Z_4
0.350714,ENSG00000134057.15,0.350714,Z_4
-0.34873962,ENSG00000137563.13,0.34873962,Z_4
0.33302942,ENSG00000152253.9,0.33302942,Z_4
0.3213789,ENSG00000100994.12,0.3213789,Z_4
-0.31175333,ENSG00000174992.8,0.31175333,Z_4
-0.30941516,ENSG00000176485.13,0.30941516,Z_4
-0.309245,ENSG00000166165.13,0.309245,Z_4
-0.30742565,ENSG00000124299.15,0.30742565,Z_4
-0.3041909,ENSG00000148180.21,0.3041909,Z_4
-0.30118117,ENSG00000134531.10,0.30118117,Z_4
-0.29865557,ENSG00000232023.3,0.29865557,Z_4
-0.29724258,ENSG00000104823.9,0.29724258,Z_4
-0.29721963,ENSG00000117394.24,0.29721963,Z_4
-0.2971891,ENSG00000104419.17,0.2971891,Z_4
-0.29586253,ENSG00000164816.8,0.29586253,Z_4
0.29328763,ENSG00000148346.12,0.29328763,Z_4
-0.28484827,ENSG00000135926.15,0.28484827,Z_4
-0.28280878,ENSG00000021355.13,0.28280878,Z_4
-0.28026578,ENSG00000163235.16,0.28026578,Z_4
-0.27860343,ENSG00000173221.14,0.27860343,Z_4
-0.27049586,ENSG00000115641.19,0.27049586,Z_4
0.26960436,ENSG00000154380.17,0.26960436,Z_4
-0.26791298,ENSG00000007306.15,0.26791298,Z_4
-0.2675231,ENSG00000168003.18,0.2675231,Z_4
-0.26495194,ENSG00000112818.11,0.26495194,Z_4
0.26417774,ENSG00000119969.15,0.26417774,Z_4
-0.26159826,ENSG00000158825.6,0.26159826,Z_4
0.26126206,ENSG00000211896.7,0.26126206,Z_4
0.26049,ENSG00000268621.6,0.26049,Z_4
0.25901848,ENSG00000102189.17,0.25901848,Z_4
-0.2567084,ENSG00000137648.19,0.2567084,Z_4
-0.2561147,ENSG00000241224.8,0.2561147,Z_4
0.2538004,ENSG00000143621.17,0.2538004,Z_4
-0.25280258,ENSG00000079385.23,0.25280258,Z_4
-0.2524043,ENSG00000182718.18,0.2524043,Z_4
0.25024343,ENSG00000130921.9,0.25024343,Z_4
-0.25020593,ENSG00000171345.13,0.25020593,Z_4
0.2490741,ENSG00000105011.9,0.2490741,Z_4
-0.24782594,ENSG00000120708.17,0.24782594,Z_4
-0.24625021,ENSG00000172380.6,0.24625021,Z_4
-0.24532361,ENSG00000129824.16,0.24532361,Z_4
-0.24416763,ENSG00000106565.18,0.24416763,Z_4
0.24415873,ENSG00000172016.16,0.24415873,Z_4
-0.24278425,ENSG00000272398.6,0.24278425,Z_4
-0.24200319,ENSG00000141753.7,0.24200319,Z_4
-0.24181205,ENSG00000138640.15,0.24181205,Z_4
-0.23993617,ENSG00000084234.18,0.23993617,Z_4
0.23726515,ENSG00000198937.9,0.23726515,Z_4
-0.23715943,ENSG00000137500.9,0.23715943,Z_4
-0.2331159,ENSG00000159182.5,0.2331159,Z_4
-0.23305373,ENSG00000097033.14,0.23305373,Z_4
0.23256816,ENSG00000182580.3,0.23256816,Z_4
0.23228456,ENSG00000167900.12,0.23228456,Z_4
-0.23170061,ENSG00000160180.17,0.23170061,Z_4
-0.23096375,ENSG00000112759.19,0.23096375,Z_4
-0.23011115,ENSG00000076554.16,0.23011115,Z_4
0.22895631,ENSG00000183527.12,0.22895631,Z_4
-0.2281608,ENSG00000139211.7,0.2281608,Z_4
0.22672397,ENSG00000125740.14,0.22672397,Z_4
0.22658211,ENSG00000125166.13,0.22658211,Z_4
-0.22623691,ENSG00000163586.10,0.22623691,Z_4
-0.22413783,ENSG00000134193.15,0.22413783,Z_4
0.22183073,ENSG00000178999.13,0.22183073,Z_4
-0.22120725,ENSG00000204397.9,0.22120725,Z_4
0.22065173,ENSG00000029993.15,0.22065173,Z_4
0.22007945,ENSG00000203760.9,0.22007945,Z_4
-0.21978779,ENSG00000135046.14,0.21978779,Z_4
-0.21931332,ENSG00000120129.6,0.21931332,Z_4
-0.21695532,ENSG00000137673.9,0.21695532,Z_4
-0.2162039,ENSG00000224259.7,0.2162039,Z_4
0.21526717,ENSG00000066279.19,0.21526717,Z_4
-0.21512559,ENSG00000126709.16,0.21512559,Z_4
-0.21435349,ENSG00000135916.16,0.21435349,Z_4
0.21391307,ENSG00000132780.17,0.21391307,Z_4
-0.2132158,ENSG00000184232.9,0.2132158,Z_4
-0.21259987,ENSG00000159346.13,0.21259987,Z_4
-0.21240087,ENSG00000166143.10,0.21240087,Z_4
0.21203049,ENSG00000106066.15,0.21203049,Z_4
-0.21008709,ENSG00000143079.15,0.21008709,Z_4
-0.20945095,ENSG00000206069.7,0.20945095,Z_4
-0.20819579,ENSG00000129521.15,0.20819579,Z_4
-0.20702988,ENSG00000095932.7,0.20702988,Z_4
-0.20625679,ENSG00000113924.12,0.20625679,Z_4
-0.20572755,ENSG00000165949.12,0.20572755,Z_4
-0.20509878,ENSG00000148450.13,0.20509878,Z_4
-0.20486207,ENSG00000143224.18,0.20486207,Z_4
-0.20381072,ENSG00000169583.13,0.20381072,Z_4
0.20318441,ENSG00000164822.5,0.20318441,Z_4
0.2027793,ENSG00000197771.13,0.2027793,Z_4
0.20213042,ENSG00000274213.1,0.20213042,Z_4
0.20133486,ENSG00000067082.15,0.20133486,Z_4
-0.19973324,ENSG00000019582.16,0.19973324,Z_4
0.19941528,ENSG00000182600.9,0.19941528,Z_4
-0.19854705,ENSG00000143369.15,0.19854705,Z_4
