Z_7,gene,abs_loading,factor
-0.26017997,ENSG00000159658.15,0.26017997,Z_7
0.25928065,ENSG00000122711.9,0.25928065,Z_7
-0.25541335,ENSG00000162896.6,0.25541335,Z_7
0.24914387,ENSG00000178999.13,0.24914387,Z_7
-0.24395834,ENSG00000125775.15,0.24395834,Z_7
0.24148318,ENSG00000163435.16,0.24148318,Z_7
0.23388214,ENSG00000164104.12,0.23388214,Z_7
-0.2303889,ENSG00000137767.14,0.2303889,Z_7
0.22952786,ENSG00000143401.15,0.22952786,Z_7
-0.22819237,ENSG00000197273.4,0.22819237,Z_7
0.222414,ENSG00000142089.17,0.222414,Z_7
-0.21845311,ENSG00000177984.7,0.21845311,Z_7
0.21834907,ENSG00000101353.15,0.21834907,Z_7
-0.21767215,ENSG00000204385.13,0.21767215,Z_7
-0.2174397,ENSG00000115386.6,0.2174397,Z_7
-0.21481,ENSG00000124253.11,0.21481,Z_7
-0.21047382,ENSG00000120738.8,0.21047382,Z_7
-0.20729028,ENSG00000115457.10,0.20729028,Z_7
-0.20641069,ENSG00000109787.13,0.20641069,Z_7
-0.20629536,ENSG00000076248.11,0.20629536,Z_7
-0.203928,ENSG00000116285.13,0.203928,Z_7
-0.20320736,ENSG00000139289.14,0.20320736,Z_7
0.20301947,ENSG00000104522.16,0.20301947,Z_7
-0.202288,ENSG00000172831.14,0.202288,Z_7
-0.20191817,ENSG00000173702.7,0.20191817,Z_7
-0.1974546,ENSG00000138182.15,0.1974546,Z_7
-0.19733754,ENSG00000141934.10,0.19733754,Z_7
-0.1934419,ENSG00000173230.15,0.1934419,Z_7
-0.19114584,ENSG00000215712.11,0.19114584,Z_7
0.1901524,ENSG00000007952.18,0.1901524,Z_7
-0.18977712,ENSG00000132170.24,0.18977712,Z_7
0.18845657,ENSG00000115414.21,0.18845657,Z_7
0.18836424,ENSG00000120509.11,0.18836424,Z_7
-0.18773408,ENSG00000245532.9,0.18773408,Z_7
-0.18714686,ENSG00000131724.11,0.18714686,Z_7
0.18635555,ENSG00000148450.13,0.18635555,Z_7
-0.18440832,ENSG00000127125.9,0.18440832,Z_7
0.18284608,ENSG00000197408.10,0.18284608,Z_7
0.18178244,ENSG00000030582.18,0.18178244,Z_7
-0.18068027,ENSG00000132434.10,0.18068027,Z_7
-0.1796087,ENSG00000164056.11,0.1796087,Z_7
-0.17930545,ENSG00000102699.6,0.17930545,Z_7
0.17872734,ENSG00000100526.20,0.17872734,Z_7
-0.1776407,ENSG00000101361.17,0.1776407,Z_7
