Z_15,gene,abs_loading,factor
-0.35403076,ENSG00000125144.14,0.35403076,Z_15
-0.32775682,ENSG00000100097.12,0.32775682,Z_15
-0.30368835,ENSG00000171431.4,0.30368835,Z_15
-0.3030387,ENSG00000129824.16,0.3030387,Z_15
-0.29694462,ENSG00000166557.14,0.29694462,Z_15
-0.2943902,ENSG00000129538.14,0.2943902,Z_15
-0.28804845,ENSG00000173467.9,0.28804845,Z_15
-0.27183422,ENSG00000108244.17,0.27183422,Z_15
-0.2635163,ENSG00000215712.11,0.2635163,Z_15
-0.2634627,ENSG00000127125.9,0.2634627,Z_15
-0.2609898,ENSG00000115457.10,0.2609898,Z_15
-0.25842056,ENSG00000057608.17,0.25842056,Z_15
-0.25376168,ENSG00000137563.13,0.25376168,Z_15
-0.25320125,ENSG00000147872.10,0.25320125,Z_15
-0.25264305,ENSG00000015413.9,0.25264305,Z_15
-0.24925296,ENSG00000175567.11,0.24925296,Z_15
-0.24041565,ENSG00000135046.14,0.24041565,Z_15
-0.23721048,ENSG00000159182.5,0.23721048,Z_15
-0.23529622,ENSG00000100075.10,0.23529622,Z_15
-0.23517369,ENSG00000122711.9,0.23517369,Z_15
-0.23431523,ENSG00000177984.7,0.23431523,Z_15
-0.22589493,ENSG00000244509.4,0.22589493,Z_15
-0.21611942,ENSG00000131746.13,0.21611942,Z_15
-0.21562432,ENSG00000106541.12,0.21562432,Z_15
-0.21351643,ENSG00000141741.12,0.21351643,Z_15
-0.21207628,ENSG00000164733.22,0.21207628,Z_15
-0.20663668,ENSG00000141753.7,0.20663668,Z_15
-0.20612328,ENSG00000128789.21,0.20612328,Z_15
-0.205466,ENSG00000061794.13,0.205466,Z_15
-0.20513523,ENSG00000197930.13,0.20513523,Z_15
-0.2042358,ENSG00000088727.14,0.2042358,Z_15
-0.20292585,ENSG00000100526.20,0.20292585,Z_15
-0.19961263,ENSG00000134057.15,0.19961263,Z_15
-0.19897665,ENSG00000251562.8,0.19897665,Z_15
-0.19758831,ENSG00000116752.6,0.19758831,Z_15
-0.19426784,ENSG00000139289.14,0.19426784,Z_15
-0.18624622,ENSG00000183036.11,0.18624622,Z_15
-0.18411928,ENSG00000161395.14,0.18411928,Z_15
-0.18266192,ENSG00000135968.21,0.18266192,Z_15
-0.17866601,ENSG00000089063.15,0.17866601,Z_15
-0.17643294,ENSG00000136986.10,0.17643294,Z_15
-0.17190929,ENSG00000133872.14,0.17190929,Z_15
-0.16858004,ENSG00000100196.11,0.16858004,Z_15
-0.1671085,ENSG00000141736.14,0.1671085,Z_15
-0.16669069,ENSG00000124882.4,0.16669069,Z_15
-0.16618547,ENSG00000173334.4,0.16618547,Z_15
-0.16506961,ENSG00000104537.17,0.16506961,Z_15
-0.16395006,ENSG00000127324.9,0.16395006,Z_15
-0.1638747,ENSG00000113328.19,0.1638747,Z_15
-0.16363424,ENSG00000141738.14,0.16363424,Z_15
