Z_16,gene,abs_loading,factor
-0.34809628,ENSG00000155850.8,0.34809628,Z_16
-0.30297947,ENSG00000163586.10,0.30297947,Z_16
-0.24502409,ENSG00000124299.15,0.24502409,Z_16
-0.23820226,ENSG00000164822.5,0.23820226,Z_16
-0.23371251,ENSG00000141682.12,0.23371251,Z_16
-0.21739309,ENSG00000134240.12,0.21739309,Z_16
-0.21412626,ENSG00000197273.4,0.21412626,Z_16
-0.208412,ENSG00000172016.16,0.208412,Z_16
-0.20714833,ENSG00000007952.18,0.20714833,Z_16
-0.20553473,ENSG00000120738.8,0.20553473,Z_16
-0.20182368,ENSG00000103194.16,0.20182368,Z_16
-0.2007787,ENSG00000244509.4,0.2007787,Z_16
-0.19962257,ENSG00000172053.18,0.19962257,Z_16
-0.19837631,ENSG00000119042.17,0.19837631,Z_16
-0.19599238,ENSG00000143416.21,0.19599238,Z_16
-0.19135836,ENSG00000243709.1,0.19135836,Z_16
-0.1893878,ENSG00000168672.4,0.1893878,Z_16
-0.18921113,ENSG00000198862.14,0.18921113,Z_16
-0.18434621,ENSG00000117318.9,0.18434621,Z_16
-0.18236716,ENSG00000124198.10,0.18236716,Z_16
-0.1804466,ENSG00000164056.11,0.1804466,Z_16
-0.17925215,ENSG00000075539.15,0.17925215,Z_16
-0.17854936,ENSG00000117394.24,0.17854936,Z_16
-0.17779608,ENSG00000165672.7,0.17779608,Z_16
-0.176229,ENSG00000115457.10,0.176229,Z_16
-0.17526574,ENSG00000115009.13,0.17526574,Z_16
-0.17506133,ENSG00000167315.18,0.17506133,Z_16
-0.17295964,ENSG00000198380.13,0.17295964,Z_16
-0.17155822,ENSG00000066279.19,0.17155822,Z_16
-0.17098859,ENSG00000065154.12,0.17098859,Z_16
-0.16832832,ENSG00000164816.8,0.16832832,Z_16
-0.1661087,ENSG00000134057.15,0.1661087,Z_16
-0.16378169,ENSG00000173334.4,0.16378169,Z_16
-0.16299644,ENSG00000164305.19,0.16299644,Z_16
-0.16088171,ENSG00000110851.12,0.16088171,Z_16
-0.159895,ENSG00000169245.6,0.159895,Z_16
-0.15689445,ENSG00000145632.15,0.15689445,Z_16
-0.15592468,ENSG00000125378.16,0.15592468,Z_16
-0.15587117,ENSG00000150760.13,0.15587117,Z_16
-0.15426245,ENSG00000182568.17,0.15426245,Z_16
-0.15371685,ENSG00000137642.13,0.15371685,Z_16
-0.15316597,ENSG00000182199.11,0.15316597,Z_16
-0.15209186,ENSG00000079459.13,0.15209186,Z_16
-0.15171765,ENSG00000241186.10,0.15171765,Z_16
-0.15166366,ENSG00000178035.13,0.15166366,Z_16
-0.1509753,ENSG00000113328.19,0.1509753,Z_16
-0.14822194,ENSG00000136826.15,0.14822194,Z_16
-0.14817964,ENSG00000104823.9,0.14817964,Z_16
-0.14813286,ENSG00000188257.12,0.14813286,Z_16
-0.14781661,ENSG00000185420.19,0.14781661,Z_16
