,proba_m1,proba_m2,bayes_factor,scale1,scale2,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,comparison,group1,group2
ENSG00000132305.21,0.4004,0.5996,-0.4037987104901377,0.0002099026,0.00026220645,19.264285714285716,21.0911214953271,0.6,0.6588785046728972,1.5422442774018785,2.515052312167133,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000148400.13,0.4004,0.5996,-0.4037987104901377,6.522316e-05,0.00011948061,6.9714285714285715,10.207943925233645,0.29285714285714287,0.42757009345794394,0.7857377335506448,0.9600743348582361,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000148229.13,0.4004,0.5996,-0.4037987104901377,0.0002467276,0.00030463433,28.414285714285715,27.212616822429908,0.7285714285714285,0.7126168224299065,2.6221525701613735,2.8635487190712112,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000026103.22,0.4004,0.5996,-0.4037987104901377,5.114984e-06,1.6571645e-05,0.45714285714285713,2.0794392523364484,0.08571428571428572,0.10514018691588785,0.052797126680577955,0.17906138849012015,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000089818.18,0.4002,0.5998,-0.40463183584999374,5.547916e-05,5.676491e-05,6.192857142857143,5.352803738317757,0.34285714285714286,0.3808411214953271,0.5022346954644296,0.5938096811120426,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000198919.13,0.4002,0.5998,-0.40463183584999374,1.7024267e-05,4.1845207e-05,2.757142857142857,3.2266355140186915,0.17857142857142858,0.17289719626168223,0.45011189826713277,0.45138769105001525,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000288057.1,0.4002,0.5998,-0.40463183584999374,5.364083e-05,6.696627e-05,6.3428571428571425,6.19392523364486,0.11428571428571428,0.1822429906542056,0.47165386762385625,0.5252869631370969,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000116128.12,0.4,0.6,-0.40546509977483125,1.1229329e-05,1.7500392e-05,1.6785714285714286,2.427570093457944,0.12142857142857143,0.13551401869158877,0.1414567237140391,0.28194663292048017,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000121380.12,0.3998,0.6002000000000001,-0.40629850258857414,2.2910825e-05,5.17146e-05,3.7071428571428573,4.009345794392523,0.25,0.23130841121495327,0.31692670147620566,0.5166907246128736,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000151729.11,0.3998,0.6002000000000001,-0.40629850258857414,0.000117485724,0.0002436201,13.342857142857143,16.544392523364486,0.45714285714285713,0.4672897196261682,1.3349778660499074,1.7844410222255869,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000040275.17,0.3998,0.6002000000000001,-0.40629850258857414,4.1910593e-05,0.0001008927,5.535714285714286,6.184579439252336,0.37857142857142856,0.39485981308411217,0.4600892362014869,0.8748292567581155,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000163938.17,0.3996,0.6004,-0.4071320446154466,0.00033720903,0.00044862684,32.0,34.72429906542056,0.7142857142857143,0.7733644859813084,2.8501666880329473,4.012842177282525,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000213341.11,0.3996,0.6004,-0.4071320446154466,9.306964e-06,3.2837008e-05,1.5071428571428571,3.0303738317757007,0.22857142857142856,0.18925233644859812,0.19376392564712078,0.3186865310995995,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000157483.9,0.3996,0.6004,-0.4071320446154466,0.00012464508,0.00014158929,7.442857142857143,9.551401869158878,0.45,0.4392523364485981,0.5804040037061735,1.274341412799292,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000143839.15,0.3994,0.6006,-0.40796572617997573,5.957487e-07,8.507056e-06,0.04285714285714286,0.8878504672897196,0.02142857142857143,0.04439252336448598,0.013902131306328563,0.10632711119308098,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000158169.13,0.3994,0.6006,-0.40796572617997573,2.653654e-05,4.0933606e-05,4.171428571428572,3.9883177570093458,0.25,0.2383177570093458,0.37663373248123516,0.384251364852264,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000248932.6,0.3994,0.6006,-0.40796572617997573,2.7790156e-05,1.35692735e-05,3.242857142857143,1.4345794392523366,0.09285714285714286,0.08644859813084112,0.2809684186488595,0.20554368338756104,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000108654.16,0.3994,0.6006,-0.40796572617997573,0.0010127279,0.0012759512,133.03571428571428,129.7710280373832,0.9857142857142858,0.9579439252336449,10.346972060417016,12.656455879854219,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000173011.12,0.3992,0.6008,-0.4087995476069902,1.1987817e-05,2.217233e-05,1.457142857142857,2.558411214953271,0.1357142857142857,0.15654205607476634,0.13958662443514025,0.27496740869252767,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000065029.15,0.399,0.601,-0.4096335092216228,1.2564735e-05,2.9124656e-05,1.5642857142857143,2.3457943925233646,0.1357142857142857,0.1705607476635514,0.14863680656843328,0.2860299751795089,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000173230.15,0.3988,0.6012,-0.41046761134931053,0.00025355455,0.00034136258,24.7,27.689252336448597,0.6642857142857143,0.6565420560747663,2.241326868235994,3.0625499033139523,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000025772.8,0.3986,0.6013999999999999,-0.41130185431579547,0.00019148391,0.00033516478,21.935714285714287,26.009345794392523,0.6642857142857143,0.7032710280373832,1.6569743959172354,2.6480043682752727,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000105388.16,0.3984,0.6016,-0.4121362384471261,0.0041705635,0.0054821274,558.5428571428571,517.4018691588785,1.0,0.9953271028037384,48.7002460875624,63.35557177923089,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000047932.14,0.3984,0.6016,-0.4121362384471261,0.00010452223,0.00015594542,9.085714285714285,11.338785046728972,0.42857142857142855,0.4369158878504673,0.9086975513619701,1.2606308611077417,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000187778.14,0.3984,0.6016,-0.4121362384471261,6.6283006e-05,9.9414814e-05,6.478571428571429,8.035046728971963,0.37857142857142856,0.43457943925233644,0.7753345519370586,0.8947092280563939,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000101474.12,0.3982,0.6018,-0.4129707640696568,0.0001643915,0.00026755288,17.021428571428572,23.766355140186917,0.6642857142857143,0.6705607476635514,1.556607697327383,2.389666819903088,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000107554.17,0.398,0.602,-0.413805431510051,5.068222e-05,9.8879595e-05,6.871428571428571,7.2827102803738315,0.37142857142857144,0.42990654205607476,0.5099918926912588,0.934035200532943,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000139826.6,0.398,0.602,-0.413805431510051,5.310603e-05,0.00011686846,8.407142857142857,8.705607476635514,0.35714285714285715,0.38317757009345793,0.7200163063423433,0.9127393728148276,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000101343.15,0.398,0.602,-0.413805431510051,8.672349e-05,0.0001751553,12.021428571428572,14.011682242990654,0.44285714285714284,0.4462616822429907,1.037057646929614,1.590196951399638,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000078114.19,0.3976,0.6024,-0.41547519315262527,0.000103388884,0.00018715645,11.635714285714286,11.366822429906541,0.4785714285714286,0.5280373831775701,1.0808656591632546,1.3361767672850078,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000111261.14,0.3974,0.6026,-0.41631028800967773,0.00016942612,0.00029155542,14.657142857142857,17.509345794392523,0.65,0.5957943925233645,1.3625000556435687,2.2959044189670212,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000007392.17,0.3968,0.6032,-0.4188164326596653,6.0597045e-05,0.00012722328,6.035714285714286,7.918224299065421,0.35714285714285715,0.4252336448598131,0.5263184993714682,0.9778171325878816,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000115363.14,0.3968,0.6032,-0.4188164326596653,2.0198184e-05,4.9528902e-05,1.6357142857142857,4.5046728971962615,0.15,0.205607476635514,0.17902218510042375,0.44512458530873694,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000179222.18,0.3964,0.6036,-0.420487915778081,0.00014068648,0.00019857501,13.564285714285715,13.355140186915888,0.4928571428571429,0.49065420560747663,1.1326117792587707,1.6155212642690011,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
