Z_6,gene,abs_loading,factor
0.45480952,ENSG00000182600.9,0.45480952,Z_6
0.33191758,ENSG00000112562.19,0.33191758,Z_6
0.27843004,ENSG00000139517.9,0.27843004,Z_6
0.25683036,ENSG00000214022.12,0.25683036,Z_6
0.23708653,ENSG00000268621.6,0.23708653,Z_6
0.23700783,ENSG00000104537.17,0.23700783,Z_6
0.21801059,ENSG00000157456.8,0.21801059,Z_6
0.216271,ENSG00000178999.13,0.216271,Z_6
0.21400996,ENSG00000143401.15,0.21400996,Z_6
0.21264067,ENSG00000151500.15,0.21264067,Z_6
0.20588972,ENSG00000070081.17,0.20588972,Z_6
0.20191969,ENSG00000160551.12,0.20191969,Z_6
0.20183122,ENSG00000106066.15,0.20183122,Z_6
0.20026383,ENSG00000142089.17,0.20026383,Z_6
0.20002104,ENSG00000158411.11,0.20002104,Z_6
0.19887172,ENSG00000133119.13,0.19887172,Z_6
0.19875993,ENSG00000198692.10,0.19875993,Z_6
0.19734642,ENSG00000165171.11,0.19734642,Z_6
0.1959513,ENSG00000154380.17,0.1959513,Z_6
0.19460867,ENSG00000149196.16,0.19460867,Z_6
0.19345453,ENSG00000104320.14,0.19345453,Z_6
0.19272128,ENSG00000187840.5,0.19272128,Z_6
0.19093558,ENSG00000171202.7,0.19093558,Z_6
0.1907491,ENSG00000173110.8,0.1907491,Z_6
0.19057527,ENSG00000136783.10,0.19057527,Z_6
0.19027331,ENSG00000128944.13,0.19027331,Z_6
0.1880672,ENSG00000069482.7,0.1880672,Z_6
0.18674341,ENSG00000278505.5,0.18674341,Z_6
0.18650216,ENSG00000128789.21,0.18650216,Z_6
0.18514201,ENSG00000145220.14,0.18514201,Z_6
0.1843096,ENSG00000134057.15,0.1843096,Z_6
0.1826558,ENSG00000120509.11,0.1826558,Z_6
0.1825663,ENSG00000101911.13,0.1825663,Z_6
0.18162793,ENSG00000185201.17,0.18162793,Z_6
0.18088357,ENSG00000214078.13,0.18088357,Z_6
0.18066494,ENSG00000224870.7,0.18066494,Z_6
0.17926265,ENSG00000046647.14,0.17926265,Z_6
0.17751011,ENSG00000149636.16,0.17751011,Z_6
0.17667088,ENSG00000197408.10,0.17667088,Z_6
0.17666118,ENSG00000017483.15,0.17666118,Z_6
0.17599395,ENSG00000123989.14,0.17599395,Z_6
0.17476748,ENSG00000142945.13,0.17476748,Z_6
0.17458399,ENSG00000141738.14,0.17458399,Z_6
0.17358087,ENSG00000135046.14,0.17358087,Z_6
0.17344896,ENSG00000172053.18,0.17344896,Z_6
0.1727427,ENSG00000105849.6,0.1727427,Z_6
0.17183,ENSG00000175567.11,0.17183,Z_6
0.17061266,ENSG00000161055.4,0.17061266,Z_6
0.17048539,ENSG00000182568.17,0.17048539,Z_6
0.16916394,ENSG00000095110.8,0.16916394,Z_6
