Z_12,gene,abs_loading,factor
-0.32314438,ENSG00000197273.4,0.32314438,Z_12
-0.30575353,ENSG00000100097.12,0.30575353,Z_12
-0.30383262,ENSG00000117472.10,0.30383262,Z_12
-0.28803113,ENSG00000091138.13,0.28803113,Z_12
-0.28359836,ENSG00000102699.6,0.28359836,Z_12
-0.27271762,ENSG00000197930.13,0.27271762,Z_12
-0.26539633,ENSG00000171431.4,0.26539633,Z_12
-0.2551644,ENSG00000173702.7,0.2551644,Z_12
-0.2511153,ENSG00000147676.14,0.2511153,Z_12
-0.24097992,ENSG00000148180.21,0.24097992,Z_12
-0.24054596,ENSG00000234745.13,0.24054596,Z_12
-0.24027407,ENSG00000141736.14,0.24027407,Z_12
-0.23929334,ENSG00000272398.6,0.23929334,Z_12
-0.23546158,ENSG00000163586.10,0.23546158,Z_12
-0.23481503,ENSG00000169583.13,0.23481503,Z_12
-0.23438218,ENSG00000134240.12,0.23438218,Z_12
-0.23020817,ENSG00000198938.2,0.23020817,Z_12
-0.22297156,ENSG00000114315.4,0.22297156,Z_12
-0.22119674,ENSG00000163993.7,0.22119674,Z_12
-0.2138549,ENSG00000166165.13,0.2138549,Z_12
-0.20908701,ENSG00000168672.4,0.20908701,Z_12
-0.20866324,ENSG00000169908.12,0.20866324,Z_12
-0.20798287,ENSG00000257267.3,0.20798287,Z_12
-0.20371586,ENSG00000196260.5,0.20371586,Z_12
-0.20142438,ENSG00000285933.1,0.20142438,Z_12
-0.19980161,ENSG00000135046.14,0.19980161,Z_12
-0.1992611,ENSG00000108244.17,0.1992611,Z_12
-0.19817223,ENSG00000122711.9,0.19817223,Z_12
-0.1967999,ENSG00000134531.10,0.1967999,Z_12
-0.19388197,ENSG00000141429.14,0.19388197,Z_12
-0.1922782,ENSG00000182240.16,0.1922782,Z_12
-0.19053407,ENSG00000185201.17,0.19053407,Z_12
-0.18713324,ENSG00000131981.16,0.18713324,Z_12
-0.1866547,ENSG00000105388.16,0.1866547,Z_12
-0.18633921,ENSG00000129538.14,0.18633921,Z_12
-0.18603835,ENSG00000138772.13,0.18603835,Z_12
-0.18436246,ENSG00000095932.7,0.18436246,Z_12
-0.18423629,ENSG00000188373.5,0.18423629,Z_12
-0.18246919,ENSG00000143416.21,0.18246919,Z_12
-0.18222328,ENSG00000111726.13,0.18222328,Z_12
-0.18164276,ENSG00000196352.16,0.18164276,Z_12
-0.1794552,ENSG00000180964.17,0.1794552,Z_12
-0.17861517,ENSG00000175567.11,0.17861517,Z_12
-0.17852278,ENSG00000021355.13,0.17852278,Z_12
-0.17709973,ENSG00000176907.5,0.17709973,Z_12
-0.1726412,ENSG00000077147.16,0.1726412,Z_12
-0.17234907,ENSG00000165813.20,0.17234907,Z_12
-0.17120641,ENSG00000089472.17,0.17120641,Z_12
-0.17052463,ENSG00000106258.15,0.17052463,Z_12
-0.16914074,ENSG00000131236.18,0.16914074,Z_12
