Z_10,gene,abs_loading,factor
-0.3453843,ENSG00000168938.6,0.3453843,Z_10
-0.31464347,ENSG00000148346.12,0.31464347,Z_10
-0.30426267,ENSG00000104765.16,0.30426267,Z_10
-0.30144373,ENSG00000159921.20,0.30144373,Z_10
-0.29006797,ENSG00000162366.8,0.29006797,Z_10
-0.2843152,ENSG00000241224.8,0.2843152,Z_10
-0.27683777,ENSG00000126709.16,0.27683777,Z_10
-0.27547598,ENSG00000077152.11,0.27547598,Z_10
-0.26893437,ENSG00000145384.4,0.26893437,Z_10
-0.24910966,ENSG00000169248.13,0.24910966,Z_10
-0.24268916,ENSG00000106211.10,0.24268916,Z_10
-0.24230602,ENSG00000162896.6,0.24230602,Z_10
-0.22574164,ENSG00000163975.12,0.22574164,Z_10
-0.22511695,ENSG00000111832.13,0.22511695,Z_10
-0.22497214,ENSG00000164251.5,0.22497214,Z_10
-0.22407642,ENSG00000169490.17,0.22407642,Z_10
-0.21544422,ENSG00000141741.12,0.21544422,Z_10
-0.21477604,ENSG00000118508.5,0.21477604,Z_10
-0.21363866,ENSG00000186395.9,0.21363866,Z_10
-0.21232437,ENSG00000015413.9,0.21232437,Z_10
-0.20850772,ENSG00000155097.12,0.20850772,Z_10
-0.20813885,ENSG00000206069.7,0.20813885,Z_10
-0.20754747,ENSG00000108244.17,0.20754747,Z_10
-0.2063928,ENSG00000184292.7,0.2063928,Z_10
-0.2062042,ENSG00000042493.16,0.2062042,Z_10
-0.19900104,ENSG00000115641.19,0.19900104,Z_10
-0.1988009,ENSG00000106537.8,0.1988009,Z_10
-0.19806421,ENSG00000117472.10,0.19806421,Z_10
-0.19572231,ENSG00000104537.17,0.19572231,Z_10
-0.19307755,ENSG00000103888.17,0.19307755,Z_10
-0.18959111,ENSG00000173432.12,0.18959111,Z_10
-0.18886788,ENSG00000172927.8,0.18886788,Z_10
-0.18856305,ENSG00000100030.15,0.18856305,Z_10
-0.1884209,ENSG00000159713.11,0.1884209,Z_10
-0.1834165,ENSG00000100441.10,0.1834165,Z_10
-0.18258765,ENSG00000158050.5,0.18258765,Z_10
-0.1804564,ENSG00000180573.10,0.1804564,Z_10
-0.17950177,ENSG00000007306.15,0.17950177,Z_10
-0.17788424,ENSG00000137673.9,0.17788424,Z_10
-0.17775162,ENSG00000235162.9,0.17775162,Z_10
-0.17762537,ENSG00000133318.14,0.17762537,Z_10
-0.17756803,ENSG00000116741.8,0.17756803,Z_10
-0.17600945,ENSG00000142875.19,0.17600945,Z_10
-0.17591123,ENSG00000135336.16,0.17591123,Z_10
-0.17510471,ENSG00000175315.3,0.17510471,Z_10
-0.17442143,ENSG00000197324.9,0.17442143,Z_10
-0.17430255,ENSG00000163683.12,0.17430255,Z_10
-0.17205761,ENSG00000268621.6,0.17205761,Z_10
-0.1719557,ENSG00000176485.13,0.1719557,Z_10
-0.17084247,ENSG00000111348.9,0.17084247,Z_10
