Z_19,gene,abs_loading,factor
-0.39314607,ENSG00000211892.4,0.39314607,Z_19
-0.3172635,ENSG00000211677.2,0.3172635,Z_19
-0.29581985,ENSG00000204287.14,0.29581985,Z_19
-0.2681774,ENSG00000172016.16,0.2681774,Z_19
-0.2661643,ENSG00000163220.11,0.2661643,Z_19
-0.25713494,ENSG00000122711.9,0.25713494,Z_19
-0.24499385,ENSG00000111665.12,0.24499385,Z_19
-0.24080054,ENSG00000069482.7,0.24080054,Z_19
-0.23767966,ENSG00000148346.12,0.23767966,Z_19
-0.23597933,ENSG00000198959.12,0.23597933,Z_19
-0.22047016,ENSG00000137547.9,0.22047016,Z_19
-0.21831097,ENSG00000104765.16,0.21831097,Z_19
-0.20430163,ENSG00000135245.10,0.20430163,Z_19
-0.2008856,ENSG00000085231.14,0.2008856,Z_19
-0.19524135,ENSG00000117399.14,0.19524135,Z_19
-0.19444174,ENSG00000185187.13,0.19444174,Z_19
-0.19207428,ENSG00000239839.7,0.19207428,Z_19
-0.19201079,ENSG00000183844.17,0.19201079,Z_19
-0.19179899,ENSG00000165943.5,0.19179899,Z_19
-0.19046862,ENSG00000152240.13,0.19046862,Z_19
-0.1885986,ENSG00000178999.13,0.1885986,Z_19
-0.18770787,ENSG00000168938.6,0.18770787,Z_19
-0.18726014,ENSG00000171202.7,0.18726014,Z_19
-0.18237865,ENSG00000155097.12,0.18237865,Z_19
-0.18137579,ENSG00000104419.17,0.18137579,Z_19
-0.18132406,ENSG00000214049.8,0.18132406,Z_19
-0.18076396,ENSG00000164109.14,0.18076396,Z_19
-0.17942084,ENSG00000015413.9,0.17942084,Z_19
-0.17903128,ENSG00000111670.16,0.17903128,Z_19
-0.17897163,ENSG00000139517.9,0.17897163,Z_19
-0.17826116,ENSG00000143369.15,0.17826116,Z_19
-0.17771652,ENSG00000167325.15,0.17771652,Z_19
-0.1769338,ENSG00000104312.8,0.1769338,Z_19
-0.17622751,ENSG00000100097.12,0.17622751,Z_19
-0.17412086,ENSG00000111885.7,0.17412086,Z_19
-0.17346844,ENSG00000123136.15,0.17346844,Z_19
-0.1734349,ENSG00000211679.2,0.1734349,Z_19
-0.17144504,ENSG00000131203.13,0.17144504,Z_19
-0.17138027,ENSG00000131171.13,0.17138027,Z_19
-0.17060493,ENSG00000128944.13,0.17060493,Z_19
-0.16864532,ENSG00000151414.15,0.16864532,Z_19
-0.16772774,ENSG00000101665.10,0.16772774,Z_19
-0.16749446,ENSG00000119185.13,0.16749446,Z_19
-0.1674829,ENSG00000184292.7,0.1674829,Z_19
-0.16492057,ENSG00000164823.11,0.16492057,Z_19
-0.1637969,ENSG00000117395.13,0.1637969,Z_19
-0.1637361,ENSG00000198692.10,0.1637361,Z_19
-0.16324687,ENSG00000076382.17,0.16324687,Z_19
-0.16306268,ENSG00000039650.12,0.16306268,Z_19
-0.16174881,ENSG00000117650.13,0.16174881,Z_19
