,proba_m1,proba_m2,bayes_factor,scale1,scale2,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,comparison,group1,group2
ENSG00000049883.15,0.5396,0.46040000000000003,0.15873244429787614,2.2690912e-05,2.8387469e-05,3.15,2.364485981308411,0.2357142857142857,0.15186915887850466,0.21762630485576193,0.192547440687949,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000132109.10,0.5396,0.46040000000000003,0.15873244429787614,5.1686777e-05,5.2098934e-05,5.121428571428571,3.3621495327102804,0.29285714285714287,0.22429906542056074,0.45469280035887466,0.4106170662744857,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000117448.14,0.5396,0.46040000000000003,0.15873244429787614,0.00035095302,0.0003288745,39.292857142857144,31.511682242990656,0.8214285714285714,0.7383177570093458,3.155376653409048,3.1828148549569635,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000138433.16,0.5396,0.46040000000000003,0.15873244429787614,0.00037631317,0.00039739217,38.82857142857143,32.427570093457945,0.7571428571428571,0.6588785046728972,3.646590541787871,3.372928134439195,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000204899.6,0.5396,0.46040000000000003,0.15873244429787614,0.00041317364,0.00037454773,29.97142857142857,29.364485981308412,0.6285714285714286,0.5677570093457944,2.46420153826152,2.714361580408385,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000102854.16,0.5396,0.46040000000000003,0.15873244429787614,9.2389004e-05,4.496009e-05,9.457142857142857,3.6542056074766354,0.2857142857142857,0.23598130841121495,0.8799026696267226,0.4300758503832749,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000073331.18,0.5394,0.4606,0.1579274201473505,2.0674855e-05,1.856553e-05,1.4142857142857144,2.1098130841121496,0.21428571428571427,0.12383177570093458,0.1363233740640514,0.2518896939950882,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000166387.14,0.5394,0.4606,0.1579274201473505,0.00010662392,8.126781e-05,8.885714285714286,4.616822429906542,0.29285714285714287,0.21495327102803738,0.5936909876061965,0.5864364389724604,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000150594.7,0.5394,0.4606,0.1579274201473505,8.45318e-06,2.8650387e-05,0.8,1.7593457943925233,0.1,0.09345794392523364,0.0658791348969074,0.2609819183873106,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000145779.8,0.5394,0.4606,0.1579274201473505,5.4333024e-05,4.829006e-05,5.928571428571429,4.892523364485982,0.34285714285714286,0.1822429906542056,0.5993902742941071,0.360970394064261,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000167904.15,0.5394,0.4606,0.1579274201473505,0.00020314868,0.00015374785,20.65714285714286,12.838785046728972,0.5214285714285715,0.4088785046728972,1.7059956179800537,1.3277478051384086,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000135164.19,0.5394,0.4606,0.1579274201473505,1.9745092e-05,2.030179e-05,1.8857142857142857,0.8341121495327103,0.17857142857142858,0.1378504672897196,0.17561901101538308,0.1337968938634823,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000169813.17,0.5392,0.4608,0.1571224470610212,0.00092374446,0.00084778626,102.2,71.78504672897196,0.9642857142857143,0.9088785046728972,8.136003128532108,8.082987002311901,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000251369.9,0.5392,0.4608,0.1571224470610212,2.8130737e-05,7.46435e-06,2.7,0.8130841121495327,0.07857142857142857,0.06775700934579439,0.15002594704545832,0.10477751766763814,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
