Z_14,gene,abs_loading,factor
0.42768666,ENSG00000019582.16,0.42768666,Z_14
0.4053475,ENSG00000204389.10,0.4053475,Z_14
0.3817845,ENSG00000007306.15,0.3817845,Z_14
-0.3502172,ENSG00000015413.9,0.3502172,Z_14
-0.34832758,ENSG00000198786.2,0.34832758,Z_14
-0.34618205,ENSG00000173467.9,0.34618205,Z_14
0.32991818,ENSG00000164266.11,0.32991818,Z_14
0.32507282,ENSG00000136159.4,0.32507282,Z_14
0.31494546,ENSG00000211677.2,0.31494546,Z_14
0.2894698,ENSG00000137547.9,0.2894698,Z_14
-0.2841274,ENSG00000188257.12,0.2841274,Z_14
-0.27419004,ENSG00000125378.16,0.27419004,Z_14
0.27414262,ENSG00000204287.14,0.27414262,Z_14
0.2738097,ENSG00000167797.8,0.2738097,Z_14
0.26590705,ENSG00000126003.7,0.26590705,Z_14
0.26447356,ENSG00000160180.17,0.26447356,Z_14
0.2618768,ENSG00000155850.8,0.2618768,Z_14
-0.25886783,ENSG00000167920.10,0.25886783,Z_14
0.25070354,ENSG00000196878.15,0.25070354,Z_14
-0.24399824,ENSG00000139508.15,0.24399824,Z_14
0.24387254,ENSG00000169248.13,0.24387254,Z_14
0.2429727,ENSG00000078401.7,0.2429727,Z_14
-0.24253517,ENSG00000141741.12,0.24253517,Z_14
-0.23457357,ENSG00000198692.10,0.23457357,Z_14
0.2336942,ENSG00000105205.7,0.2336942,Z_14
-0.23344843,ENSG00000251562.8,0.23344843,Z_14
-0.23035046,ENSG00000182600.9,0.23035046,Z_14
-0.2299317,ENSG00000108244.17,0.2299317,Z_14
-0.22878003,ENSG00000162896.6,0.22878003,Z_14
-0.22839543,ENSG00000136108.15,0.22839543,Z_14
-0.22499114,ENSG00000196260.5,0.22499114,Z_14
-0.22009033,ENSG00000117399.14,0.22009033,Z_14
0.2176717,ENSG00000134531.10,0.2176717,Z_14
0.21706106,ENSG00000144485.11,0.21706106,Z_14
0.21667334,ENSG00000151929.10,0.21667334,Z_14
0.21342918,ENSG00000124253.11,0.21342918,Z_14
-0.21212015,ENSG00000079112.10,0.21212015,Z_14
0.20824933,ENSG00000124486.14,0.20824933,Z_14
0.2061269,ENSG00000079385.23,0.2061269,Z_14
0.20493147,ENSG00000214078.13,0.20493147,Z_14
-0.2015859,ENSG00000186395.9,0.2015859,Z_14
0.1978352,ENSG00000111832.13,0.1978352,Z_14
0.19759764,ENSG00000119042.17,0.19759764,Z_14
-0.19735509,ENSG00000114315.4,0.19735509,Z_14
-0.1937336,ENSG00000141753.7,0.1937336,Z_14
-0.1936454,ENSG00000171345.13,0.1936454,Z_14
0.19117202,ENSG00000163586.10,0.19117202,Z_14
0.19084992,ENSG00000169245.6,0.19084992,Z_14
-0.19078441,ENSG00000171124.13,0.19078441,Z_14
-0.18968748,ENSG00000131748.16,0.18968748,Z_14
0.18725106,ENSG00000162607.13,0.18725106,Z_14
-0.18715166,ENSG00000172016.16,0.18715166,Z_14
0.18518521,ENSG00000196305.19,0.18518521,Z_14
0.18339643,ENSG00000214049.8,0.18339643,Z_14
0.18338253,ENSG00000065361.17,0.18338253,Z_14
0.18263654,ENSG00000164104.12,0.18263654,Z_14
0.18177946,ENSG00000115828.17,0.18177946,Z_14
-0.1799259,ENSG00000244754.9,0.1799259,Z_14
0.17918524,ENSG00000002933.9,0.17918524,Z_14
0.17911866,ENSG00000128016.7,0.17911866,Z_14
-0.17880717,ENSG00000140297.13,0.17880717,Z_14
-0.17831182,ENSG00000171431.4,0.17831182,Z_14
-0.17727196,ENSG00000168955.4,0.17727196,Z_14
-0.17720123,ENSG00000227258.6,0.17720123,Z_14
-0.17620471,ENSG00000080824.19,0.17620471,Z_14
-0.17520179,ENSG00000181019.13,0.17520179,Z_14
0.17517553,ENSG00000101146.13,0.17517553,Z_14
-0.17455809,ENSG00000126709.16,0.17455809,Z_14
0.17370753,ENSG00000164109.14,0.17370753,Z_14
0.17362592,ENSG00000168243.11,0.17362592,Z_14
-0.17278859,ENSG00000198695.2,0.17278859,Z_14
-0.17063639,ENSG00000134827.8,0.17063639,Z_14
0.17059273,ENSG00000059573.9,0.17059273,Z_14
0.17037182,ENSG00000268621.6,0.17037182,Z_14
-0.17003341,ENSG00000204385.13,0.17003341,Z_14
0.16997088,ENSG00000124882.4,0.16997088,Z_14
0.16988096,ENSG00000245532.9,0.16988096,Z_14
0.16975297,ENSG00000197457.10,0.16975297,Z_14
0.16925685,ENSG00000113845.10,0.16925685,Z_14
0.16918388,ENSG00000154473.18,0.16918388,Z_14
0.16894227,ENSG00000089327.15,0.16894227,Z_14
-0.1685527,ENSG00000141738.14,0.1685527,Z_14
0.16783237,ENSG00000136044.12,0.16783237,Z_14
0.16763537,ENSG00000137673.9,0.16763537,Z_14
-0.16722932,ENSG00000241224.8,0.16722932,Z_14
-0.16666022,ENSG00000134757.5,0.16666022,Z_14
0.16502465,ENSG00000167600.14,0.16502465,Z_14
-0.16452195,ENSG00000115386.6,0.16452195,Z_14
0.16439176,ENSG00000142627.13,0.16439176,Z_14
0.16409728,ENSG00000137807.16,0.16409728,Z_14
-0.16388243,ENSG00000206069.7,0.16388243,Z_14
0.16295616,ENSG00000139842.15,0.16295616,Z_14
0.16089879,ENSG00000122711.9,0.16089879,Z_14
-0.16087691,ENSG00000242247.11,0.16087691,Z_14
-0.160147,ENSG00000110917.8,0.160147,Z_14
-0.15971261,ENSG00000137563.13,0.15971261,Z_14
0.15963675,ENSG00000165672.7,0.15963675,Z_14
0.15949641,ENSG00000079785.16,0.15949641,Z_14
0.15911233,ENSG00000178057.15,0.15911233,Z_14
-0.15804906,ENSG00000196352.16,0.15804906,Z_14
