Z_17,gene,abs_loading,factor
0.32115602,ENSG00000196260.5,0.32115602,Z_17
0.27651298,ENSG00000042493.16,0.27651298,Z_17
0.26841012,ENSG00000129521.15,0.26841012,Z_17
0.2617655,ENSG00000182240.16,0.2617655,Z_17
0.25047725,ENSG00000114354.15,0.25047725,Z_17
0.22761127,ENSG00000122884.13,0.22761127,Z_17
0.2260876,ENSG00000085231.14,0.2260876,Z_17
0.22005364,ENSG00000268621.6,0.22005364,Z_17
0.2169616,ENSG00000266088.6,0.2169616,Z_17
0.2163034,ENSG00000131746.13,0.2163034,Z_17
0.21060236,ENSG00000141753.7,0.21060236,Z_17
0.20395103,ENSG00000139842.15,0.20395103,Z_17
0.19811508,ENSG00000156162.16,0.19811508,Z_17
0.19660702,ENSG00000176658.17,0.19660702,Z_17
0.19573058,ENSG00000115641.19,0.19573058,Z_17
0.19553111,ENSG00000122952.17,0.19553111,Z_17
0.19553086,ENSG00000198467.16,0.19553086,Z_17
0.1944209,ENSG00000124299.15,0.1944209,Z_17
0.19392085,ENSG00000168243.11,0.19392085,Z_17
0.18946199,ENSG00000076248.11,0.18946199,Z_17
0.18945588,ENSG00000088325.16,0.18945588,Z_17
0.18924735,ENSG00000097033.14,0.18924735,Z_17
0.18790072,ENSG00000074416.15,0.18790072,Z_17
0.18675973,ENSG00000159713.11,0.18675973,Z_17
0.18490817,ENSG00000151500.15,0.18490817,Z_17
0.18235259,ENSG00000169242.12,0.18235259,Z_17
0.18170503,ENSG00000196305.19,0.18170503,Z_17
0.18083069,ENSG00000204389.10,0.18083069,Z_17
0.18027474,ENSG00000079112.10,0.18027474,Z_17
0.17793292,ENSG00000079950.14,0.17793292,Z_17
0.17788799,ENSG00000065150.21,0.17788799,Z_17
0.17555177,ENSG00000075218.19,0.17555177,Z_17
0.17310815,ENSG00000139496.16,0.17310815,Z_17
0.17287898,ENSG00000164266.11,0.17287898,Z_17
0.17245887,ENSG00000169583.13,0.17245887,Z_17
0.17203595,ENSG00000100196.11,0.17203595,Z_17
0.170402,ENSG00000179674.4,0.170402,Z_17
0.16973066,ENSG00000155850.8,0.16973066,Z_17
0.16952528,ENSG00000159063.14,0.16952528,Z_17
0.16827941,ENSG00000165672.7,0.16827941,Z_17
0.1680637,ENSG00000111701.7,0.1680637,Z_17
0.16775772,ENSG00000152422.16,0.16775772,Z_17
0.16684675,ENSG00000084073.10,0.16684675,Z_17
0.16672704,ENSG00000150782.12,0.16672704,Z_17
0.16403145,ENSG00000107789.16,0.16403145,Z_17
0.1620241,ENSG00000021355.13,0.1620241,Z_17
0.16146354,ENSG00000120693.14,0.16146354,Z_17
0.16097018,ENSG00000123240.17,0.16097018,Z_17
0.16086794,ENSG00000160199.15,0.16086794,Z_17
0.15971594,ENSG00000130720.13,0.15971594,Z_17
