Z_10,gene,abs_loading,factor
0.34592086,ENSG00000105559.12,0.34592086,Z_10
0.3034156,ENSG00000112739.17,0.3034156,Z_10
0.24615137,ENSG00000114315.4,0.24615137,Z_10
0.24359022,ENSG00000118971.9,0.24359022,Z_10
0.23824954,ENSG00000117724.13,0.23824954,Z_10
0.23522447,ENSG00000178878.13,0.23522447,Z_10
0.2322062,ENSG00000160182.3,0.2322062,Z_10
0.22958681,ENSG00000047634.15,0.22958681,Z_10
0.22739732,ENSG00000112562.19,0.22739732,Z_10
0.22442855,ENSG00000128951.14,0.22442855,Z_10
0.21556944,ENSG00000178999.13,0.21556944,Z_10
0.21116464,ENSG00000188373.5,0.21116464,Z_10
0.20951861,ENSG00000160180.17,0.20951861,Z_10
0.20944068,ENSG00000206828.1,0.20944068,Z_10
0.20738374,ENSG00000069482.7,0.20738374,Z_10
0.20589533,ENSG00000204287.14,0.20589533,Z_10
0.20565033,ENSG00000160551.12,0.20565033,Z_10
0.20453706,ENSG00000175063.17,0.20453706,Z_10
0.20407881,ENSG00000104870.13,0.20407881,Z_10
0.20358023,ENSG00000124299.15,0.20358023,Z_10
0.20291902,ENSG00000132792.19,0.20291902,Z_10
0.20217736,ENSG00000154473.18,0.20217736,Z_10
0.20156273,ENSG00000143878.10,0.20156273,Z_10
0.19940963,ENSG00000169813.17,0.19940963,Z_10
0.19764231,ENSG00000184220.12,0.19764231,Z_10
0.19682042,ENSG00000005812.11,0.19682042,Z_10
0.19557695,ENSG00000161980.6,0.19557695,Z_10
0.19427742,ENSG00000102445.20,0.19427742,Z_10
0.18871956,ENSG00000175029.17,0.18871956,Z_10
0.1886788,ENSG00000117399.14,0.1886788,Z_10
0.18790601,ENSG00000172053.18,0.18790601,Z_10
0.18625644,ENSG00000108848.16,0.18625644,Z_10
0.17963624,ENSG00000131473.17,0.17963624,Z_10
0.17931211,ENSG00000065150.21,0.17931211,Z_10
0.17885819,ENSG00000068745.15,0.17885819,Z_10
0.17857559,ENSG00000185950.9,0.17857559,Z_10
0.17486191,ENSG00000138182.15,0.17486191,Z_10
0.17268355,ENSG00000152240.13,0.17268355,Z_10
0.17106429,ENSG00000088325.16,0.17106429,Z_10
0.16881853,ENSG00000164032.12,0.16881853,Z_10
0.16701652,ENSG00000204592.9,0.16701652,Z_10
0.1649976,ENSG00000141682.12,0.1649976,Z_10
0.16447344,ENSG00000109881.17,0.16447344,Z_10
0.16420428,ENSG00000173110.8,0.16420428,Z_10
0.16243027,ENSG00000123200.17,0.16243027,Z_10
0.16133732,ENSG00000144029.12,0.16133732,Z_10
0.16060287,ENSG00000196950.14,0.16060287,Z_10
0.16057502,ENSG00000118689.15,0.16057502,Z_10
0.16057299,ENSG00000101353.15,0.16057299,Z_10
0.1599444,ENSG00000211896.7,0.1599444,Z_10
