Z_6,gene,abs_loading,factor
0.27812606,ENSG00000136108.15,0.27812606,Z_6
0.26433033,ENSG00000164266.11,0.26433033,Z_6
0.25496635,ENSG00000135926.15,0.25496635,Z_6
0.24840343,ENSG00000115414.21,0.24840343,Z_6
0.24568088,ENSG00000135549.15,0.24568088,Z_6
0.23872022,ENSG00000179674.4,0.23872022,Z_6
0.23687318,ENSG00000065361.17,0.23687318,Z_6
0.23478983,ENSG00000125378.16,0.23478983,Z_6
0.23196088,ENSG00000112562.19,0.23196088,Z_6
0.21979888,ENSG00000160888.7,0.21979888,Z_6
0.21634492,ENSG00000151500.15,0.21634492,Z_6
0.21472946,ENSG00000172831.14,0.21472946,Z_6
0.2108273,ENSG00000138182.15,0.2108273,Z_6
0.209078,ENSG00000076248.11,0.209078,Z_6
0.2081138,ENSG00000268621.6,0.2081138,Z_6
0.20796219,ENSG00000124486.14,0.20796219,Z_6
0.20335273,ENSG00000140297.13,0.20335273,Z_6
0.20178758,ENSG00000102738.8,0.20178758,Z_6
0.200713,ENSG00000164733.22,0.200713,Z_6
0.1973694,ENSG00000198176.13,0.1973694,Z_6
0.19447175,ENSG00000066279.19,0.19447175,Z_6
0.19239242,ENSG00000136158.12,0.19239242,Z_6
0.19148599,ENSG00000084073.10,0.19148599,Z_6
0.19087644,ENSG00000107581.13,0.19087644,Z_6
0.19012193,ENSG00000172016.16,0.19012193,Z_6
0.18484294,ENSG00000164109.14,0.18484294,Z_6
0.18418406,ENSG00000144485.11,0.18418406,Z_6
0.1814382,ENSG00000130726.12,0.1814382,Z_6
0.1802494,ENSG00000115963.14,0.1802494,Z_6
0.1799155,ENSG00000188257.12,0.1799155,Z_6
0.1791869,ENSG00000163950.13,0.1791869,Z_6
0.17823344,ENSG00000099901.17,0.17823344,Z_6
0.17822829,ENSG00000133216.17,0.17822829,Z_6
0.17716825,ENSG00000245694.10,0.17716825,Z_6
0.17661126,ENSG00000135052.16,0.17661126,Z_6
0.176165,ENSG00000241224.8,0.176165,Z_6
0.17527854,ENSG00000136997.21,0.17527854,Z_6
0.17522201,ENSG00000161981.11,0.17522201,Z_6
0.17488506,ENSG00000101161.8,0.17488506,Z_6
0.17437626,ENSG00000182240.16,0.17437626,Z_6
0.1723108,ENSG00000196950.14,0.1723108,Z_6
0.17077605,ENSG00000104450.13,0.17077605,Z_6
0.17025755,ENSG00000170231.16,0.17025755,Z_6
0.169649,ENSG00000253669.4,0.169649,Z_6
0.16915353,ENSG00000138448.12,0.16915353,Z_6
0.16824901,ENSG00000148773.14,0.16824901,Z_6
0.16793767,ENSG00000114686.9,0.16793767,Z_6
0.16743118,ENSG00000151490.15,0.16743118,Z_6
0.16672067,ENSG00000113810.16,0.16672067,Z_6
0.16601712,ENSG00000134240.12,0.16601712,Z_6
