Z_0,gene,abs_loading,factor,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
,ENSG00000065154.12,0.18835343,Z_5,,,,,0.18835343,,,,,,,,,,,,,,
,ENSG00000103534.17,0.18790165,Z_5,,,,,-0.18790165,,,,,,,,,,,,,,
,ENSG00000001626.16,0.18399204,Z_5,,,,,-0.18399204,,,,,,,,,,,,,,
,ENSG00000141738.14,0.1826618,Z_5,,,,,-0.1826618,,,,,,,,,,,,,,
,ENSG00000168496.4,0.1825224,Z_5,,,,,0.1825224,,,,,,,,,,,,,,
,ENSG00000136997.21,0.18200125,Z_5,,,,,0.18200125,,,,,,,,,,,,,,
,ENSG00000245532.9,0.18155384,Z_5,,,,,-0.18155384,,,,,,,,,,,,,,
,ENSG00000116667.15,0.18100698,Z_5,,,,,-0.18100698,,,,,,,,,,,,,,
,ENSG00000111348.9,0.18086155,Z_5,,,,,0.18086155,,,,,,,,,,,,,,
,ENSG00000198786.2,0.18038921,Z_5,,,,,-0.18038921,,,,,,,,,,,,,,
,ENSG00000171431.4,0.18035266,Z_5,,,,,-0.18035266,,,,,,,,,,,,,,
,ENSG00000164251.5,0.17997001,Z_5,,,,,0.17997001,,,,,,,,,,,,,,
,ENSG00000129534.14,0.17783116,Z_5,,,,,-0.17783116,,,,,,,,,,,,,,
,ENSG00000115415.20,0.17536534,Z_5,,,,,-0.17536534,,,,,,,,,,,,,,
,ENSG00000099194.6,0.17397925,Z_5,,,,,0.17397925,,,,,,,,,,,,,,
,ENSG00000131746.13,0.28449953,Z_6,,,,,,-0.28449953,,,,,,,,,,,,,
,ENSG00000136108.15,0.27812606,Z_6,,,,,,0.27812606,,,,,,,,,,,,,
,ENSG00000078401.7,0.2764335,Z_6,,,,,,-0.2764335,,,,,,,,,,,,,
,ENSG00000184220.12,0.27000147,Z_6,,,,,,-0.27000147,,,,,,,,,,,,,
,ENSG00000114354.15,0.26839527,Z_6,,,,,,-0.26839527,,,,,,,,,,,,,
,ENSG00000157557.13,0.26634988,Z_6,,,,,,-0.26634988,,,,,,,,,,,,,
,ENSG00000164266.11,0.26433033,Z_6,,,,,,0.26433033,,,,,,,,,,,,,
,ENSG00000019582.16,0.26255465,Z_6,,,,,,-0.26255465,,,,,,,,,,,,,
,ENSG00000077152.11,0.25551677,Z_6,,,,,,-0.25551677,,,,,,,,,,,,,
,ENSG00000135926.15,0.25496635,Z_6,,,,,,0.25496635,,,,,,,,,,,,,
,ENSG00000115414.21,0.24840343,Z_6,,,,,,0.24840343,,,,,,,,,,,,,
,ENSG00000059728.11,0.24705482,Z_6,,,,,,-0.24705482,,,,,,,,,,,,,
,ENSG00000135549.15,0.24568088,Z_6,,,,,,0.24568088,,,,,,,,,,,,,
,ENSG00000145384.4,0.24216406,Z_6,,,,,,-0.24216406,,,,,,,,,,,,,
,ENSG00000179674.4,0.23872022,Z_6,,,,,,0.23872022,,,,,,,,,,,,,
,ENSG00000204642.14,0.23767574,Z_6,,,,,,-0.23767574,,,,,,,,,,,,,
,ENSG00000065361.17,0.23687318,Z_6,,,,,,0.23687318,,,,,,,,,,,,,
,ENSG00000125378.16,0.23478983,Z_6,,,,,,0.23478983,,,,,,,,,,,,,
,ENSG00000112562.19,0.23196088,Z_6,,,,,,0.23196088,,,,,,,,,,,,,
,ENSG00000106628.12,0.23145477,Z_6,,,,,,-0.23145477,,,,,,,,,,,,,
,ENSG00000180964.17,0.23012534,Z_6,,,,,,-0.23012534,,,,,,,,,,,,,
,ENSG00000173852.15,0.22209306,Z_6,,,,,,-0.22209306,,,,,,,,,,,,,
,ENSG00000124107.5,0.22052166,Z_6,,,,,,-0.22052166,,,,,,,,,,,,,
,ENSG00000160888.7,0.21979888,Z_6,,,,,,0.21979888,,,,,,,,,,,,,
,ENSG00000151500.15,0.21634492,Z_6,,,,,,0.21634492,,,,,,,,,,,,,
,ENSG00000172831.14,0.21472946,Z_6,,,,,,0.21472946,,,,,,,,,,,,,
,ENSG00000135821.19,0.21458633,Z_6,,,,,,-0.21458633,,,,,,,,,,,,,
,ENSG00000183844.17,0.21406804,Z_6,,,,,,-0.21406804,,,,,,,,,,,,,
,ENSG00000138182.15,0.2108273,Z_6,,,,,,0.2108273,,,,,,,,,,,,,
,ENSG00000076248.11,0.209078,Z_6,,,,,,0.209078,,,,,,,,,,,,,
,ENSG00000268621.6,0.2081138,Z_6,,,,,,0.2081138,,,,,,,,,,,,,
,ENSG00000124486.14,0.20796219,Z_6,,,,,,0.20796219,,,,,,,,,,,,,
,ENSG00000141736.14,0.2071232,Z_6,,,,,,-0.2071232,,,,,,,,,,,,,
,ENSG00000057608.17,0.2067365,Z_6,,,,,,-0.2067365,,,,,,,,,,,,,
,ENSG00000140297.13,0.20335273,Z_6,,,,,,0.20335273,,,,,,,,,,,,,
,ENSG00000108848.16,0.20247856,Z_6,,,,,,-0.20247856,,,,,,,,,,,,,
,ENSG00000006327.14,0.20218763,Z_6,,,,,,-0.20218763,,,,,,,,,,,,,
,ENSG00000134291.12,0.2019791,Z_6,,,,,,-0.2019791,,,,,,,,,,,,,
,ENSG00000102738.8,0.20178758,Z_6,,,,,,0.20178758,,,,,,,,,,,,,
,ENSG00000134779.15,0.20086206,Z_6,,,,,,-0.20086206,,,,,,,,,,,,,
,ENSG00000164733.22,0.200713,Z_6,,,,,,0.200713,,,,,,,,,,,,,
,ENSG00000169813.17,0.20039624,Z_6,,,,,,-0.20039624,,,,,,,,,,,,,
,ENSG00000007306.15,0.19869071,Z_6,,,,,,-0.19869071,,,,,,,,,,,,,
,ENSG00000096746.18,0.19843236,Z_6,,,,,,-0.19843236,,,,,,,,,,,,,
,ENSG00000165813.20,0.19780892,Z_6,,,,,,-0.19780892,,,,,,,,,,,,,
,ENSG00000198937.9,0.19756831,Z_6,,,,,,-0.19756831,,,,,,,,,,,,,
,ENSG00000198176.13,0.1973694,Z_6,,,,,,0.1973694,,,,,,,,,,,,,
,ENSG00000196305.19,0.19512951,Z_6,,,,,,-0.19512951,,,,,,,,,,,,,
,ENSG00000066279.19,0.19447175,Z_6,,,,,,0.19447175,,,,,,,,,,,,,
,ENSG00000285219.2,0.19373628,Z_6,,,,,,-0.19373628,,,,,,,,,,,,,
,ENSG00000100097.12,0.35242692,Z_7,,,,,,,-0.35242692,,,,,,,,,,,,
,ENSG00000145384.4,0.34197432,Z_7,,,,,,,0.34197432,,,,,,,,,,,,
,ENSG00000115414.21,0.29324752,Z_7,,,,,,,0.29324752,,,,,,,,,,,,
,ENSG00000163220.11,0.29052082,Z_7,,,,,,,0.29052082,,,,,,,,,,,,
,ENSG00000164266.11,0.28591463,Z_7,,,,,,,0.28591463,,,,,,,,,,,,
,ENSG00000242247.11,0.28510118,Z_7,,,,,,,-0.28510118,,,,,,,,,,,,
,ENSG00000105559.12,0.2685998,Z_7,,,,,,,0.2685998,,,,,,,,,,,,
,ENSG00000204287.14,0.26328564,Z_7,,,,,,,-0.26328564,,,,,,,,,,,,
,ENSG00000124299.15,0.2614221,Z_7,,,,,,,-0.2614221,,,,,,,,,,,,
,ENSG00000156587.16,0.2612938,Z_7,,,,,,,-0.2612938,,,,,,,,,,,,
,ENSG00000145632.15,0.24728817,Z_7,,,,,,,0.24728817,,,,,,,,,,,,
,ENSG00000117472.10,0.24308467,Z_7,,,,,,,-0.24308467,,,,,,,,,,,,
,ENSG00000136108.15,0.23629245,Z_7,,,,,,,0.23629245,,,,,,,,,,,,
,ENSG00000151500.15,0.23235402,Z_7,,,,,,,-0.23235402,,,,,,,,,,,,
,ENSG00000065361.17,0.23051344,Z_7,,,,,,,-0.23051344,,,,,,,,,,,,
,ENSG00000179674.4,0.22869931,Z_7,,,,,,,0.22869931,,,,,,,,,,,,
,ENSG00000211592.8,0.22636054,Z_7,,,,,,,0.22636054,,,,,,,,,,,,
,ENSG00000104450.13,0.22423328,Z_7,,,,,,,0.22423328,,,,,,,,,,,,
,ENSG00000160888.7,0.22025307,Z_7,,,,,,,-0.22025307,,,,,,,,,,,,
,ENSG00000172016.16,0.21880044,Z_7,,,,,,,0.21880044,,,,,,,,,,,,
,ENSG00000211897.9,0.2105329,Z_7,,,,,,,0.2105329,,,,,,,,,,,,
,ENSG00000178878.13,0.20995258,Z_7,,,,,,,0.20995258,,,,,,,,,,,,
,ENSG00000211677.2,0.20865136,Z_7,,,,,,,0.20865136,,,,,,,,,,,,
,ENSG00000125378.16,0.20796701,Z_7,,,,,,,0.20796701,,,,,,,,,,,,
,ENSG00000173110.8,0.20431626,Z_7,,,,,,,0.20431626,,,,,,,,,,,,
,ENSG00000162896.6,0.20342192,Z_7,,,,,,,-0.20342192,,,,,,,,,,,,
,ENSG00000154978.13,0.20225327,Z_7,,,,,,,-0.20225327,,,,,,,,,,,,
,ENSG00000167797.8,0.2021432,Z_7,,,,,,,-0.2021432,,,,,,,,,,,,
,ENSG00000164109.14,0.20101903,Z_7,,,,,,,-0.20101903,,,,,,,,,,,,
,ENSG00000154473.18,0.20087637,Z_7,,,,,,,-0.20087637,,,,,,,,,,,,
,ENSG00000182600.9,0.20083995,Z_7,,,,,,,-0.20083995,,,,,,,,,,,,
,ENSG00000137547.9,0.19655907,Z_7,,,,,,,-0.19655907,,,,,,,,,,,,
,ENSG00000089685.15,0.19590347,Z_7,,,,,,,0.19590347,,,,,,,,,,,,
,ENSG00000089220.5,0.19510633,Z_7,,,,,,,-0.19510633,,,,,,,,,,,,
,ENSG00000175063.17,0.1949211,Z_7,,,,,,,-0.1949211,,,,,,,,,,,,
,ENSG00000268621.6,0.18843009,Z_7,,,,,,,0.18843009,,,,,,,,,,,,
,ENSG00000151929.10,0.18711855,Z_7,,,,,,,0.18711855,,,,,,,,,,,,
,ENSG00000100906.11,0.18581215,Z_7,,,,,,,-0.18581215,,,,,,,,,,,,
,ENSG00000169813.17,0.18528946,Z_7,,,,,,,-0.18528946,,,,,,,,,,,,
,ENSG00000239839.7,0.1847547,Z_7,,,,,,,0.1847547,,,,,,,,,,,,
,ENSG00000163527.10,0.18459676,Z_7,,,,,,,0.18459676,,,,,,,,,,,,
,ENSG00000152240.13,0.18217266,Z_7,,,,,,,-0.18217266,,,,,,,,,,,,
,ENSG00000211896.7,0.1814485,Z_7,,,,,,,0.1814485,,,,,,,,,,,,
,ENSG00000196305.19,0.18103461,Z_7,,,,,,,0.18103461,,,,,,,,,,,,
,ENSG00000132465.12,0.18027788,Z_7,,,,,,,0.18027788,,,,,,,,,,,,
,ENSG00000180964.17,0.17986597,Z_7,,,,,,,0.17986597,,,,,,,,,,,,
,ENSG00000113810.16,0.17770383,Z_7,,,,,,,0.17770383,,,,,,,,,,,,
,ENSG00000172831.14,0.17764108,Z_7,,,,,,,0.17764108,,,,,,,,,,,,
,ENSG00000099901.17,0.17708857,Z_7,,,,,,,-0.17708857,,,,,,,,,,,,
,ENSG00000131236.18,0.17669605,Z_7,,,,,,,-0.17669605,,,,,,,,,,,,
,ENSG00000111665.12,0.39659655,Z_8,,,,,,,,0.39659655,,,,,,,,,,,
,ENSG00000211592.8,0.39034203,Z_8,,,,,,,,-0.39034203,,,,,,,,,,,
,ENSG00000214049.8,0.37885836,Z_8,,,,,,,,-0.37885836,,,,,,,,,,,
,ENSG00000184292.7,0.35238153,Z_8,,,,,,,,-0.35238153,,,,,,,,,,,
,ENSG00000136108.15,0.3321945,Z_8,,,,,,,,0.3321945,,,,,,,,,,,
,ENSG00000171124.13,0.3298687,Z_8,,,,,,,,-0.3298687,,,,,,,,,,,
,ENSG00000171792.11,0.29949,Z_8,,,,,,,,0.29949,,,,,,,,,,,
,ENSG00000164104.12,0.2987418,Z_8,,,,,,,,0.2987418,,,,,,,,,,,
,ENSG00000129534.14,0.29495475,Z_8,,,,,,,,0.29495475,,,,,,,,,,,
,ENSG00000152795.18,0.29369023,Z_8,,,,,,,,0.29369023,,,,,,,,,,,
,ENSG00000118971.9,0.29218006,Z_8,,,,,,,,0.29218006,,,,,,,,,,,
,ENSG00000188257.12,0.28595415,Z_8,,,,,,,,0.28595415,,,,,,,,,,,
,ENSG00000078401.7,0.2698418,Z_8,,,,,,,,0.2698418,,,,,,,,,,,
,ENSG00000163220.11,0.26848808,Z_8,,,,,,,,-0.26848808,,,,,,,,,,,
,ENSG00000151500.15,0.26020283,Z_8,,,,,,,,0.26020283,,,,,,,,,,,
,ENSG00000125775.15,0.25939295,Z_8,,,,,,,,-0.25939295,,,,,,,,,,,
,ENSG00000137807.16,0.24737826,Z_8,,,,,,,,0.24737826,,,,,,,,,,,
,ENSG00000105559.12,0.24124458,Z_8,,,,,,,,-0.24124458,,,,,,,,,,,
,ENSG00000122884.13,0.23886818,Z_8,,,,,,,,-0.23886818,,,,,,,,,,,
,ENSG00000114115.10,0.23853481,Z_8,,,,,,,,-0.23853481,,,,,,,,,,,
,ENSG00000139289.14,0.23815812,Z_8,,,,,,,,0.23815812,,,,,,,,,,,
,ENSG00000196305.19,0.23459227,Z_8,,,,,,,,0.23459227,,,,,,,,,,,
,ENSG00000148180.21,0.22909315,Z_8,,,,,,,,-0.22909315,,,,,,,,,,,
,ENSG00000113810.16,0.22579758,Z_8,,,,,,,,0.22579758,,,,,,,,,,,
,ENSG00000198959.12,0.22470382,Z_8,,,,,,,,-0.22470382,,,,,,,,,,,
,ENSG00000135926.15,0.22289878,Z_8,,,,,,,,-0.22289878,,,,,,,,,,,
,ENSG00000115414.21,0.22163172,Z_8,,,,,,,,-0.22163172,,,,,,,,,,,
,ENSG00000128944.13,0.22133769,Z_8,,,,,,,,0.22133769,,,,,,,,,,,
,ENSG00000204899.6,0.2198825,Z_8,,,,,,,,0.2198825,,,,,,,,,,,
,ENSG00000141736.14,0.21966702,Z_8,,,,,,,,-0.21966702,,,,,,,,,,,
,ENSG00000171848.16,0.21838899,Z_8,,,,,,,,0.21838899,,,,,,,,,,,
,ENSG00000211897.9,0.21691722,Z_8,,,,,,,,-0.21691722,,,,,,,,,,,
,ENSG00000079459.13,0.21655494,Z_8,,,,,,,,0.21655494,,,,,,,,,,,
,ENSG00000115386.6,0.2160586,Z_8,,,,,,,,-0.2160586,,,,,,,,,,,
,ENSG00000114315.4,0.2155581,Z_8,,,,,,,,-0.2155581,,,,,,,,,,,
,ENSG00000166165.13,0.21144456,Z_8,,,,,,,,-0.21144456,,,,,,,,,,,
,ENSG00000173467.9,0.207477,Z_8,,,,,,,,-0.207477,,,,,,,,,,,
,ENSG00000114346.14,0.20686668,Z_8,,,,,,,,0.20686668,,,,,,,,,,,
,ENSG00000079112.10,0.20622922,Z_8,,,,,,,,-0.20622922,,,,,,,,,,,
,ENSG00000110911.17,0.20597857,Z_8,,,,,,,,-0.20597857,,,,,,,,,,,
,ENSG00000136824.19,0.2015911,Z_8,,,,,,,,0.2015911,,,,,,,,,,,
,ENSG00000111832.13,0.20106922,Z_8,,,,,,,,0.20106922,,,,,,,,,,,
,ENSG00000135549.15,0.20013942,Z_8,,,,,,,,-0.20013942,,,,,,,,,,,
,ENSG00000178999.13,0.20008855,Z_8,,,,,,,,0.20008855,,,,,,,,,,,
,ENSG00000131473.17,0.19960365,Z_8,,,,,,,,0.19960365,,,,,,,,,,,
,ENSG00000251562.8,0.19926459,Z_8,,,,,,,,-0.19926459,,,,,,,,,,,
,ENSG00000196352.16,0.19884275,Z_8,,,,,,,,-0.19884275,,,,,,,,,,,
,ENSG00000184220.12,0.19648077,Z_8,,,,,,,,0.19648077,,,,,,,,,,,
,ENSG00000141753.7,0.19592354,Z_8,,,,,,,,0.19592354,,,,,,,,,,,
,ENSG00000156587.16,0.19377331,Z_8,,,,,,,,0.19377331,,,,,,,,,,,
,ENSG00000268621.6,0.34025753,Z_9,,,,,,,,,0.34025753,,,,,,,,,,
,ENSG00000078401.7,0.32383445,Z_9,,,,,,,,,-0.32383445,,,,,,,,,,
,ENSG00000214049.8,0.31189013,Z_9,,,,,,,,,0.31189013,,,,,,,,,,
,ENSG00000198467.16,0.30694124,Z_9,,,,,,,,,0.30694124,,,,,,,,,,
,ENSG00000171345.13,0.2906332,Z_9,,,,,,,,,0.2906332,,,,,,,,,,
,ENSG00000211592.8,0.28958526,Z_9,,,,,,,,,0.28958526,,,,,,,,,,
,ENSG00000251562.8,0.27438098,Z_9,,,,,,,,,0.27438098,,,,,,,,,,
,ENSG00000143369.15,0.266308,Z_9,,,,,,,,,-0.266308,,,,,,,,,,
,ENSG00000069482.7,0.2653172,Z_9,,,,,,,,,0.2653172,,,,,,,,,,
,ENSG00000133606.11,0.24180001,Z_9,,,,,,,,,-0.24180001,,,,,,,,,,
,ENSG00000176658.17,0.24006689,Z_9,,,,,,,,,-0.24006689,,,,,,,,,,
,ENSG00000160180.17,0.2387207,Z_9,,,,,,,,,-0.2387207,,,,,,,,,,
,ENSG00000019582.16,0.23263262,Z_9,,,,,,,,,0.23263262,,,,,,,,,,
,ENSG00000214022.12,0.2292397,Z_9,,,,,,,,,-0.2292397,,,,,,,,,,
,ENSG00000089472.17,0.22693338,Z_9,,,,,,,,,-0.22693338,,,,,,,,,,
,ENSG00000139508.15,0.22517909,Z_9,,,,,,,,,-0.22517909,,,,,,,,,,
,ENSG00000169248.13,0.22298466,Z_9,,,,,,,,,0.22298466,,,,,,,,,,
,ENSG00000135245.10,0.2206365,Z_9,,,,,,,,,0.2206365,,,,,,,,,,
,ENSG00000182240.16,0.21808733,Z_9,,,,,,,,,-0.21808733,,,,,,,,,,
,ENSG00000100097.12,0.21593012,Z_9,,,,,,,,,0.21593012,,,,,,,,,,
,ENSG00000167797.8,0.21550679,Z_9,,,,,,,,,0.21550679,,,,,,,,,,
,ENSG00000245532.9,0.21472724,Z_9,,,,,,,,,0.21472724,,,,,,,,,,
,ENSG00000266088.6,0.21388629,Z_9,,,,,,,,,-0.21388629,,,,,,,,,,
,ENSG00000163220.11,0.21054912,Z_9,,,,,,,,,0.21054912,,,,,,,,,,
,ENSG00000112562.19,0.20889659,Z_9,,,,,,,,,0.20889659,,,,,,,,,,
,ENSG00000167920.10,0.20713036,Z_9,,,,,,,,,-0.20713036,,,,,,,,,,
,ENSG00000141753.7,0.20403673,Z_9,,,,,,,,,-0.20403673,,,,,,,,,,
,ENSG00000006042.12,0.20340776,Z_9,,,,,,,,,-0.20340776,,,,,,,,,,
,ENSG00000198786.2,0.20212957,Z_9,,,,,,,,,-0.20212957,,,,,,,,,,
,ENSG00000136802.12,0.20177227,Z_9,,,,,,,,,-0.20177227,,,,,,,,,,
,ENSG00000084073.10,0.20084922,Z_9,,,,,,,,,-0.20084922,,,,,,,,,,
,ENSG00000160182.3,0.20022674,Z_9,,,,,,,,,-0.20022674,,,,,,,,,,
,ENSG00000180861.9,0.19892114,Z_9,,,,,,,,,-0.19892114,,,,,,,,,,
,ENSG00000241015.2,0.19875106,Z_9,,,,,,,,,-0.19875106,,,,,,,,,,
,ENSG00000148700.15,0.19747669,Z_9,,,,,,,,,-0.19747669,,,,,,,,,,
,ENSG00000196878.15,0.19460295,Z_9,,,,,,,,,0.19460295,,,,,,,,,,
,ENSG00000168374.11,0.19375518,Z_9,,,,,,,,,0.19375518,,,,,,,,,,
,ENSG00000164104.12,0.19195016,Z_9,,,,,,,,,0.19195016,,,,,,,,,,
,ENSG00000135821.19,0.19070727,Z_9,,,,,,,,,-0.19070727,,,,,,,,,,
,ENSG00000164816.8,0.18799172,Z_9,,,,,,,,,-0.18799172,,,,,,,,,,
,ENSG00000102531.16,0.1879555,Z_9,,,,,,,,,-0.1879555,,,,,,,,,,
,ENSG00000163950.13,0.18776861,Z_9,,,,,,,,,0.18776861,,,,,,,,,,
,ENSG00000203760.9,0.18712056,Z_9,,,,,,,,,0.18712056,,,,,,,,,,
,ENSG00000106628.12,0.18473174,Z_9,,,,,,,,,0.18473174,,,,,,,,,,
,ENSG00000173852.15,0.18462129,Z_9,,,,,,,,,-0.18462129,,,,,,,,,,
,ENSG00000133119.13,0.18408637,Z_9,,,,,,,,,-0.18408637,,,,,,,,,,
,ENSG00000103502.14,0.18408298,Z_9,,,,,,,,,-0.18408298,,,,,,,,,,
,ENSG00000119042.17,0.18242611,Z_9,,,,,,,,,-0.18242611,,,,,,,,,,
,ENSG00000273841.5,0.18110675,Z_9,,,,,,,,,0.18110675,,,,,,,,,,
,ENSG00000188257.12,0.17935464,Z_9,,,,,,,,,-0.17935464,,,,,,,,,,
,ENSG00000105559.12,0.34592086,Z_10,,,,,,,,,,0.34592086,,,,,,,,,
,ENSG00000168938.6,0.3453843,Z_10,,,,,,,,,,-0.3453843,,,,,,,,,
,ENSG00000148346.12,0.31464347,Z_10,,,,,,,,,,-0.31464347,,,,,,,,,
,ENSG00000104765.16,0.30426267,Z_10,,,,,,,,,,-0.30426267,,,,,,,,,
,ENSG00000112739.17,0.3034156,Z_10,,,,,,,,,,0.3034156,,,,,,,,,
,ENSG00000159921.20,0.30144373,Z_10,,,,,,,,,,-0.30144373,,,,,,,,,
,ENSG00000162366.8,0.29006797,Z_10,,,,,,,,,,-0.29006797,,,,,,,,,
,ENSG00000241224.8,0.2843152,Z_10,,,,,,,,,,-0.2843152,,,,,,,,,
,ENSG00000126709.16,0.27683777,Z_10,,,,,,,,,,-0.27683777,,,,,,,,,
,ENSG00000077152.11,0.27547598,Z_10,,,,,,,,,,-0.27547598,,,,,,,,,
,ENSG00000145384.4,0.26893437,Z_10,,,,,,,,,,-0.26893437,,,,,,,,,
,ENSG00000169248.13,0.24910966,Z_10,,,,,,,,,,-0.24910966,,,,,,,,,
,ENSG00000114315.4,0.24615137,Z_10,,,,,,,,,,0.24615137,,,,,,,,,
,ENSG00000118971.9,0.24359022,Z_10,,,,,,,,,,0.24359022,,,,,,,,,
,ENSG00000106211.10,0.24268916,Z_10,,,,,,,,,,-0.24268916,,,,,,,,,
,ENSG00000162896.6,0.24230602,Z_10,,,,,,,,,,-0.24230602,,,,,,,,,
,ENSG00000117724.13,0.23824954,Z_10,,,,,,,,,,0.23824954,,,,,,,,,
,ENSG00000178878.13,0.23522447,Z_10,,,,,,,,,,0.23522447,,,,,,,,,
,ENSG00000160182.3,0.2322062,Z_10,,,,,,,,,,0.2322062,,,,,,,,,
,ENSG00000047634.15,0.22958681,Z_10,,,,,,,,,,0.22958681,,,,,,,,,
,ENSG00000112562.19,0.22739732,Z_10,,,,,,,,,,0.22739732,,,,,,,,,
,ENSG00000163975.12,0.22574164,Z_10,,,,,,,,,,-0.22574164,,,,,,,,,
,ENSG00000111832.13,0.22511695,Z_10,,,,,,,,,,-0.22511695,,,,,,,,,
,ENSG00000164251.5,0.22497214,Z_10,,,,,,,,,,-0.22497214,,,,,,,,,
,ENSG00000128951.14,0.22442855,Z_10,,,,,,,,,,0.22442855,,,,,,,,,
,ENSG00000169490.17,0.22407642,Z_10,,,,,,,,,,-0.22407642,,,,,,,,,
,ENSG00000178999.13,0.21556944,Z_10,,,,,,,,,,0.21556944,,,,,,,,,
,ENSG00000141741.12,0.21544422,Z_10,,,,,,,,,,-0.21544422,,,,,,,,,
,ENSG00000118508.5,0.21477604,Z_10,,,,,,,,,,-0.21477604,,,,,,,,,
,ENSG00000186395.9,0.21363866,Z_10,,,,,,,,,,-0.21363866,,,,,,,,,
,ENSG00000015413.9,0.21232437,Z_10,,,,,,,,,,-0.21232437,,,,,,,,,
,ENSG00000188373.5,0.21116464,Z_10,,,,,,,,,,0.21116464,,,,,,,,,
,ENSG00000160180.17,0.20951861,Z_10,,,,,,,,,,0.20951861,,,,,,,,,
,ENSG00000206828.1,0.20944068,Z_10,,,,,,,,,,0.20944068,,,,,,,,,
,ENSG00000155097.12,0.20850772,Z_10,,,,,,,,,,-0.20850772,,,,,,,,,
,ENSG00000206069.7,0.20813885,Z_10,,,,,,,,,,-0.20813885,,,,,,,,,
,ENSG00000108244.17,0.20754747,Z_10,,,,,,,,,,-0.20754747,,,,,,,,,
,ENSG00000069482.7,0.20738374,Z_10,,,,,,,,,,0.20738374,,,,,,,,,
,ENSG00000184292.7,0.2063928,Z_10,,,,,,,,,,-0.2063928,,,,,,,,,
,ENSG00000042493.16,0.2062042,Z_10,,,,,,,,,,-0.2062042,,,,,,,,,
,ENSG00000204287.14,0.20589533,Z_10,,,,,,,,,,0.20589533,,,,,,,,,
,ENSG00000160551.12,0.20565033,Z_10,,,,,,,,,,0.20565033,,,,,,,,,
,ENSG00000175063.17,0.20453706,Z_10,,,,,,,,,,0.20453706,,,,,,,,,
,ENSG00000104870.13,0.20407881,Z_10,,,,,,,,,,0.20407881,,,,,,,,,
,ENSG00000124299.15,0.20358023,Z_10,,,,,,,,,,0.20358023,,,,,,,,,
,ENSG00000132792.19,0.20291902,Z_10,,,,,,,,,,0.20291902,,,,,,,,,
,ENSG00000154473.18,0.20217736,Z_10,,,,,,,,,,0.20217736,,,,,,,,,
,ENSG00000143878.10,0.20156273,Z_10,,,,,,,,,,0.20156273,,,,,,,,,
,ENSG00000169813.17,0.19940963,Z_10,,,,,,,,,,0.19940963,,,,,,,,,
,ENSG00000115641.19,0.19900104,Z_10,,,,,,,,,,-0.19900104,,,,,,,,,
,ENSG00000204389.10,0.47398427,Z_11,,,,,,,,,,,0.47398427,,,,,,,,
,ENSG00000168243.11,0.34191307,Z_11,,,,,,,,,,,0.34191307,,,,,,,,
,ENSG00000100097.12,0.30877465,Z_11,,,,,,,,,,,-0.30877465,,,,,,,,
,ENSG00000104450.13,0.28636038,Z_11,,,,,,,,,,,0.28636038,,,,,,,,
,ENSG00000007306.15,0.28147554,Z_11,,,,,,,,,,,-0.28147554,,,,,,,,
,ENSG00000104419.17,0.27815667,Z_11,,,,,,,,,,,-0.27815667,,,,,,,,
,ENSG00000211592.8,0.277865,Z_11,,,,,,,,,,,-0.277865,,,,,,,,
,ENSG00000285219.2,0.27292377,Z_11,,,,,,,,,,,0.27292377,,,,,,,,
,ENSG00000171431.4,0.27024934,Z_11,,,,,,,,,,,-0.27024934,,,,,,,,
,ENSG00000150782.12,0.26518404,Z_11,,,,,,,,,,,-0.26518404,,,,,,,,
,ENSG00000206828.1,0.26170948,Z_11,,,,,,,,,,,0.26170948,,,,,,,,
,ENSG00000135926.15,0.26149645,Z_11,,,,,,,,,,,-0.26149645,,,,,,,,
,ENSG00000144354.14,0.2613938,Z_11,,,,,,,,,,,0.2613938,,,,,,,,
,ENSG00000132792.19,0.25945568,Z_11,,,,,,,,,,,0.25945568,,,,,,,,
,ENSG00000163950.13,0.25920781,Z_11,,,,,,,,,,,0.25920781,,,,,,,,
,ENSG00000165672.7,0.2583166,Z_11,,,,,,,,,,,0.2583166,,,,,,,,
,ENSG00000157456.8,0.25431708,Z_11,,,,,,,,,,,0.25431708,,,,,,,,
,ENSG00000117472.10,0.25314984,Z_11,,,,,,,,,,,-0.25314984,,,,,,,,
,ENSG00000159713.11,0.24936165,Z_11,,,,,,,,,,,-0.24936165,,,,,,,,
,ENSG00000134531.10,0.24889228,Z_11,,,,,,,,,,,-0.24889228,,,,,,,,
,ENSG00000133119.13,0.24766384,Z_11,,,,,,,,,,,0.24766384,,,,,,,,
,ENSG00000170312.16,0.2445355,Z_11,,,,,,,,,,,0.2445355,,,,,,,,
,ENSG00000188257.12,0.24305747,Z_11,,,,,,,,,,,0.24305747,,,,,,,,
,ENSG00000163975.12,0.24146879,Z_11,,,,,,,,,,,-0.24146879,,,,,,,,
,ENSG00000122952.17,0.2350655,Z_11,,,,,,,,,,,0.2350655,,,,,,,,
,ENSG00000002726.21,0.23496015,Z_11,,,,,,,,,,,-0.23496015,,,,,,,,
,ENSG00000106628.12,0.23213744,Z_11,,,,,,,,,,,0.23213744,,,,,,,,
