Z_13,gene,abs_loading,factor
0.3584669,ENSG00000162896.6,0.3584669,Z_13
0.33957657,ENSG00000164266.11,0.33957657,Z_13
0.31903994,ENSG00000148346.12,0.31903994,Z_13
0.31587318,ENSG00000243709.1,0.31587318,Z_13
0.25342432,ENSG00000160180.17,0.25342432,Z_13
0.2400619,ENSG00000198786.2,0.2400619,Z_13
0.2308631,ENSG00000105559.12,0.2308631,Z_13
0.22715975,ENSG00000164611.13,0.22715975,Z_13
0.22246313,ENSG00000102445.20,0.22246313,Z_13
0.22231136,ENSG00000203760.9,0.22231136,Z_13
0.21418601,ENSG00000106211.10,0.21418601,Z_13
0.2116118,ENSG00000163931.16,0.2116118,Z_13
0.20928979,ENSG00000206503.13,0.20928979,Z_13
0.20493098,ENSG00000117523.17,0.20493098,Z_13
0.20418021,ENSG00000065154.12,0.20418021,Z_13
0.20045052,ENSG00000130520.11,0.20045052,Z_13
0.19350559,ENSG00000198959.12,0.19350559,Z_13
0.1840853,ENSG00000211897.9,0.1840853,Z_13
0.18328127,ENSG00000214078.13,0.18328127,Z_13
0.18219563,ENSG00000204592.9,0.18219563,Z_13
0.17849512,ENSG00000119969.15,0.17849512,Z_13
0.17843276,ENSG00000126709.16,0.17843276,Z_13
0.17751664,ENSG00000160888.7,0.17751664,Z_13
0.17577533,ENSG00000097033.14,0.17577533,Z_13
0.17506394,ENSG00000204642.14,0.17506394,Z_13
0.17492314,ENSG00000142856.17,0.17492314,Z_13
0.17387491,ENSG00000268621.6,0.17387491,Z_13
0.17123546,ENSG00000211895.5,0.17123546,Z_13
0.17037368,ENSG00000104870.13,0.17037368,Z_13
0.16681455,ENSG00000214022.12,0.16681455,Z_13
0.16600977,ENSG00000124107.5,0.16600977,Z_13
0.16575076,ENSG00000222724.1,0.16575076,Z_13
0.16547768,ENSG00000172016.16,0.16547768,Z_13
0.16269624,ENSG00000115414.21,0.16269624,Z_13
0.16223134,ENSG00000158411.11,0.16223134,Z_13
0.16177502,ENSG00000198937.9,0.16177502,Z_13
0.16125302,ENSG00000122952.17,0.16125302,Z_13
0.15963201,ENSG00000204385.13,0.15963201,Z_13
0.15789482,ENSG00000180964.17,0.15789482,Z_13
0.15725622,ENSG00000196260.5,0.15725622,Z_13
0.15677394,ENSG00000131236.18,0.15677394,Z_13
0.15440163,ENSG00000088325.16,0.15440163,Z_13
0.15063535,ENSG00000163660.12,0.15063535,Z_13
0.14928658,ENSG00000081041.9,0.14928658,Z_13
0.14808299,ENSG00000144381.18,0.14808299,Z_13
0.14784677,ENSG00000131771.14,0.14784677,Z_13
0.14692517,ENSG00000182240.16,0.14692517,Z_13
0.14575933,ENSG00000119185.13,0.14575933,Z_13
0.1444731,ENSG00000204257.15,0.1444731,Z_13
0.1440144,ENSG00000110958.16,0.1440144,Z_13
