Z_7,gene,abs_loading,factor
-0.35242692,ENSG00000100097.12,0.35242692,Z_7
-0.28510118,ENSG00000242247.11,0.28510118,Z_7
-0.26328564,ENSG00000204287.14,0.26328564,Z_7
-0.2614221,ENSG00000124299.15,0.2614221,Z_7
-0.2612938,ENSG00000156587.16,0.2612938,Z_7
-0.24308467,ENSG00000117472.10,0.24308467,Z_7
-0.23235402,ENSG00000151500.15,0.23235402,Z_7
-0.23051344,ENSG00000065361.17,0.23051344,Z_7
-0.22025307,ENSG00000160888.7,0.22025307,Z_7
-0.20342192,ENSG00000162896.6,0.20342192,Z_7
-0.20225327,ENSG00000154978.13,0.20225327,Z_7
-0.2021432,ENSG00000167797.8,0.2021432,Z_7
-0.20101903,ENSG00000164109.14,0.20101903,Z_7
-0.20087637,ENSG00000154473.18,0.20087637,Z_7
-0.20083995,ENSG00000182600.9,0.20083995,Z_7
-0.19655907,ENSG00000137547.9,0.19655907,Z_7
-0.19510633,ENSG00000089220.5,0.19510633,Z_7
-0.1949211,ENSG00000175063.17,0.1949211,Z_7
-0.18581215,ENSG00000100906.11,0.18581215,Z_7
-0.18528946,ENSG00000169813.17,0.18528946,Z_7
-0.18217266,ENSG00000152240.13,0.18217266,Z_7
-0.17708857,ENSG00000099901.17,0.17708857,Z_7
-0.17669605,ENSG00000131236.18,0.17669605,Z_7
-0.17409672,ENSG00000120509.11,0.17409672,Z_7
-0.16806725,ENSG00000164733.22,0.16806725,Z_7
-0.16717917,ENSG00000035681.9,0.16717917,Z_7
-0.16619955,ENSG00000197930.13,0.16619955,Z_7
-0.16335961,ENSG00000167920.10,0.16335961,Z_7
-0.15868431,ENSG00000172766.19,0.15868431,Z_7
-0.15814248,ENSG00000166920.13,0.15814248,Z_7
-0.156784,ENSG00000128951.14,0.156784,Z_7
-0.15654516,ENSG00000159921.20,0.15654516,Z_7
-0.15644374,ENSG00000103502.14,0.15644374,Z_7
-0.1544323,ENSG00000214049.8,0.1544323,Z_7
-0.15301837,ENSG00000271933.1,0.15301837,Z_7
-0.14921744,ENSG00000142856.17,0.14921744,Z_7
-0.14908418,ENSG00000116741.8,0.14908418,Z_7
-0.14860839,ENSG00000140391.15,0.14860839,Z_7
-0.1472316,ENSG00000015413.9,0.1472316,Z_7
-0.14664364,ENSG00000095932.7,0.14664364,Z_7
-0.14539278,ENSG00000135821.19,0.14539278,Z_7
-0.14493223,ENSG00000125740.14,0.14493223,Z_7
-0.14360072,ENSG00000235162.9,0.14360072,Z_7
-0.14228879,ENSG00000135829.17,0.14228879,Z_7
-0.14176048,ENSG00000178057.15,0.14176048,Z_7
-0.13982686,ENSG00000142089.17,0.13982686,Z_7
-0.13886523,ENSG00000088325.16,0.13886523,Z_7
-0.1379592,ENSG00000197894.12,0.1379592,Z_7
-0.13684839,ENSG00000163347.6,0.13684839,Z_7
-0.13647428,ENSG00000163950.13,0.13647428,Z_7
